date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-10-30,13,12,62,122,1864060
2025-10-31,46,46,53,167,3679386
2025-11-01,52,52,71,217,4284980
2025-11-02,19,19,35,81,1350140
2025-11-03,24,23,30,73,1159608
2025-11-04,26,26,77,144,2306675
2025-11-05,27,26,62,138,2279090
2025-11-06,22,22,65,146,2380290
2025-11-07,34,34,103,243,5666588
2025-11-08,37,36,90,232,3397371
2025-11-09,23,21,64,146,2389860
2025-11-10,50,47,87,207,3567310
2025-11-11,33,33,68,159,2937522
2025-11-12,18,17,81,181,3034580
2025-11-13,40,40,82,145,2585495
2025-11-14,49,48,95,222,4514910
2025-11-15,38,37,112,235,4509408
2025-11-16,19,19,83,209,3908500
2025-11-17,29,27,52,116,1872970
2025-11-18,30,29,55,137,2244770
2025-11-19,27,26,60,146,2871270
2025-11-20,29,28,78,174,2824800
2025-11-21,43,43,87,233,4971648
2025-11-22,41,41,107,290,5650440
2025-11-23,29,28,97,156,2939728
2025-11-24,8,7,88,162,2320684
2025-11-25,14,14,70,132,1772885
2025-11-26,22,22,61,138,1318020
2025-11-27,14,12,84,91,1169080
2025-11-28,32,31,62,175,3672020
2025-11-29,16,14,95,151,2449700
2025-11-30,10,10,41,88,1237324
2025-12-01,16,14,43,76,1169300
2025-12-02,9,9,52,101,1082730
2025-12-03,16,13,57,99,1603780
2025-12-04,16,15,77,145,2086040
2025-12-05,40,40,98,271,5927900
2025-12-06,15,14,96,144,2050510
2025-12-07,7,7,75,124,1277100
2025-12-08,11,10,51,86,572220
2025-12-09,8,8,75,146,898590
2025-12-10,7,6,77,129,1765500
2025-12-11,13,13,54,77,1234200
2025-12-12,37,37,71,157,3599783
2025-12-13,14,13,62,116,1993980
2025-12-14,6,6,73,129,1736240
2025-12-15,8,7,46,101,820600
2025-12-16,3,3,69,115,1397220
2025-12-17,7,6,65,68,916300
2025-12-18,7,7,51,42,660000
2025-12-19,18,18,60,134,1433300
2025-12-20,8,7,73,131,1217700
2025-12-21,8,8,86,185,2166340
2025-12-22,6,6,66,115,893200
2025-12-23,6,6,69,141,196900
2025-12-24,5,4,63,140,1216600
2025-12-25,9,8,48,114,1389960
2025-12-26,27,16,79,146,1627010
2025-12-27,18,17,81,146,1614250
2025-12-28,14,12,76,139,1875500
2025-12-29,11,11,74,173,1841400
2025-12-30,20,18,80,121,1882980
2025-12-31,22,18,98,154,2806844
2026-01-01,19,16,87,150,2564320
2026-01-02,7,7,82,165,1969000
2026-01-03,11,10,65,133,2303400
2026-01-04,2,2,22,53,868450
2026-01-05,4,4,45,106,168540
2026-01-06,3,3,42,95,78100
2026-01-07,4,3,66,131,1195700
2026-01-08,2,2,43,57,815100
2026-01-09,9,9,9,28,635800
2026-01-10,9,9,40,92,800790
2026-01-11,4,4,62,139,591800
2026-01-12,7,7,70,140,657140
2026-01-13,3,3,54,102,850300
2026-01-14,4,2,42,55,900900
2026-01-15,3,3,63,103,1491600
2026-01-16,4,4,4,12,189200
2026-01-17,7,6,54,111,837650
2026-01-18,2,2,46,58,814000
2026-01-19,4,4,55,106,889900
2026-01-20,2,2,44,59,132000
2026-01-21,6,5,70,168,2042040
2026-01-22,5,5,67,109,1646700
2026-01-23,11,11,58,137,730180
2026-01-24,8,7,58,92,1658008
2026-01-25,3,3,66,130,1139160
2026-01-26,3,3,63,138,39600
2026-01-27,1,1,22,42,16500
2026-01-28,2,2,34,56,684200
