date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-05-25,15,10,32,95,1368500
2026-05-26,22,17,42,109,1598610
2026-05-27,21,20,22,59,769770
2026-05-28,17,17,24,85,982520
2026-05-29,28,27,39,99,2024407
2026-05-30,21,21,67,146,2108040
2026-05-31,14,14,25,53,752900
2026-06-01,12,12,33,73,990100
2026-06-02,11,11,36,89,1413060
2026-06-03,6,6,84,202,3054800
2026-06-04,15,15,40,74,1071400
2026-06-05,18,18,28,84,1158700
2026-06-06,12,11,59,133,1893592
2026-06-07,10,9,31,64,985310
2026-06-08,10,10,49,118,1856965
2026-06-09,3,2,2,5,72600
2026-06-10,15,15,54,100,1330600
2026-06-11,17,17,41,99,1312520
2026-06-12,24,24,28,100,1468450
2026-06-13,19,18,40,90,1184700
2026-06-14,9,9,14,38,537420
2026-06-15,11,11,34,60,946732
2026-06-16,9,9,9,27,374000
2026-06-17,12,12,13,28,440000
2026-06-18,20,19,24,86,1346840
2026-06-19,29,29,41,136,2038620
2026-06-20,21,19,62,76,1164240
2026-06-21,6,5,47,32,422500
2026-06-22,7,7,17,40,595100
2026-06-23,7,7,31,64,893420
2026-06-24,8,8,47,76,1107040
2026-06-25,18,18,43,119,1020930
2026-06-26,7,7,7,25,323840
2026-06-27,11,10,75,154,1073941
2026-06-28,7,7,47,63,203900
2026-06-29,5,5,37,46,520300
2026-06-30,4,4,23,38,133100
2026-07-01,11,10,66,85,1166330
2026-07-02,9,8,45,76,886600
2026-07-03,17,16,36,87,826320
2026-07-04,13,12,75,145,759248
2026-07-05,4,4,44,56,115500
2026-07-06,4,4,30,63,477400
2026-07-07,4,4,23,49,264440
2026-07-08,5,5,67,78,987850
2026-07-09,14,14,61,130,936340
2026-07-10,24,23,52,120,1483740
2026-07-11,10,9,57,136,1291906
2026-07-12,2,2,25,52,122760
2026-07-13,9,9,65,117,1434855
2026-07-14,9,8,7,17,246400
2026-07-15,9,8,66,103,1383800
2026-07-16,11,11,66,95,1167320
2026-07-17,30,25,51,169,3363805
2026-07-18,38,37,59,207,3468385
2026-07-19,21,18,71,147,1514480
2026-07-20,11,11,83,159,2693675
2026-07-21,12,11,34,56,467570
2026-07-22,14,10,70,133,932300
2026-07-23,33,31,53,139,1788812
2026-07-24,39,37,60,201,3408306
2026-07-25,19,18,84,214,1572925
2026-07-26,11,11,75,134,1234820
2026-07-27,18,17,39,105,1382090
2026-07-28,14,13,15,52,814813
2026-07-29,19,15,45,131,1553200
2026-07-30,29,28,49,149,2092916
2026-07-31,34,32,62,182,2908250
2026-08-01,31,22,46,144,1569700
2026-08-02,18,18,48,137,1519680
2026-08-03,17,15,33,85,1221240
2026-08-04,4,4,5,15,219560
2026-08-05,21,16,22,82,840950
2026-08-06,33,32,74,198,2269140
2026-08-07,25,25,52,163,2851238
2026-08-08,28,22,44,134,1988690
2026-08-09,27,21,49,144,2658238
2026-08-10,13,12,68,181,3461808
2026-08-11,31,25,53,180,3047253
2026-08-12,25,23,73,201,3764640
2026-08-13,23,21,59,176,2311449
2026-08-14,7,7,35,93,1274777
2026-08-15,8,8,7,38,482080
2026-08-16,7,5,5,23,277090
2026-08-17,4,4,34,76,1070190
2026-08-18,5,5,5,18,248600
2026-08-19,7,6,44,86,535200
2026-08-20,10,9,63,138,687970
2026-08-21,8,8,9,30,446760
2026-08-22,7,6,82,176,530640
2026-08-23,9,8,58,136,949718
