date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-06-21,21,19,42,91,1286900
2025-06-22,21,16,25,62,820800
2025-06-23,12,12,18,38,554300
2025-06-24,14,13,29,44,617220
2025-06-25,13,12,65,122,1742100
2025-06-26,25,23,48,99,1420820
2025-06-27,41,41,55,148,2129730
2025-06-28,19,19,38,79,1253950
2025-06-29,21,17,24,45,651630
2025-06-30,15,14,23,42,668310
2025-07-01,12,12,26,57,837380
2025-07-02,13,12,46,84,1104900
2025-07-03,19,19,52,115,1622285
2025-07-04,39,39,44,119,1570634
2025-07-05,12,12,32,85,1109130
2025-07-06,15,12,15,41,706604
2025-07-07,12,12,30,79,965220
2025-07-08,6,6,27,61,869940
2025-07-09,10,8,28,55,736400
2025-07-10,26,23,28,81,996220
2025-07-11,40,39,57,161,2346504
2025-07-12,16,16,20,46,665380
2025-07-13,7,6,45,55,616420
2025-07-14,12,12,37,52,745436
2025-07-15,18,17,19,43,532060
2025-07-16,9,9,22,56,918764
2025-07-17,7,7,7,28,359040
2025-07-18,44,34,43,120,2600640
2025-07-19,38,37,52,167,3082323
2025-07-20,22,18,68,182,2986324
2025-07-21,13,13,66,185,2530790
2025-07-22,13,12,13,54,646514
2025-07-23,17,16,54,140,1854550
2025-07-24,29,28,58,196,2777930
2025-07-25,48,47,57,193,3207562
2025-07-26,30,28,61,192,2996368
2025-07-27,25,24,49,156,2291292
2025-07-28,21,20,22,94,1193402
2025-07-29,20,19,36,116,1711820
2025-07-30,22,19,82,209,3264148
2025-07-31,17,17,50,155,2300310
2025-08-01,37,33,59,215,3718518
2025-08-02,28,23,66,209,3324750
2025-08-03,12,9,39,108,1922242
2025-08-04,15,15,18,71,944790
2025-08-05,17,15,20,83,1454570
2025-08-06,19,14,65,154,2085690
2025-08-07,26,26,55,194,2524720
2025-08-08,34,27,61,169,2872562
2025-08-09,33,28,65,192,3617424
2025-08-10,48,31,74,202,4127682
2025-08-11,26,22,66,173,3287320
2025-08-12,16,12,46,115,1876270
2025-08-13,23,22,62,170,3164498
2025-08-14,17,12,46,112,1928661
2025-08-15,23,20,77,188,3053908
2025-08-16,14,12,37,106,1406080
2025-08-17,8,7,32,87,1133110
2025-08-18,3,3,6,22,479442
2025-08-19,6,4,4,21,264220
2025-08-20,12,8,69,118,1557120
2025-08-21,3,3,51,82,1045920
2025-08-22,11,11,13,43,653990
2025-08-23,11,10,40,116,1839277
2025-08-24,8,8,35,85,1133260
2025-08-25,3,3,2,9,146300
2025-08-26,6,6,9,30,370821
2025-08-27,5,3,41,87,1067180
2025-08-28,3,2,26,61,703080
2025-08-29,18,17,19,69,1029710
2025-08-30,4,3,32,71,992420
2025-08-31,3,3,51,69,940500
2025-09-01,0,0,0,0,0
2025-09-02,2,2,22,45,638000
2025-09-03,5,4,25,54,705100
2025-09-04,5,4,36,74,729300
2025-09-05,2,2,28,58,311300
2025-09-06,2,1,22,44,617100
2025-09-07,3,3,66,128,1202300
2025-09-08,2,2,5,6,71280
2025-09-09,2,2,25,47,663960
2025-09-10,5,4,46,97,1380500
2025-09-11,1,1,23,48,652300
2025-09-12,2,1,22,48,573100
2025-09-13,8,8,44,111,1671198
2025-09-14,2,1,22,48,573100
2025-09-15,3,3,61,135,1797400
2025-09-16,2,1,22,44,617100
2025-09-17,2,2,40,88,1243000
2025-09-18,0,0,0,0,0
2025-09-19,1,1,1,2,41800
