date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-10-27,25,25,44,90,1808714
2025-10-28,25,25,40,89,1164820
2025-10-29,30,28,66,147,2226293
2025-10-30,13,12,63,126,1925660
2025-10-31,39,39,46,136,3132212
2025-11-01,51,51,68,204,4202318
2025-11-02,18,18,33,79,1308560
2025-11-03,20,20,27,69,1085908
2025-11-04,24,24,63,134,1885485
2025-11-05,25,24,60,121,2020590
2025-11-06,17,17,60,119,1977910
2025-11-07,32,32,101,231,5534588
2025-11-08,35,34,92,227,3180671
2025-11-09,21,19,79,171,2781460
2025-11-10,48,45,86,197,3251170
2025-11-11,33,33,68,158,2752722
2025-11-12,14,13,75,178,2935240
2025-11-13,40,40,82,145,2592095
2025-11-14,47,46,93,217,4422160
2025-11-15,33,32,104,214,4089308
2025-11-16,20,20,100,239,4384800
2025-11-17,29,27,52,116,1872970
2025-11-18,27,27,54,133,2163370
2025-11-19,24,23,56,138,2682730
2025-11-20,28,27,77,172,2783000
2025-11-21,43,43,86,231,4951848
2025-11-22,41,41,108,290,5633280
2025-11-23,25,24,83,122,2250028
2025-11-24,8,7,88,162,2320684
2025-11-25,12,12,68,128,1693795
2025-11-26,18,18,56,128,1142020
2025-11-27,14,12,84,91,1169080
2025-11-28,25,24,61,168,3431120
2025-11-29,10,9,95,150,2344100
2025-11-30,8,8,38,80,1076724
2025-12-01,15,13,42,74,1134100
2025-12-02,9,9,52,101,1082730
2025-12-03,13,11,55,95,1550980
2025-12-04,14,13,74,136,1922140
2025-12-05,38,38,98,266,5808660
2025-12-06,15,14,96,144,2041820
2025-12-07,7,7,75,124,1277100
2025-12-08,10,9,51,84,526240
2025-12-09,5,5,72,140,784300
2025-12-10,7,6,77,129,1765500
2025-12-11,11,11,54,69,1036200
2025-12-12,33,33,67,144,3357233
2025-12-13,10,9,58,103,1707540
2025-12-14,6,6,70,109,1463440
2025-12-15,7,6,46,97,741400
2025-12-16,3,3,65,103,1233540
2025-12-17,7,6,65,68,916300
2025-12-18,6,6,50,39,580800
2025-12-19,16,16,58,128,1281500
2025-12-20,6,5,68,139,742500
2025-12-21,8,8,82,177,2057220
2025-12-22,6,6,66,115,347600
2025-12-23,6,6,69,141,196900
2025-12-24,5,4,63,140,671000
2025-12-25,7,6,47,107,1280620
2025-12-26,27,16,79,146,1627010
2025-12-27,17,16,80,142,1528780
2025-12-28,14,12,76,139,1875500
2025-12-29,12,12,75,175,1900800
2025-12-30,20,18,80,121,1882980
2025-12-31,20,17,96,149,2672644
2026-01-01,19,16,83,171,2210120
2026-01-02,7,7,80,191,1749000
2026-01-03,10,9,64,131,2274800
2026-01-04,2,2,22,53,868450
2026-01-05,4,4,45,106,168540
2026-01-06,3,3,63,135,39600
2026-01-07,4,3,66,131,650100
2026-01-08,2,2,43,57,815100
2026-01-09,9,9,9,28,635800
2026-01-10,8,8,39,88,696840
2026-01-11,3,3,61,137,547800
2026-01-12,6,6,69,138,623480
2026-01-13,3,3,54,102,850300
2026-01-14,4,2,42,55,900900
2026-01-15,2,2,63,101,1458600
2026-01-16,4,4,4,12,189200
2026-01-17,5,4,54,106,763400
2026-01-18,2,2,46,58,814000
2026-01-19,4,4,55,106,889900
2026-01-20,2,2,44,59,132000
2026-01-21,6,5,70,168,2042040
2026-01-22,5,5,67,109,1101100
2026-01-23,6,6,48,107,372900
2026-01-24,2,2,8,22,621808
2026-01-25,0,0,0,0,0
