date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-08-30,15,15,15,50,550825
2026-08-31,11,11,23,50,746900
2026-09-01,13,12,12,27,377510
2026-09-02,22,20,60,97,1467900
2026-09-03,19,18,21,49,689190
2026-09-04,27,27,31,105,1668724
2026-09-05,12,11,41,91,1402140
2026-09-06,14,14,30,60,939960
2026-09-07,13,13,63,115,2024220
2026-09-08,17,16,71,129,1977488
2026-09-09,14,11,57,97,1300400
2026-09-10,19,19,61,126,1782830
2026-09-11,29,29,77,168,2985110
2026-09-12,16,16,35,79,1059465
2026-09-13,9,7,30,51,943310
2026-09-14,19,19,22,52,683220
2026-09-15,8,7,45,63,954800
2026-09-16,10,10,27,52,907500
2026-09-17,14,12,25,52,799680
2026-09-18,43,42,67,176,4051523
2026-09-19,61,61,88,232,4713206
2026-09-20,47,42,78,186,4198672
2026-09-21,38,37,55,155,2558266
2026-09-22,13,13,15,41,665858
2026-09-23,10,10,10,27,440440
2026-09-24,21,19,22,56,807220
2026-09-25,30,29,37,112,1865960
2026-09-26,16,15,72,97,1365960
2026-09-27,8,8,50,68,948200
2026-09-28,17,15,56,83,1082600
2026-09-29,9,9,33,64,812435
2026-09-30,16,14,64,172,2470490
2026-10-01,18,18,55,120,1818410
2026-10-02,22,22,28,82,1438140
2026-10-03,13,12,50,88,1422806
2026-10-04,10,10,59,148,2123220
2026-10-05,12,12,45,85,1284140
2026-10-06,9,9,57,82,1199000
2026-10-07,10,9,47,73,1058530
2026-10-08,20,20,44,84,1136920
2026-10-09,22,19,37,86,1743258
2026-10-10,24,23,68,121,2079640
2026-10-11,14,12,54,68,1101218
2026-10-12,18,15,31,81,1073630
2026-10-13,6,6,31,41,619300
2026-10-14,8,7,65,157,1251800
2026-10-15,17,16,89,186,1883244
2026-10-16,31,30,83,175,3679670
2026-10-17,24,23,69,176,1498420
2026-10-18,18,17,71,168,1185220
2026-10-19,6,6,7,18,305800
2026-10-20,11,11,15,32,595080
2026-10-21,7,6,71,109,1313200
2026-10-22,21,20,59,114,1708047
2026-10-23,24,23,46,127,1501430
2026-10-24,15,14,59,148,1355420
2026-10-25,5,5,27,54,203530
2026-10-26,14,13,32,85,1332170
2026-10-27,20,20,55,93,1560050
2026-10-28,16,15,56,96,1586530
2026-10-29,12,12,49,86,1133000
2026-10-30,12,12,13,35,800790
2026-10-31,11,11,13,41,679560
2026-11-01,3,3,41,80,778800
2026-11-02,7,7,43,69,288200
2026-11-03,8,8,44,95,741400
2026-11-04,9,8,66,123,1153900
2026-11-05,12,12,77,154,1086800
2026-11-06,24,24,27,127,1602112
2026-11-07,18,16,55,132,1444796
2026-11-08,16,14,55,116,1282050
2026-11-09,9,9,46,91,1298660
2026-11-10,9,8,67,177,2940860
2026-11-11,9,8,36,85,685300
2026-11-12,19,18,62,139,952380
2026-11-13,23,23,73,183,2479430
2026-11-14,20,18,77,166,1441110
2026-11-15,14,13,57,89,875000
2026-11-16,13,12,48,102,1542800
2026-11-17,12,12,67,166,1562550
2026-11-18,19,16,54,132,1376700
2026-11-19,17,17,53,110,1277920
2026-11-20,24,22,35,108,2888930
2026-11-21,17,16,74,175,2796530
2026-11-22,10,9,74,109,958650
2026-11-23,8,7,46,97,299220
2026-11-24,6,6,51,105,1553860
2026-11-25,9,8,59,126,715550
2026-11-26,7,7,48,108,370260
2026-11-27,7,7,7,33,435200
2026-11-28,3,3,36,72,848508
