date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-07-23,53,50,50,193,2467360
2026-07-24,69,66,95,304,5046004
2026-07-25,50,50,76,260,5191779
2026-07-26,40,38,76,223,3285265
2026-07-27,40,38,65,185,2495600
2026-07-28,29,28,34,124,1847523
2026-07-29,38,31,63,183,2528473
2026-07-30,43,41,51,170,2312438
2026-07-31,37,35,67,197,3219539
2026-08-01,65,57,77,276,4051476
2026-08-02,39,36,49,173,2771978
2026-08-03,49,44,64,180,2480037
2026-08-04,47,44,52,193,2568960
2026-08-05,35,29,44,208,1615225
2026-08-06,49,49,68,238,3174360
2026-08-07,80,73,84,284,5960707
2026-08-08,78,66,77,283,5639395
2026-08-09,75,65,98,336,6977224
2026-08-10,56,52,98,335,7194108
2026-08-11,73,64,84,288,5917253
2026-08-12,51,45,74,252,5255864
2026-08-13,59,57,70,242,4859315
2026-08-14,29,25,36,127,3445717
2026-08-15,38,35,42,166,2133196
2026-08-16,30,27,32,127,1792677
2026-08-17,21,18,49,138,1925330
2026-08-18,20,20,25,108,1478194
2026-08-19,16,15,53,121,1078948
2026-08-20,26,23,45,149,1200027
2026-08-21,33,33,36,133,2288139
2026-08-22,15,14,60,133,1644669
2026-08-23,11,9,40,95,947038
2026-08-24,13,12,74,151,1242020
2026-08-25,6,6,79,160,1576300
2026-08-26,10,8,51,84,260190
2026-08-27,16,14,43,102,1021574
2026-08-28,32,32,43,151,2469855
2026-08-29,18,17,55,135,1226698
2026-08-30,8,7,50,109,322685
2026-08-31,5,5,14,33,502700
2026-09-01,3,3,19,36,77000
2026-09-02,4,4,75,91,812900
2026-09-03,13,11,46,93,702770
2026-09-04,14,14,36,99,830344
2026-09-05,4,3,45,29,330000
2026-09-06,7,7,42,60,886860
2026-09-07,9,9,70,109,1472240
2026-09-08,3,3,40,49,742500
2026-09-09,8,7,75,150,2130700
2026-09-10,12,12,79,113,1539010
2026-09-11,14,14,74,147,2153520
2026-09-12,10,9,51,92,596585
2026-09-13,6,6,63,117,1140810
2026-09-14,5,5,6,17,289300
2026-09-15,7,6,62,98,577500
2026-09-16,6,5,44,90,836220
2026-09-17,11,9,59,112,1046300
2026-09-18,16,16,45,124,1832833
2026-09-19,32,32,75,186,2337546
2026-09-20,22,22,56,134,1814039
2026-09-21,11,9,11,35,597520
2026-09-22,5,5,7,16,258038
2026-09-23,4,3,40,79,544500
2026-09-24,8,7,44,90,630560
2026-09-25,9,9,14,47,731500
2026-09-26,8,7,81,116,1607760
2026-09-27,6,6,62,79,1110340
2026-09-28,10,8,49,60,767780
2026-09-29,7,7,26,49,699135
2026-09-30,10,9,52,147,1764840
2026-10-01,8,8,52,110,1049910
2026-10-02,13,13,14,59,953449
2026-10-03,11,10,70,141,698240
2026-10-04,7,7,75,175,1947880
2026-10-05,5,5,38,63,933900
2026-10-06,6,6,52,101,854920
2026-10-07,9,8,44,69,1023330
2026-10-08,11,11,45,83,1119030
2026-10-09,14,12,23,52,1274108
2026-10-10,10,9,48,71,1097030
2026-10-11,6,5,55,88,952600
2026-10-12,5,5,16,36,570900
2026-10-13,2,2,24,49,126500
2026-10-14,6,5,76,150,1103300
2026-10-15,12,11,68,146,1486210
2026-10-16,12,12,56,109,2417340
2026-10-17,14,13,55,139,856460
2026-10-18,5,5,73,155,1074800
2026-10-19,3,3,3,7,132000
2026-10-20,1,1,1,2,35200
2026-10-21,2,2,34,34,16500
