date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-06-22,21,16,25,62,820800
2025-06-23,12,12,18,43,545500
2025-06-24,15,14,30,48,643620
2025-06-25,13,12,64,122,1742100
2025-06-26,26,24,49,106,1441720
2025-06-27,43,43,56,160,2191330
2025-06-28,20,20,39,82,1293550
2025-06-29,21,17,24,43,651630
2025-06-30,16,15,24,44,694710
2025-07-01,12,12,26,56,837380
2025-07-02,13,12,46,84,1104900
2025-07-03,22,22,54,120,1714685
2025-07-04,38,38,43,111,1539834
2025-07-05,12,12,32,78,1109130
2025-07-06,16,13,16,43,733004
2025-07-07,12,12,30,79,965220
2025-07-08,7,7,28,63,895940
2025-07-09,11,9,28,57,762800
2025-07-10,27,24,31,85,1049020
2025-07-11,48,47,62,189,2635584
2025-07-12,16,16,20,46,665380
2025-07-13,7,6,45,55,616420
2025-07-14,12,12,38,56,844436
2025-07-15,20,19,21,47,584860
2025-07-16,10,10,22,57,925364
2025-07-17,9,9,9,34,411840
2025-07-18,46,35,44,122,2655640
2025-07-19,41,40,55,180,3279443
2025-07-20,23,19,69,184,3023724
2025-07-21,15,14,67,189,2568190
2025-07-22,14,13,15,67,756294
2025-07-23,17,16,54,141,1862250
2025-07-24,28,27,56,189,2667710
2025-07-25,47,46,57,187,3055762
2025-07-26,30,28,61,192,2996368
2025-07-27,25,24,49,156,2291292
2025-07-28,21,20,22,94,1193402
2025-07-29,21,20,37,118,1758020
2025-07-30,23,20,83,211,3305948
2025-07-31,17,17,50,162,2328810
2025-08-01,39,35,61,227,3869328
2025-08-02,27,22,65,207,3285150
2025-08-03,12,9,39,108,1922242
2025-08-04,15,15,18,71,944790
2025-08-05,20,18,22,97,1596910
2025-08-06,19,14,65,154,2085690
2025-08-07,25,25,54,190,2454320
2025-08-08,33,26,60,168,2869262
2025-08-09,32,27,64,191,3614124
2025-08-10,49,32,75,204,4189282
2025-08-11,27,23,67,177,3342320
2025-08-12,16,12,46,115,1876270
2025-08-13,23,22,62,170,3164498
2025-08-14,17,12,46,112,1928661
2025-08-15,23,20,77,188,3053908
2025-08-16,15,13,37,111,1478460
2025-08-17,8,7,32,87,1133110
2025-08-18,3,3,6,22,479442
2025-08-19,7,5,4,26,341660
2025-08-20,12,8,69,118,1557120
2025-08-21,3,3,51,82,1045920
2025-08-22,11,11,13,43,653990
2025-08-23,11,10,40,116,1839277
2025-08-24,8,8,35,85,1133260
2025-08-25,4,3,3,9,146300
2025-08-26,5,5,10,30,370821
2025-08-27,5,3,41,87,1067180
2025-08-28,3,2,26,61,703080
2025-08-29,18,17,19,69,1029710
2025-08-30,4,3,32,71,992420
2025-08-31,3,3,51,69,940500
2025-09-01,0,0,0,0,0
2025-09-02,3,3,24,49,726000
2025-09-03,5,4,25,54,705100
2025-09-04,5,4,36,74,729300
2025-09-05,2,2,28,58,311300
2025-09-06,3,2,22,47,664125
2025-09-07,3,3,66,128,1202300
2025-09-08,2,2,5,6,71280
2025-09-09,2,2,25,47,663960
2025-09-10,5,4,46,97,1380500
2025-09-11,1,1,23,48,652300
2025-09-12,2,1,22,48,573100
2025-09-13,8,8,44,111,1671198
2025-09-14,3,2,22,50,610500
2025-09-15,3,3,61,135,1797400
2025-09-16,2,1,22,44,617100
2025-09-17,2,2,40,88,1243000
2025-09-18,1,1,1,3,36000
2025-09-19,3,3,5,16,228800
2025-09-20,1,1,1,2,37400
