date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-06-09,21,18,28,62,828300
2025-06-10,21,18,20,45,570520
2025-06-11,14,14,44,92,1244050
2025-06-12,21,20,60,148,2254100
2025-06-13,21,21,25,65,1068010
2025-06-14,27,27,38,89,1314544
2025-06-15,23,19,31,60,934330
2025-06-16,13,12,14,30,431100
2025-06-17,13,13,28,62,912982
2025-06-18,15,15,32,52,706000
2025-06-19,13,13,31,69,1114850
2025-06-20,38,38,41,106,1520405
2025-06-21,18,16,39,82,1190100
2025-06-22,14,11,24,70,928600
2025-06-23,11,11,17,40,535600
2025-06-24,8,7,18,28,391600
2025-06-25,12,11,64,82,1143700
2025-06-26,19,17,42,55,725620
2025-06-27,33,33,46,130,1924910
2025-06-28,14,14,35,65,1069150
2025-06-29,14,11,19,31,506830
2025-06-30,9,8,13,24,386600
2025-07-01,9,9,19,42,637180
2025-07-02,10,9,45,76,993200
2025-07-03,18,18,51,117,1657430
2025-07-04,22,22,26,71,1067606
2025-07-05,10,10,30,81,1065900
2025-07-06,11,8,10,31,558984
2025-07-07,9,9,47,114,1638400
2025-07-08,5,5,29,55,765000
2025-07-09,12,9,50,99,1353500
2025-07-10,17,15,43,99,1305100
2025-07-11,31,30,44,126,1894360
2025-07-12,5,4,27,60,690800
2025-07-13,5,4,55,74,765820
2025-07-14,8,8,31,31,361620
2025-07-15,13,12,32,69,908600
2025-07-16,6,6,15,42,701558
2025-07-17,6,6,6,23,291830
2025-07-18,37,26,59,146,2765420
2025-07-19,33,32,70,206,3523343
2025-07-20,17,13,57,144,2138324
2025-07-21,13,12,65,184,2535860
2025-07-22,9,8,9,40,488070
2025-07-23,15,14,52,132,1728050
2025-07-24,25,23,52,170,2480060
2025-07-25,44,43,52,169,2730822
2025-07-26,27,25,57,183,2816880
2025-07-27,19,18,43,133,1943472
2025-07-28,20,19,21,90,1142120
2025-07-29,16,14,28,91,1333090
2025-07-30,19,16,80,203,3176148
2025-07-31,14,14,44,138,2061390
2025-08-01,32,28,48,175,3028443
2025-08-02,24,21,63,203,3277780
2025-08-03,9,7,36,100,1847772
2025-08-04,12,12,14,53,744480
2025-08-05,14,12,16,69,1263500
2025-08-06,10,8,59,128,1749200
2025-08-07,21,21,47,168,2150170
2025-08-08,31,24,54,149,2491280
2025-08-09,21,19,53,144,2674150
2025-08-10,38,22,60,154,3056502
2025-08-11,21,17,57,140,2576416
2025-08-12,15,11,45,111,1793990
2025-08-13,16,15,55,146,2326848
2025-08-14,13,8,42,95,1535741
2025-08-15,16,14,68,150,2311560
2025-08-16,8,7,31,80,1000560
2025-08-17,8,6,29,75,981420
2025-08-18,2,2,4,15,218900
2025-08-19,5,3,3,17,231220
2025-08-20,10,6,67,110,1471140
2025-08-21,2,2,50,78,968590
2025-08-22,9,9,11,31,548370
2025-08-23,8,7,35,88,1364509
2025-08-24,5,5,32,77,1062680
2025-08-25,2,2,2,7,111100
2025-08-26,5,5,29,65,856262
2025-08-27,4,3,61,125,1645600
2025-08-28,3,2,25,56,683100
2025-08-29,13,13,15,62,910690
2025-08-30,3,2,30,66,928400
2025-08-31,3,3,51,69,940500
2025-09-01,0,0,0,0,0
2025-09-02,2,2,22,45,638000
2025-09-03,4,3,24,52,665500
2025-09-04,5,4,36,74,729300
2025-09-05,2,2,28,58,311300
2025-09-06,2,1,22,44,617100
2025-09-07,1,1,45,88,633600
