date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-11-04,28,28,59,148,2382575
2025-11-05,29,28,64,144,2400310
2025-11-06,23,23,66,147,2407900
2025-11-07,34,34,103,243,5675938
2025-11-08,40,39,99,248,3723564
2025-11-09,23,21,64,146,2385460
2025-11-10,50,47,80,193,3323290
2025-11-11,37,37,72,167,3106922
2025-11-12,23,22,89,218,3626380
2025-11-13,39,39,81,165,2872100
2025-11-14,57,56,94,241,4942810
2025-11-15,40,39,115,240,4613908
2025-11-16,18,18,71,196,3709192
2025-11-17,33,31,56,125,2031865
2025-11-18,31,30,56,145,2315170
2025-11-19,33,32,70,164,3324560
2025-11-20,29,28,78,172,2779700
2025-11-21,43,43,87,232,4971648
2025-11-22,52,52,101,273,6162545
2025-11-23,31,30,98,198,3621948
2025-11-24,10,10,71,163,2421884
2025-11-25,16,16,52,92,1234985
2025-11-26,23,23,42,91,1327810
2025-11-27,15,13,85,93,1227600
2025-11-28,37,36,67,177,3681700
2025-11-29,16,14,95,151,2449700
2025-11-30,9,9,41,86,1182984
2025-12-01,16,14,43,76,1169300
2025-12-02,11,11,41,79,1227710
2025-12-03,16,13,57,99,1603780
2025-12-04,16,15,78,147,2086040
2025-12-05,43,43,90,257,6336330
2025-12-06,16,15,96,149,2144560
2025-12-07,7,7,54,81,1306800
2025-12-08,13,12,54,66,925870
2025-12-09,9,9,76,148,929500
2025-12-10,7,6,77,129,1765500
2025-12-11,12,12,56,73,1106600
2025-12-12,36,36,70,154,3560183
2025-12-13,13,12,62,115,1966480
2025-12-14,7,7,76,131,1771770
2025-12-15,7,6,25,56,804100
2025-12-16,3,3,69,115,1397220
2025-12-17,8,7,66,70,951300
2025-12-18,11,11,51,51,825000
2025-12-19,20,20,40,98,1596650
2025-12-20,8,7,73,131,1217700
2025-12-21,6,6,54,118,1621840
2025-12-22,5,5,65,113,858000
2025-12-23,5,5,47,96,180400
2025-12-24,6,5,46,96,1328800
2025-12-25,11,10,50,118,1500840
2025-12-26,27,16,79,146,1627010
2025-12-27,19,18,84,158,1830796
2025-12-28,16,14,80,150,2039200
2025-12-29,13,13,79,188,2209680
2025-12-30,20,18,80,121,1882980
2025-12-31,23,19,102,163,3323416
2026-01-01,20,17,88,152,2628120
2026-01-02,8,8,83,170,2091980
2026-01-03,12,11,66,135,2347400
2026-01-04,3,3,23,55,921250
2026-01-05,4,4,45,106,168540
2026-01-06,2,2,20,50,61600
2026-01-07,4,3,66,131,1195700
2026-01-08,2,2,43,57,815100
2026-01-09,8,8,8,26,598400
2026-01-10,9,9,40,92,800790
2026-01-11,3,3,40,94,575300
2026-01-12,7,7,70,140,657140
2026-01-13,4,4,55,104,894300
2026-01-14,4,2,42,55,900900
2026-01-15,3,3,64,103,1491600
2026-01-16,4,4,4,12,189200
2026-01-17,7,6,56,111,837650
2026-01-18,2,2,46,58,814000
2026-01-19,5,5,56,108,933900
2026-01-20,2,2,44,59,132000
2026-01-21,6,5,70,168,2042040
2026-01-22,4,4,66,106,1567500
2026-01-23,11,11,58,137,730180
2026-01-24,7,6,56,88,1534368
2026-01-25,3,3,66,130,1139160
2026-01-26,3,3,63,138,39600
2026-01-27,3,3,54,102,850300
2026-01-28,4,4,75,112,773300
2026-01-29,4,4,46,64,246400
2026-01-30,3,3,21,52,114290
2026-01-31,5,4,47,68,1235960
2026-02-01,1,1,38,91,755700
2026-02-02,3,3,52,80,1048300
