date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-11-26,35,35,55,119,2300750
2025-11-27,19,17,75,147,2177400
2025-11-28,40,39,67,180,3681810
2025-11-29,21,19,89,197,3157284
2025-11-30,20,20,52,143,2030124
2025-12-01,22,20,44,107,1603360
2025-12-02,25,25,55,136,2166686
2025-12-03,27,25,51,125,2157480
2025-12-04,21,21,46,125,2548315
2025-12-05,57,57,111,301,7411763
2025-12-06,37,29,74,152,2548540
2025-12-07,11,11,38,49,860920
2025-12-08,20,19,63,102,1416090
2025-12-09,13,13,61,119,1246470
2025-12-10,10,9,67,106,1394200
2025-12-11,24,24,68,131,2023680
2025-12-12,44,44,75,179,3912513
2025-12-13,25,25,56,112,2073520
2025-12-14,12,12,63,122,1827320
2025-12-15,13,13,18,57,835014
2025-12-16,14,14,62,107,1627360
2025-12-17,12,11,70,85,1195060
2025-12-18,20,20,64,85,1266760
2025-12-19,30,30,51,132,2309120
2025-12-20,11,11,61,109,1048190
2025-12-21,7,7,33,78,1044340
2025-12-22,8,8,72,127,1080200
2025-12-23,8,8,29,65,363000
2025-12-24,7,7,29,60,946550
2025-12-25,18,17,38,102,1458930
2025-12-26,31,19,82,153,1744710
2025-12-27,23,21,93,193,2613276
2025-12-28,40,38,96,205,4089815
2025-12-29,30,30,77,182,2971196
2025-12-30,29,25,85,143,2281080
2025-12-31,27,23,114,204,4378876
2026-01-01,23,20,94,141,2777060
2026-01-02,9,9,84,146,1836780
2026-01-03,17,17,54,152,2114970
2026-01-04,3,3,3,11,165550
2026-01-05,3,3,23,62,152040
2026-01-06,6,6,24,59,308350
2026-01-07,4,3,70,131,1195700
2026-01-08,3,3,44,61,881100
2026-01-09,14,13,11,41,1097800
2026-01-10,16,16,49,128,1675510
2026-01-11,5,5,22,61,261800
2026-01-12,7,7,70,141,712360
2026-01-13,6,6,57,107,938700
2026-01-14,6,4,60,86,1333090
2026-01-15,7,7,66,92,1434400
2026-01-16,10,10,25,69,593505
2026-01-17,8,6,56,110,764610
2026-01-18,4,4,49,89,1283260
2026-01-19,8,8,60,99,1416580
2026-01-20,4,4,46,68,279400
2026-01-21,3,3,33,82,697840
2026-01-22,9,9,67,111,1555970
2026-01-23,13,13,57,133,961180
2026-01-24,8,7,57,90,1586618
2026-01-25,4,4,67,132,1186680
2026-01-26,6,6,66,128,552310
2026-01-27,3,3,54,80,1095820
2026-01-28,6,6,77,119,881100
2026-01-29,4,4,46,77,376200
2026-01-30,7,7,26,72,567578
2026-01-31,11,10,53,81,1502395
2026-02-01,2,2,60,133,772200
2026-02-02,4,4,74,120,1554080
2026-02-03,4,4,24,59,303600
2026-02-04,4,3,45,94,679800
2026-02-05,8,6,68,103,1313465
2026-02-06,20,20,41,99,1749420
2026-02-07,4,3,72,76,322300
2026-02-08,3,3,24,28,304920
2026-02-09,7,7,55,81,1529460
2026-02-10,5,4,70,98,1212200
2026-02-11,1,1,44,55,732600
2026-02-12,9,8,30,22,500500
2026-02-13,5,5,48,81,575850
2026-02-14,6,5,73,135,735900
2026-02-15,6,5,66,92,1318900
2026-02-16,3,3,46,98,125400
2026-02-17,2,2,23,21,256300
2026-02-18,3,3,25,47,116270
2026-02-19,6,6,40,55,763400
2026-02-20,12,12,37,95,1501115
2026-02-21,14,14,21,65,1542584
2026-02-22,5,4,60,76,929500
2026-02-23,3,3,46,90,738650
2026-02-24,2,2,44,31,377520
