date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-06-12,23,22,63,153,2295800
2025-06-13,23,23,29,75,1126420
2025-06-14,26,26,37,87,1283744
2025-06-15,27,19,34,61,872730
2025-06-16,15,14,17,37,490500
2025-06-17,14,14,30,66,965562
2025-06-18,16,16,34,55,750000
2025-06-19,14,14,31,62,1009250
2025-06-20,42,42,46,115,1600965
2025-06-21,20,18,41,87,1256100
2025-06-22,15,12,23,62,761400
2025-06-23,11,11,17,40,540000
2025-06-24,8,7,19,30,391600
2025-06-25,12,11,64,82,1143700
2025-06-26,21,19,44,61,766320
2025-06-27,39,39,52,141,2077810
2025-06-28,16,16,36,72,1152750
2025-06-29,17,14,22,37,586030
2025-06-30,11,10,15,28,468330
2025-07-01,10,10,22,48,703180
2025-07-02,11,10,46,78,1015200
2025-07-03,17,17,50,112,1580430
2025-07-04,30,30,34,98,1371866
2025-07-05,9,9,29,78,1032900
2025-07-06,11,8,10,31,558984
2025-07-07,9,9,41,93,1338100
2025-07-08,5,5,29,55,765000
2025-07-09,12,9,50,99,1353500
2025-07-10,19,17,45,106,1362300
2025-07-11,36,35,51,146,2110884
2025-07-12,9,8,32,70,863720
2025-07-13,5,4,55,74,765820
2025-07-14,10,10,35,51,742356
2025-07-15,13,12,12,27,331100
2025-07-16,8,8,20,49,813318
2025-07-17,6,6,6,23,291830
2025-07-18,37,26,59,146,2765420
2025-07-19,35,34,70,212,3595503
2025-07-20,17,13,57,144,2138324
2025-07-21,15,14,66,190,2620000
2025-07-22,11,10,12,48,600270
2025-07-23,16,15,53,136,1789650
2025-07-24,25,24,53,174,2550460
2025-07-25,47,46,60,186,2977882
2025-07-26,29,27,59,186,2862200
2025-07-27,19,18,43,133,1943472
2025-07-28,21,20,22,92,1186000
2025-07-29,16,14,28,88,1311200
2025-07-30,19,16,80,203,3176148
2025-07-31,15,15,48,149,2203290
2025-08-01,32,28,48,175,3028443
2025-08-02,24,21,64,204,3262380
2025-08-03,9,7,36,98,1806742
2025-08-04,11,11,12,46,640200
2025-08-05,16,14,18,76,1388790
2025-08-06,10,8,59,128,1749200
2025-08-07,24,24,50,178,2326170
2025-08-08,32,25,55,153,2560580
2025-08-09,22,20,54,146,2716150
2025-08-10,38,22,60,154,3056502
2025-08-11,21,17,57,140,2576416
2025-08-12,15,11,45,111,1793990
2025-08-13,17,16,56,149,2696558
2025-08-14,14,9,43,99,1625281
2025-08-15,17,15,68,154,2378440
2025-08-16,10,8,30,80,979220
2025-08-17,9,7,32,87,1160280
2025-08-18,2,2,4,15,218900
2025-08-19,6,4,4,21,264220
2025-08-20,10,6,67,110,1471140
2025-08-21,2,2,50,78,968590
2025-08-22,10,10,12,35,615250
2025-08-23,8,7,35,88,1364509
2025-08-24,5,5,32,77,1062680
2025-08-25,2,2,2,7,111100
2025-08-26,4,4,8,22,257862
2025-08-27,3,2,40,82,1047200
2025-08-28,3,2,25,56,683100
2025-08-29,13,13,15,62,910690
2025-08-30,3,2,30,66,928400
2025-08-31,3,3,51,69,940500
2025-09-01,0,0,0,0,0
2025-09-02,2,2,22,45,638000
2025-09-03,4,3,24,52,665500
2025-09-04,5,4,36,74,729300
2025-09-05,2,2,28,58,311300
2025-09-06,2,1,22,44,617100
2025-09-07,3,3,65,128,1202300
2025-09-08,2,2,5,6,71280
2025-09-09,2,2,25,47,663960
2025-09-10,4,3,44,93,1301300
