date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-03-07,36,35,57,138,2143490
2026-03-08,17,17,61,137,2878920
2026-03-09,15,15,16,39,490050
2026-03-10,20,20,37,83,1056280
2026-03-11,14,14,28,57,889520
2026-03-12,43,43,43,119,1676510
2026-03-13,34,34,76,206,3710839
2026-03-14,28,27,93,211,4369282
2026-03-15,12,12,32,74,1167540
2026-03-16,23,23,41,92,1639440
2026-03-17,12,12,34,61,876480
2026-03-18,30,26,26,79,1167370
2026-03-19,80,74,92,259,4329644
2026-03-20,53,53,94,322,5762306
2026-03-21,34,33,60,127,1890680
2026-03-22,19,19,64,94,1332312
2026-03-23,23,23,25,85,1126652
2026-03-24,20,20,38,82,1100110
2026-03-25,22,21,71,126,1641465
2026-03-26,47,45,74,164,2275031
2026-03-27,47,47,72,200,3559490
2026-03-28,34,32,87,181,2663836
2026-03-29,20,20,57,122,1880586
2026-03-30,17,17,19,57,939462
2026-03-31,3,3,3,7,89100
2026-04-01,6,5,38,47,608410
2026-04-02,10,10,50,74,1008980
2026-04-03,12,12,31,79,1407813
2026-04-04,14,11,44,73,1164070
2026-04-05,11,9,12,30,412500
2026-04-06,9,8,81,124,1703900
2026-04-07,4,4,43,52,655600
2026-04-08,9,7,41,84,1155000
2026-04-09,11,11,20,58,1583100
2026-04-10,9,9,36,70,1331110
2026-04-11,11,11,67,141,2684990
2026-04-12,4,4,37,69,942700
2026-04-13,15,14,65,134,1447600
2026-04-14,12,11,52,132,888470
2026-04-15,13,12,70,81,1090100
2026-04-16,8,8,55,102,1439900
2026-04-17,10,10,26,69,1110450
2026-04-18,8,8,69,120,595100
2026-04-19,8,8,77,134,1581700
2026-04-20,13,9,82,128,1475100
2026-04-21,8,8,54,109,1317800
2026-04-22,5,5,49,48,369600
2026-04-23,10,9,45,79,1068736
2026-04-24,10,10,30,33,618570
2026-04-25,10,10,67,115,1021240
2026-04-26,9,9,42,84,658900
2026-04-27,5,5,61,116,1268680
2026-04-28,13,11,49,63,366300
2026-04-29,16,16,52,135,1343860
2026-04-30,15,15,69,114,946000
2026-05-01,22,19,73,103,1256410
2026-05-02,20,20,84,152,2524445
2026-05-03,26,24,82,136,2134030
2026-05-04,11,10,71,118,521730
2026-05-05,4,4,61,83,482350
2026-05-06,5,5,55,72,504900
2026-05-07,7,6,46,55,148500
2026-05-08,5,5,63,87,175780
2026-05-09,8,8,68,92,1006940
2026-05-10,8,8,65,93,734250
2026-05-11,10,9,70,69,390830
2026-05-12,5,5,46,24,282700
2026-05-13,7,7,69,70,524020
2026-05-14,13,13,70,88,1263185
2026-05-15,12,12,59,89,887700
2026-05-16,10,9,119,199,2539376
2026-05-17,7,7,47,67,975700
2026-05-18,5,5,36,35,73755
2026-05-19,9,8,57,91,842600
2026-05-20,5,5,65,60,145200
2026-05-21,12,11,71,115,480700
2026-05-22,10,9,80,138,1347280
2026-05-23,13,13,80,73,887700
2026-05-24,6,6,55,40,330000
2026-05-25,6,5,64,68,265100
2026-05-26,6,6,77,127,949300
2026-05-27,6,6,46,14,171930
2026-05-28,5,4,45,58,156200
2026-05-29,8,8,71,125,1446900
2026-05-30,7,7,46,20,226710
2026-05-31,4,4,19,38,572320
2026-06-01,3,3,6,23,290400
2026-06-02,4,4,4,9,153000
2026-06-03,3,3,81,173,2514700
2026-06-04,5,5,41,99,1379400
2026-06-05,0,0,0,0,0
