date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-02-15,17,16,74,150,2449020
2026-02-16,11,11,35,78,1210660
2026-02-17,12,12,33,75,1180410
2026-02-18,11,11,13,31,589930
2026-02-19,14,14,58,118,1664300
2026-02-20,52,51,84,200,4878055
2026-02-21,58,58,78,295,6141784
2026-02-22,17,17,59,129,2152780
2026-02-23,12,11,32,59,836660
2026-02-24,12,12,57,83,1171560
2026-02-25,7,7,9,47,749100
2026-02-26,19,19,19,56,865700
2026-02-27,27,27,40,96,2154076
2026-02-28,25,24,62,105,1800730
2026-03-01,8,8,51,82,784300
2026-03-02,10,10,56,123,1709740
2026-03-03,10,10,10,22,458180
2026-03-04,8,7,54,108,1596100
2026-03-05,14,14,88,172,1918472
2026-03-06,18,18,27,99,1961630
2026-03-07,16,15,61,111,1021522
2026-03-08,13,13,65,116,2538800
2026-03-09,6,6,7,19,261800
2026-03-10,14,14,58,125,970860
2026-03-11,6,6,21,40,608520
2026-03-12,34,34,48,117,1721060
2026-03-13,25,25,74,188,3549689
2026-03-14,23,22,86,175,3509634
2026-03-15,9,9,48,68,1023440
2026-03-16,10,10,38,84,932590
2026-03-17,10,9,51,89,1266540
2026-03-18,16,12,34,74,1105770
2026-03-19,64,60,90,244,3961220
2026-03-20,36,36,56,175,3078470
2026-03-21,20,19,41,66,1005730
2026-03-22,13,13,55,69,1004960
2026-03-23,16,15,38,104,1396450
2026-03-24,8,8,47,92,1313400
2026-03-25,17,15,68,100,1334672
2026-03-26,30,27,58,119,1929250
2026-03-27,29,29,47,138,2378420
2026-03-28,28,27,75,156,2246490
2026-03-29,4,4,28,34,420750
2026-03-30,13,13,18,42,676310
2026-03-31,1,1,1,2,37400
2026-04-01,4,3,35,34,426800
2026-04-02,7,7,47,67,903320
2026-04-03,6,6,25,58,965943
2026-04-04,12,8,33,76,449570
2026-04-05,7,5,29,64,254100
2026-04-06,8,7,80,121,1667600
2026-04-07,2,2,41,46,587400
2026-04-08,3,3,37,74,1014200
2026-04-09,6,6,10,26,432740
2026-04-10,5,5,31,59,1084600
2026-04-11,6,6,61,119,2400640
2026-04-12,3,3,36,65,909700
2026-04-13,13,12,63,129,1375000
2026-04-14,8,8,67,95,328130
2026-04-15,10,9,66,82,524700
2026-04-16,7,7,71,84,1227600
2026-04-17,6,6,25,19,277200
2026-04-18,4,4,67,98,295900
2026-04-19,5,5,74,80,817200
2026-04-20,6,5,70,96,242000
2026-04-21,7,7,66,133,1057100
2026-04-22,4,4,63,63,237600
2026-04-23,9,8,62,65,886136
2026-04-24,5,5,25,15,293700
2026-04-25,7,7,65,108,910800
2026-04-26,10,10,62,84,664400
2026-04-27,4,4,61,86,728580
2026-04-28,11,9,47,59,280500
2026-04-29,13,13,68,127,1197560
2026-04-30,11,11,65,108,844800
2026-05-01,19,16,70,91,1080410
2026-05-02,17,17,81,144,2316050
2026-05-03,19,17,75,113,1615160
2026-05-04,9,8,69,110,424930
2026-05-05,3,3,60,72,354750
2026-05-06,5,5,74,113,474650
2026-05-07,6,5,64,92,99000
2026-05-08,3,3,61,83,101970
2026-05-09,7,7,64,113,876700
2026-05-10,8,8,65,93,734250
2026-05-11,7,6,67,59,247830
2026-05-12,4,4,45,21,229900
2026-05-13,6,6,66,77,464620
2026-05-14,10,10,62,76,1032185
2026-05-15,3,3,26,56,343200
2026-05-16,4,4,74,184,2386476
