date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-01-19,10,10,28,64,935440
2026-01-20,8,8,9,31,432300
2026-01-21,4,4,20,51,684200
2026-01-22,14,14,70,138,2017420
2026-01-23,23,23,39,102,2122470
2026-01-24,13,12,39,92,1585133
2026-01-25,7,6,30,48,685300
2026-01-26,12,12,75,135,1971420
2026-01-27,7,7,32,61,915640
2026-01-28,8,8,49,75,939400
2026-01-29,14,14,47,86,809600
2026-01-30,18,18,22,68,1405118
2026-01-31,15,15,39,67,1198725
2026-02-01,9,8,30,63,971300
2026-02-02,4,4,51,86,1122880
2026-02-03,5,5,8,22,408540
2026-02-04,8,7,28,26,469700
2026-02-05,15,13,60,84,1194170
2026-02-06,34,34,57,158,3007820
2026-02-07,15,14,61,111,1603217
2026-02-08,10,9,58,103,602580
2026-02-09,11,11,23,67,1708930
2026-02-10,6,6,55,76,893200
2026-02-11,3,3,24,43,507760
2026-02-12,16,16,17,48,951500
2026-02-13,15,15,15,45,992530
2026-02-14,11,10,54,73,1086910
2026-02-15,13,12,75,123,1903000
2026-02-16,7,7,71,149,797720
2026-02-17,6,6,38,86,1220890
2026-02-18,6,6,29,56,222970
2026-02-19,12,12,65,104,1466300
2026-02-20,35,34,66,130,3659565
2026-02-21,35,35,57,245,5519502
2026-02-22,9,9,44,77,1260600
2026-02-23,4,4,46,77,967780
2026-02-24,8,8,50,68,893420
2026-02-25,5,5,8,38,563200
2026-02-26,9,9,9,30,465300
2026-02-27,16,16,28,78,1398630
2026-02-28,13,12,50,97,1025310
2026-03-01,5,5,60,103,1284800
2026-03-02,8,8,72,166,1129700
2026-03-03,7,7,28,55,326180
2026-03-04,4,3,37,73,1062600
2026-03-05,8,8,82,148,1558040
2026-03-06,15,15,23,84,1855172
2026-03-07,13,12,56,91,689480
2026-03-08,5,5,60,89,1743500
2026-03-09,6,6,35,65,512600
2026-03-10,8,8,51,89,516780
2026-03-11,3,3,3,6,129800
2026-03-12,16,16,30,69,1040160
2026-03-13,17,17,64,155,2960859
2026-03-14,15,14,77,145,2963070
2026-03-15,5,5,44,36,578380
2026-03-16,3,3,25,47,174240
2026-03-17,5,4,46,94,745800
2026-03-18,6,4,26,55,789900
2026-03-19,48,45,88,217,3745270
2026-03-20,19,19,33,90,1818264
2026-03-21,12,11,33,42,683430
2026-03-22,8,8,50,47,713130
2026-03-23,8,7,29,67,992200
2026-03-24,4,4,26,52,759550
2026-03-25,9,8,60,65,893832
2026-03-26,14,13,40,63,1078000
2026-03-27,11,11,18,56,958210
2026-03-28,13,12,50,69,1033340
2026-03-29,1,1,23,22,301180
2026-03-30,8,8,8,17,326840
2026-03-31,1,1,1,2,37400
2026-04-01,4,3,35,70,341000
2026-04-02,3,3,43,83,575300
2026-04-03,4,4,22,41,759000
2026-04-04,7,5,28,57,234080
2026-04-05,6,4,27,56,185900
2026-04-06,6,5,57,111,938300
2026-04-07,2,2,54,104,821700
2026-04-08,3,3,49,96,1307900
2026-04-09,4,4,22,44,724460
2026-04-10,4,4,30,56,1017060
2026-04-11,7,7,78,159,2984740
2026-04-12,3,3,36,63,535700
2026-04-13,11,10,45,95,896500
2026-04-14,7,7,66,92,271700
2026-04-15,9,8,65,101,254100
2026-04-16,8,8,78,113,1114300
2026-04-17,4,4,23,12,141900
2026-04-18,5,5,84,140,887700
2026-04-19,4,4,71,74,728640
