date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-09-23,24,23,36,100,1185472
2025-09-24,20,18,46,123,1775236
2025-09-25,27,27,38,123,1830280
2025-09-26,27,26,57,138,2271478
2025-09-27,27,27,65,147,2048130
2025-09-28,15,15,52,100,1566290
2025-09-29,17,15,28,60,835670
2025-09-30,21,20,29,68,978472
2025-10-01,10,9,32,75,1131460
2025-10-02,17,17,28,69,1003762
2025-10-03,15,15,66,189,3465810
2025-10-04,25,24,46,107,1610348
2025-10-05,13,13,44,98,1454530
2025-10-06,29,28,42,89,1320563
2025-10-07,19,18,31,66,1004355
2025-10-08,18,17,25,48,892760
2025-10-09,18,18,24,61,885680
2025-10-10,29,28,60,186,3578883
2025-10-11,54,54,95,262,5254491
2025-10-12,13,13,43,99,1586074
2025-10-13,15,13,21,53,741510
2025-10-14,22,22,27,73,1261740
2025-10-15,8,8,46,107,1436215
2025-10-16,12,11,70,131,1945680
2025-10-17,30,30,48,140,2356315
2025-10-18,25,24,86,174,3256836
2025-10-19,24,23,79,149,2040940
2025-10-20,14,14,56,100,1479720
2025-10-21,21,19,61,124,1839455
2025-10-22,9,9,42,110,1501950
2025-10-23,25,25,48,113,1815100
2025-10-24,32,30,48,139,2689215
2025-10-25,22,19,45,97,1488300
2025-10-26,12,12,43,106,1554770
2025-10-27,11,11,35,74,1008240
2025-10-28,15,15,35,75,719760
2025-10-29,14,12,58,94,1376653
2025-10-30,11,9,64,100,1544400
2025-10-31,15,15,47,104,2310220
2025-11-01,31,31,44,144,2936410
2025-11-02,14,13,86,172,2353285
2025-11-03,10,10,72,149,1485538
2025-11-04,17,17,75,153,862045
2025-11-05,15,13,78,143,2167330
2025-11-06,10,10,80,143,2266220
2025-11-07,26,26,86,199,4256168
2025-11-08,20,19,76,184,2426148
2025-11-09,13,12,81,178,1811840
2025-11-10,26,23,65,115,1443320
2025-11-11,14,14,79,153,1999382
2025-11-12,13,12,90,227,2921160
2025-11-13,24,24,63,101,1754995
2025-11-14,43,42,95,251,4286040
2025-11-15,15,15,99,213,2992950
2025-11-16,13,13,70,181,1714000
2025-11-17,21,18,81,137,2113100
2025-11-18,10,10,72,130,1391720
2025-11-19,17,16,76,176,1961300
2025-11-20,21,20,71,149,2087800
2025-11-21,40,40,81,183,3984178
2025-11-22,23,23,103,253,3548490
2025-11-23,17,16,80,101,1094720
2025-11-24,6,5,82,158,2241484
2025-11-25,5,5,73,135,859100
2025-11-26,11,11,79,161,1445180
2025-11-27,13,11,83,151,1784860
2025-11-28,15,14,57,167,3237740
2025-11-29,8,7,85,173,1942050
2025-11-30,9,9,64,134,1041700
2025-12-01,9,7,56,132,721600
2025-12-02,10,10,80,148,1502930
2025-12-03,7,5,64,136,1860100
2025-12-04,7,6,68,149,2090220
2025-12-05,22,22,53,153,1943260
2025-12-06,7,6,76,121,1395900
2025-12-07,3,3,65,135,1305700
2025-12-08,6,5,63,105,770000
2025-12-09,4,4,71,145,722700
2025-12-10,6,5,76,110,1538900
2025-12-11,8,8,67,92,1279300
2025-12-12,9,9,35,51,1057100
2025-12-13,8,7,66,150,1597640
2025-12-14,4,4,68,98,823900
2025-12-15,6,5,66,135,672100
2025-12-16,2,2,64,97,656700
2025-12-17,6,5,68,98,773300
2025-12-18,5,5,69,140,788700
2025-12-19,6,6,27,56,264000
2025-12-20,5,4,67,138,689700
2025-12-21,7,7,73,158,1084380
2025-12-22,4,4,64,140,83600
