date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-07-25,75,74,98,323,5330197
2025-07-26,53,51,71,260,4280727
2025-07-27,41,40,50,194,2761982
2025-07-28,37,35,47,169,2387713
2025-07-29,42,40,66,191,2861767
2025-07-30,29,26,60,201,3018243
2025-07-31,38,37,50,193,2677840
2025-08-01,66,61,94,354,5822340
2025-08-02,50,44,92,321,5846278
2025-08-03,42,36,68,219,3721260
2025-08-04,41,37,51,162,2223454
2025-08-05,35,31,41,157,2345857
2025-08-06,35,30,45,138,1966428
2025-08-07,49,47,61,241,3679782
2025-08-08,56,50,106,290,5532440
2025-08-09,57,51,106,299,5683533
2025-08-10,80,65,97,307,6575842
2025-08-11,59,55,84,269,5717600
2025-08-12,49,45,87,254,5358902
2025-08-13,52,50,104,274,6110862
2025-08-14,49,44,66,219,4491481
2025-08-15,39,38,79,215,4509474
2025-08-16,39,36,48,184,2629581
2025-08-17,26,23,37,127,1778620
2025-08-18,17,16,21,83,1235210
2025-08-19,11,11,14,51,670780
2025-08-20,15,11,74,151,1998880
2025-08-21,16,15,67,151,1982900
2025-08-22,38,37,44,156,2290739
2025-08-23,15,15,19,69,1028557
2025-08-24,21,20,35,114,2070121
2025-08-25,11,10,19,54,899360
2025-08-26,10,10,13,36,493361
2025-08-27,9,8,25,56,749820
2025-08-28,17,15,17,50,633120
2025-08-29,29,28,39,133,2171839
2025-08-30,13,11,44,97,1514034
2025-08-31,4,4,53,75,975700
2025-09-01,6,6,11,21,392480
2025-09-02,6,6,28,60,880644
2025-09-03,7,7,7,19,287265
2025-09-04,12,11,20,44,632500
2025-09-05,11,11,17,55,924330
2025-09-06,6,5,34,47,665086
2025-09-07,3,3,49,71,1057100
2025-09-08,2,2,5,6,71280
2025-09-09,8,8,31,58,828960
2025-09-10,9,8,68,114,1579380
2025-09-11,6,6,30,37,487300
2025-09-12,16,14,38,101,1308538
2025-09-13,16,16,58,141,2571637
2025-09-14,4,3,30,36,610871
2025-09-15,2,2,44,58,785400
2025-09-16,7,6,36,83,1146916
2025-09-17,4,4,31,62,955158
2025-09-18,7,7,7,21,280200
2025-09-19,9,8,10,28,426525
2025-09-20,8,7,31,67,1035980
2025-09-21,4,4,54,105,987580
2025-09-22,3,2,23,46,648450
2025-09-23,2,2,45,91,1285900
2025-09-24,6,5,62,128,1705000
2025-09-25,6,6,57,122,874280
2025-09-26,8,7,35,67,1150160
2025-09-27,10,9,55,94,1239190
2025-09-28,3,3,64,111,1654400
2025-09-29,8,6,6,18,226600
2025-09-30,3,3,7,18,225082
2025-10-01,6,4,71,175,2466200
2025-10-02,6,6,49,106,1508212
2025-10-03,9,9,69,200,3273750
2025-10-04,7,5,28,61,936760
2025-10-05,4,4,49,102,807400
2025-10-06,5,4,28,62,905740
2025-10-07,4,4,33,64,1018935
2025-10-08,6,5,29,60,899800
2025-10-09,10,10,39,81,579700
2025-10-10,3,2,48,143,2890800
2025-10-11,15,15,42,97,1656160
2025-10-12,2,2,6,13,315150
2025-10-13,5,5,30,62,278740
2025-10-14,14,14,17,42,769600
2025-10-15,5,4,26,58,773300
2025-10-16,5,5,74,168,2488200
2025-10-17,8,8,13,45,726556
2025-10-18,8,7,61,137,2209625
2025-10-19,9,7,58,135,1826990
2025-10-20,2,2,24,52,705100
2025-10-21,12,10,43,91,1368400
2025-10-22,3,3,40,103,1313300
2025-10-23,8,8,17,39,595100
