date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-06-10,21,18,20,45,570520
2025-06-11,14,14,44,92,1244050
2025-06-12,22,21,61,148,2255200
2025-06-13,21,21,25,65,1068010
2025-06-14,26,26,37,87,1283744
2025-06-15,22,18,33,60,861730
2025-06-16,14,13,15,34,457500
2025-06-17,13,13,28,62,912982
2025-06-18,15,15,32,52,706000
2025-06-19,14,14,30,61,998250
2025-06-20,39,39,43,111,1568465
2025-06-21,20,18,41,87,1256100
2025-06-22,15,12,23,62,761400
2025-06-23,12,12,18,42,562000
2025-06-24,8,7,19,30,391600
2025-06-25,12,11,64,82,1143700
2025-06-26,22,20,45,64,835620
2025-06-27,35,35,49,133,1962310
2025-06-28,15,15,35,68,1108750
2025-06-29,15,12,20,33,542030
2025-06-30,10,9,14,26,432800
2025-07-01,9,9,21,46,681180
2025-07-02,10,9,45,76,993200
2025-07-03,18,18,51,117,1657430
2025-07-04,25,25,29,83,1181566
2025-07-05,10,10,30,81,1065900
2025-07-06,11,8,10,31,558984
2025-07-07,9,9,41,93,1338100
2025-07-08,5,5,29,55,765000
2025-07-09,12,9,50,99,1353500
2025-07-10,17,15,43,99,1305100
2025-07-11,32,31,48,135,1959700
2025-07-12,6,5,28,62,717200
2025-07-13,5,4,55,74,765820
2025-07-14,8,8,31,33,352820
2025-07-15,14,13,33,70,929500
2025-07-16,6,6,15,42,701558
2025-07-17,6,6,6,23,291830
2025-07-18,37,26,59,146,2765420
2025-07-19,33,32,69,204,3461743
2025-07-20,17,13,57,144,2138324
2025-07-21,13,12,65,184,2535860
2025-07-22,9,8,9,40,488070
2025-07-23,15,14,52,132,1728050
2025-07-24,26,24,53,174,2550460
2025-07-25,46,45,56,182,2899122
2025-07-26,27,25,58,182,2816880
2025-07-27,19,18,43,133,1943472
2025-07-28,21,20,22,92,1186000
2025-07-29,16,14,28,91,1333090
2025-07-30,19,16,80,203,3176148
2025-07-31,15,15,48,149,2203290
2025-08-01,32,28,48,175,3028443
2025-08-02,25,22,65,208,3323980
2025-08-03,9,7,36,100,1847772
2025-08-04,12,12,13,50,688050
2025-08-05,15,13,18,73,1338300
2025-08-06,10,8,59,128,1749200
2025-08-07,22,22,49,174,2255770
2025-08-08,31,24,54,149,2491280
2025-08-09,22,20,54,146,2716150
2025-08-10,38,22,60,154,3056502
2025-08-11,21,17,57,140,2576416
2025-08-12,15,11,45,111,1793990
2025-08-13,16,15,55,146,2326848
2025-08-14,13,8,42,95,1535741
2025-08-15,16,14,68,150,2311560
2025-08-16,8,7,31,80,1000560
2025-08-17,8,6,29,75,981420
2025-08-18,2,2,4,15,218900
2025-08-19,6,4,4,21,264220
2025-08-20,10,6,67,110,1471140
2025-08-21,2,2,50,78,968590
2025-08-22,9,9,11,31,548370
2025-08-23,8,7,35,88,1364509
2025-08-24,5,5,32,77,1062680
2025-08-25,2,2,2,7,111100
2025-08-26,5,5,29,65,856262
2025-08-27,4,3,61,125,1645600
2025-08-28,3,2,25,56,683100
2025-08-29,13,13,15,62,910690
2025-08-30,3,2,30,66,928400
2025-08-31,3,3,51,69,940500
2025-09-01,0,0,0,0,0
2025-09-02,2,2,22,45,638000
2025-09-03,4,3,24,52,665500
2025-09-04,5,4,36,74,729300
2025-09-05,2,2,28,58,311300
2025-09-06,2,1,22,44,617100
2025-09-07,2,2,65,126,1164900
2025-09-08,2,2,5,6,71280
