date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-03-16,29,29,47,108,2007640
2026-03-17,15,15,28,70,1042030
2026-03-18,37,33,33,108,1638170
2026-03-19,79,74,93,265,4453686
2026-03-20,66,66,111,376,6331446
2026-03-21,43,42,68,189,2947965
2026-03-22,20,20,61,130,1791012
2026-03-23,24,24,26,89,1150852
2026-03-24,23,23,42,89,1271710
2026-03-25,26,25,72,165,2251415
2026-03-26,51,50,76,207,2910336
2026-03-27,55,55,81,212,3741540
2026-03-28,37,35,89,187,2812116
2026-03-29,32,32,71,168,2495926
2026-03-30,18,18,20,60,972132
2026-03-31,3,3,3,7,89100
2026-04-01,6,5,42,55,714010
2026-04-02,12,12,52,79,1099180
2026-04-03,16,15,36,94,1614261
2026-04-04,17,15,51,96,1576240
2026-04-05,14,12,23,61,579950
2026-04-06,9,8,82,126,1732500
2026-04-07,6,6,45,58,745800
2026-04-08,12,10,45,91,1279300
2026-04-09,13,13,22,64,1653500
2026-04-10,14,14,41,85,1577510
2026-04-11,12,12,68,143,2724590
2026-04-12,4,4,37,69,942700
2026-04-13,14,14,44,92,1464100
2026-04-14,13,12,31,91,924770
2026-04-15,15,14,72,87,1171500
2026-04-16,7,7,54,96,1383800
2026-04-17,11,11,28,80,1280950
2026-04-18,9,9,51,82,654610
2026-04-19,8,8,58,96,1614700
2026-04-20,14,10,83,125,1926100
2026-04-21,10,10,55,113,1392600
2026-04-22,8,8,52,86,1159400
2026-04-23,11,10,47,83,1143976
2026-04-24,10,10,30,33,618570
2026-04-25,11,11,71,127,1312168
2026-04-26,11,11,61,120,1166000
2026-04-27,5,5,61,116,1268680
2026-04-28,14,12,50,68,437800
2026-04-29,21,21,58,141,1419760
2026-04-30,18,18,72,122,1091200
2026-05-01,23,20,74,107,1309210
2026-05-02,20,20,84,158,2524445
2026-05-03,29,27,86,148,2444120
2026-05-04,13,12,73,124,625130
2026-05-05,6,6,63,91,561550
2026-05-06,5,5,55,72,979000
2026-05-07,7,6,46,55,148500
2026-05-08,5,5,63,87,790680
2026-05-09,9,9,69,99,1303940
2026-05-10,9,9,66,96,780450
2026-05-11,10,9,70,69,390830
2026-05-12,6,6,47,31,315700
2026-05-13,9,9,71,74,1030020
2026-05-14,15,15,76,110,1590985
2026-05-15,14,14,61,89,1035450
2026-05-16,11,10,121,201,2539376
2026-05-17,8,8,56,73,1070300
2026-05-18,5,5,36,35,74800
2026-05-19,9,8,57,91,842600
2026-05-20,5,5,65,68,361900
2026-05-21,12,11,71,115,480700
2026-05-22,9,8,77,132,1195480
2026-05-23,13,13,80,113,1619200
2026-05-24,8,8,57,43,386100
2026-05-25,7,6,65,36,423500
2026-05-26,7,7,78,97,1098900
2026-05-27,6,6,46,14,171930
2026-05-28,6,5,46,60,195800
2026-05-29,10,10,72,130,1560200
2026-05-30,8,8,47,22,262240
2026-05-31,4,4,19,38,572320
2026-06-01,4,4,7,26,348920
2026-06-02,4,4,4,9,153000
2026-06-03,3,3,81,191,2978900
2026-06-04,5,5,41,99,1379400
2026-06-05,2,2,4,10,188320
2026-06-06,3,2,39,50,734800
2026-06-07,3,3,39,40,576400
2026-06-08,4,4,42,106,1591810
2026-06-09,3,2,26,50,606100
2026-06-10,4,3,59,117,440000
2026-06-11,2,2,21,19,249700
2026-06-12,2,2,18,44,807400
2026-06-13,3,3,19,50,718300
2026-06-14,1,1,20,40,0
