date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-07-09,15,13,29,59,914122
2025-07-10,41,31,41,99,1137720
2025-07-11,64,62,79,241,3191064
2025-07-12,20,20,28,70,922340
2025-07-13,9,8,47,59,693020
2025-07-14,18,18,52,70,1064256
2025-07-15,28,27,31,86,773260
2025-07-16,15,15,25,67,1070624
2025-07-17,12,12,12,39,531597
2025-07-18,50,39,48,133,2879160
2025-07-19,57,56,81,226,4164516
2025-07-20,30,26,81,214,3771692
2025-07-21,21,19,82,246,3207328
2025-07-22,17,16,21,84,1042536
2025-07-23,20,19,57,152,1999090
2025-07-24,28,27,56,194,2685870
2025-07-25,63,61,76,259,4162307
2025-07-26,39,37,77,246,4279398
2025-07-27,35,32,64,206,2872092
2025-07-28,27,26,36,136,1919087
2025-07-29,29,28,55,160,2392100
2025-07-30,22,19,82,206,3226198
2025-07-31,25,24,57,193,2724040
2025-08-01,54,47,75,300,4770996
2025-08-02,34,29,76,249,3780381
2025-08-03,14,11,42,118,2087132
2025-08-04,22,21,26,93,1315310
2025-08-05,24,22,28,119,1826634
2025-08-06,24,19,49,124,1725330
2025-08-07,37,36,43,185,2461010
2025-08-08,41,33,69,170,3327192
2025-08-09,46,40,79,224,4740173
2025-08-10,64,44,89,257,5486455
2025-08-11,36,31,81,233,4531840
2025-08-12,24,19,60,154,2722380
2025-08-13,35,34,73,212,3933150
2025-08-14,27,19,57,139,2582501
2025-08-15,26,23,86,208,3648018
2025-08-16,21,19,46,140,1837720
2025-08-17,11,10,43,125,1740310
2025-08-18,7,7,10,40,676188
2025-08-19,11,9,11,49,626560
2025-08-20,13,9,70,123,1622570
2025-08-21,6,6,58,104,1383620
2025-08-22,15,15,18,66,1000424
2025-08-23,12,11,36,107,1595022
2025-08-24,12,12,45,116,1820871
2025-08-25,7,6,13,35,650100
2025-08-26,6,6,9,25,350141
2025-08-27,6,4,42,89,1106880
2025-08-28,9,8,32,79,961030
2025-08-29,25,24,31,109,1674749
2025-08-30,7,6,40,85,1150288
2025-08-31,3,3,51,69,940500
2025-09-01,3,3,5,9,235840
2025-09-02,4,4,26,53,791764
2025-09-03,6,5,26,58,740300
2025-09-04,8,7,39,84,1097800
2025-09-05,5,5,32,68,530360
2025-09-06,4,3,32,71,1022586
2025-09-07,2,2,65,126,1164900
2025-09-08,2,2,5,6,71280
2025-09-09,3,3,26,49,692560
2025-09-10,7,6,48,105,1453100
2025-09-11,1,1,23,48,652300
2025-09-12,4,3,27,64,783288
2025-09-13,11,11,45,119,2021548
2025-09-14,4,3,30,71,1034371
2025-09-15,3,3,61,135,1797400
2025-09-16,3,2,23,46,654500
2025-09-17,3,3,42,92,1358396
2025-09-18,2,2,2,6,95550
2025-09-19,3,3,5,16,228800
2025-09-20,6,5,28,23,405130
2025-09-21,4,4,54,71,334540
2025-09-22,4,3,40,88,1236950
2025-09-23,3,3,62,133,1874400
2025-09-24,6,5,62,128,1705000
2025-09-25,3,3,8,20,143000
2025-09-26,1,1,8,30,568700
2025-09-27,6,6,23,53,774870
2025-09-28,2,2,29,84,1177000
2025-09-29,5,3,3,12,123200
2025-09-30,2,2,6,16,192082
2025-10-01,1,1,17,42,588500
2025-10-02,2,2,3,6,114400
2025-10-03,7,7,20,51,293850
2025-10-04,3,2,2,4,70400
2025-10-05,2,2,3,12,136400
2025-10-06,2,2,18,44,623700
2025-10-07,4,3,12,15,341280
