date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-04-19,18,16,48,74,1240400
2026-04-20,19,12,38,93,1267260
2026-04-21,17,17,42,129,1806460
2026-04-22,12,12,46,96,1295030
2026-04-23,15,14,27,68,968376
2026-04-24,26,26,28,97,1467590
2026-04-25,22,22,45,108,1483780
2026-04-26,14,14,14,31,496400
2026-04-27,5,5,45,50,829912
2026-04-28,33,30,34,95,1284460
2026-04-29,47,46,48,137,1805690
2026-04-30,48,45,62,162,2234440
2026-05-01,67,65,86,221,4975130
2026-05-02,61,60,92,241,5240410
2026-05-03,66,66,104,258,6138451
2026-05-04,59,57,71,217,4088276
2026-05-05,13,12,30,93,847045
2026-05-06,14,13,45,88,1267700
2026-05-07,9,9,10,25,368280
2026-05-08,16,16,44,100,1847240
2026-05-09,19,19,43,101,1336940
2026-05-10,12,9,16,33,517518
2026-05-11,19,16,41,76,1100830
2026-05-12,12,12,45,133,1370040
2026-05-13,13,13,69,119,1793740
2026-05-14,27,23,50,98,1525345
2026-05-15,22,22,46,102,1920902
2026-05-16,19,14,101,202,3111254
2026-05-17,12,12,38,81,1211410
2026-05-18,12,12,30,61,918600
2026-05-19,14,13,47,83,757320
2026-05-20,9,8,31,56,815860
2026-05-21,16,16,20,57,892870
2026-05-22,24,22,75,192,3117860
2026-05-23,23,23,96,181,2528328
2026-05-24,19,15,50,86,1026400
2026-05-25,7,6,52,76,1058300
2026-05-26,8,8,61,114,1669900
2026-05-27,12,12,34,46,385430
2026-05-28,15,14,56,139,1161820
2026-05-29,15,15,62,149,2154310
2026-05-30,12,12,56,54,797016
2026-05-31,6,6,32,62,912220
2026-06-01,8,8,29,68,948420
2026-06-02,6,6,6,18,277200
2026-06-03,3,3,81,197,3051500
2026-06-04,12,12,53,101,1419500
2026-06-05,4,4,7,14,251120
2026-06-06,7,6,30,42,620730
2026-06-07,4,4,40,60,879050
2026-06-08,4,4,46,101,1564310
2026-06-09,3,2,26,50,606100
2026-06-10,9,8,67,119,655600
2026-06-11,6,6,64,115,1013100
2026-06-12,9,9,26,70,1208200
2026-06-13,7,7,48,91,591800
2026-06-14,6,6,41,82,544700
2026-06-15,3,3,23,36,509300
2026-06-16,2,2,18,44,655600
2026-06-17,3,2,23,47,62700
2026-06-18,6,6,42,89,668800
2026-06-19,2,2,6,15,276100
2026-06-20,6,5,45,62,270600
2026-06-21,2,2,57,84,553300
2026-06-22,5,5,21,51,722700
2026-06-23,3,3,21,38,570900
2026-06-24,6,5,65,87,481800
2026-06-25,6,6,42,85,609400
2026-06-26,2,2,2,6,90200
2026-06-27,7,6,53,111,452100
2026-06-28,2,2,38,74,437800
2026-06-29,1,1,20,38,16500
2026-06-30,3,3,23,44,133100
2026-07-01,5,4,65,115,360800
2026-07-02,2,2,57,112,404800
2026-07-03,4,4,30,71,121000
2026-07-04,5,4,65,110,306900
2026-07-05,2,2,57,112,404800
2026-07-06,5,4,18,38,521400
2026-07-07,1,1,18,34,35200
2026-07-08,2,2,44,26,299200
2026-07-09,8,8,23,49,679800
2026-07-10,11,11,41,109,593950
2026-07-11,4,3,44,81,330660
2026-07-12,2,2,38,74,446600
2026-07-13,5,5,44,89,931555
2026-07-14,2,1,1,4,59400
2026-07-15,5,4,47,56,748000
2026-07-16,3,3,39,53,709500
2026-07-17,23,15,58,146,2980829
2026-07-18,23,22,35,132,2144710
