date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-08-31,11,11,23,50,746900
2026-09-01,13,12,12,27,377510
2026-09-02,21,19,59,95,1443700
2026-09-03,18,17,21,51,713390
2026-09-04,27,27,32,109,1706124
2026-09-05,12,11,41,91,1402140
2026-09-06,14,14,30,60,939960
2026-09-07,13,13,63,115,2024220
2026-09-08,16,15,70,127,1946688
2026-09-09,14,11,57,97,1300400
2026-09-10,19,19,61,126,1782830
2026-09-11,29,29,77,168,2985110
2026-09-12,16,16,36,79,1059465
2026-09-13,9,7,30,51,943310
2026-09-14,20,20,23,54,727020
2026-09-15,8,7,45,63,954800
2026-09-16,11,11,29,54,931700
2026-09-17,14,12,25,52,799680
2026-09-18,43,42,67,176,4051523
2026-09-19,61,61,88,232,4713206
2026-09-20,47,42,78,186,4198672
2026-09-21,40,39,58,161,2637466
2026-09-22,14,14,16,43,692258
2026-09-23,10,10,10,27,440440
2026-09-24,22,20,23,60,838020
2026-09-25,28,27,34,102,1663560
2026-09-26,16,15,72,97,1365960
2026-09-27,8,8,50,68,948200
2026-09-28,17,15,56,83,1082600
2026-09-29,9,9,33,64,812435
2026-09-30,16,14,64,172,2470490
2026-10-01,18,18,55,120,1818410
2026-10-02,22,22,28,82,1438140
2026-10-03,13,12,50,88,1422806
2026-10-04,11,11,61,156,2237620
2026-10-05,12,12,45,85,1284140
2026-10-06,8,8,56,78,1161380
2026-10-07,10,9,47,73,1058530
2026-10-08,21,21,46,88,1216120
2026-10-09,22,19,37,86,1743258
2026-10-10,23,22,66,116,1986140
2026-10-11,14,12,54,68,1101218
2026-10-12,18,15,31,81,1073630
2026-10-13,6,6,31,41,619300
2026-10-14,8,7,65,157,1251800
2026-10-15,17,16,89,186,1883244
2026-10-16,31,30,84,177,3679670
2026-10-17,24,23,69,176,1498420
2026-10-18,18,17,71,168,1185220
2026-10-19,6,6,7,18,305800
2026-10-20,11,11,15,32,595080
2026-10-21,7,6,71,109,1313200
2026-10-22,21,20,59,114,1708047
2026-10-23,24,23,46,127,1505240
2026-10-24,15,14,59,148,1355420
2026-10-25,5,5,27,54,203530
2026-10-26,14,13,32,85,1332170
2026-10-27,20,20,55,93,1560050
2026-10-28,16,15,56,96,1586530
2026-10-29,12,12,49,86,1133000
2026-10-30,12,12,13,35,800790
2026-10-31,11,11,13,41,679560
2026-11-01,3,3,41,80,778800
2026-11-02,8,8,48,90,717200
2026-11-03,8,8,44,95,741400
2026-11-04,8,7,65,119,1153900
2026-11-05,12,12,77,154,1086800
2026-11-06,23,23,26,124,1526212
2026-11-07,17,15,54,130,1385396
2026-11-08,16,14,55,116,1282050
2026-11-09,9,9,46,91,1298660
2026-11-10,9,8,67,177,2940860
2026-11-11,11,9,38,89,764500
2026-11-12,20,19,66,148,1121780
2026-11-13,21,21,71,169,2260530
2026-11-14,20,18,77,166,1441110
2026-11-15,14,13,57,89,875000
2026-11-16,13,12,48,102,1542800
2026-11-17,12,12,67,166,1562550
2026-11-18,19,16,54,132,1376700
2026-11-19,17,17,53,110,1277920
2026-11-20,24,22,36,108,2888930
2026-11-21,17,16,74,175,2787730
2026-11-22,10,9,74,109,958650
2026-11-23,8,7,46,97,299220
2026-11-24,6,6,51,105,1553860
2026-11-25,10,9,60,128,752950
2026-11-26,7,7,48,108,370260
2026-11-27,8,8,8,35,503400
2026-11-28,3,3,36,72,848508
2026-11-29,4,4,32,73,728200
