date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-09-03,18,17,21,51,713390
2026-09-04,31,28,31,99,1507374
2026-09-05,13,12,44,99,1515050
2026-09-06,14,14,29,56,874360
2026-09-07,13,13,54,111,1899260
2026-09-08,12,11,68,120,1835588
2026-09-09,15,12,53,108,1469800
2026-09-10,17,17,58,119,1743670
2026-09-11,30,30,74,172,3063210
2026-09-12,17,17,37,81,1094665
2026-09-13,8,8,31,53,888470
2026-09-14,23,22,25,61,857430
2026-09-15,11,10,47,68,1087350
2026-09-16,11,11,29,54,931700
2026-09-17,16,14,27,57,889770
2026-09-18,49,48,73,194,4349003
2026-09-19,64,64,91,261,5417406
2026-09-20,74,68,91,242,5724677
2026-09-21,52,51,73,200,3320352
2026-09-22,14,14,16,42,683458
2026-09-23,11,11,11,29,466840
2026-09-24,22,20,22,56,795120
2026-09-25,28,27,38,110,1868360
2026-09-26,17,16,73,109,1532060
2026-09-27,10,10,52,78,1106600
2026-09-28,18,16,57,85,1249800
2026-09-29,9,9,37,67,882835
2026-09-30,17,15,65,177,2538690
2026-10-01,19,19,58,124,1891010
2026-10-02,21,21,27,79,1362240
2026-10-03,16,15,53,102,1640006
2026-10-04,9,9,44,119,1717320
2026-10-05,12,12,45,91,1376100
2026-10-06,9,9,57,79,1166680
2026-10-07,10,9,47,73,1058530
2026-10-08,22,22,61,111,1601120
2026-10-09,21,19,38,86,1925418
2026-10-10,22,21,64,122,2030140
2026-10-11,15,13,55,88,1397118
2026-10-12,19,16,32,83,1117630
2026-10-13,6,6,31,41,619300
2026-10-14,9,8,66,163,1281500
2026-10-15,15,14,73,154,1471844
2026-10-16,34,32,86,181,3824370
2026-10-17,23,22,68,172,1458910
2026-10-18,20,19,73,172,1264420
2026-10-19,9,9,11,26,465120
2026-10-20,13,13,17,39,695070
2026-10-21,9,8,73,116,1417700
2026-10-22,21,20,59,113,1674347
2026-10-23,25,24,47,129,1532780
2026-10-24,14,13,58,146,1309220
2026-10-25,7,7,29,60,307920
2026-10-26,15,14,33,89,1371770
2026-10-27,20,20,56,95,1593050
2026-10-28,17,16,54,91,1532630
2026-10-29,11,11,34,58,744700
2026-10-30,13,13,15,51,967990
2026-10-31,14,14,16,49,815960
2026-11-01,3,3,41,80,778800
2026-11-02,8,8,48,90,717200
2026-11-03,10,10,46,101,1564200
2026-11-04,8,7,65,119,1153900
2026-11-05,13,13,78,156,1146200
2026-11-06,27,27,43,177,2663447
2026-11-07,22,20,59,140,1583396
2026-11-08,16,14,55,116,1282050
2026-11-09,11,11,48,94,1331440
2026-11-10,12,11,70,183,3060760
2026-11-11,13,11,40,95,907500
2026-11-12,23,22,69,155,1303280
2026-11-13,23,23,69,166,2592290
2026-11-14,18,17,76,164,1401510
2026-11-15,16,15,59,95,1024600
2026-11-16,14,13,49,104,1584380
2026-11-17,15,15,70,176,1830950
2026-11-18,19,16,54,132,1981700
2026-11-19,17,17,48,111,1905140
2026-11-20,28,26,56,152,3891030
2026-11-21,17,16,74,175,2803130
2026-11-22,12,11,76,116,1049070
2026-11-23,9,8,47,99,340800
2026-11-24,7,7,52,107,1595660
2026-11-25,10,9,60,128,752950
2026-11-26,8,8,49,110,441540
2026-11-27,13,13,29,94,1997090
2026-11-28,8,7,74,151,1620208
2026-11-29,4,4,43,88,207900
2026-11-30,7,7,42,127,250800
2026-12-01,6,6,58,103,261470
2026-12-02,9,8,89,215,682550
