date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-11-18,44,41,44,158,2679626
2025-11-19,36,34,73,188,3832600
2025-11-20,30,29,78,199,3221020
2025-11-21,50,50,96,246,5091091
2025-11-22,69,69,116,314,7204325
2025-11-23,46,45,107,252,4798344
2025-11-24,20,20,68,153,2495876
2025-11-25,20,20,56,126,1829315
2025-11-26,31,31,49,107,2139930
2025-11-27,17,15,80,144,2158300
2025-11-28,38,37,67,178,3580830
2025-11-29,20,18,95,200,3158164
2025-11-30,18,18,48,131,1853164
2025-12-01,22,20,48,91,1393920
2025-12-02,19,19,50,110,1758130
2025-12-03,20,18,43,74,1393680
2025-12-04,22,22,47,92,2100335
2025-12-05,49,49,102,288,7233773
2025-12-06,22,22,66,136,2324740
2025-12-07,10,10,35,45,810920
2025-12-08,16,15,57,82,1173040
2025-12-09,10,10,67,114,1135420
2025-12-10,8,7,62,106,1377200
2025-12-11,20,20,64,122,1830520
2025-12-12,44,44,75,178,3899313
2025-12-13,19,19,50,101,1871440
2025-12-14,10,10,57,112,1485110
2025-12-15,10,10,16,48,843962
2025-12-16,8,8,56,92,1333960
2025-12-17,10,9,68,80,1092100
2025-12-18,14,14,58,71,1012660
2025-12-19,27,27,48,124,2104300
2025-12-20,10,9,77,146,1494790
2025-12-21,7,7,55,122,1661440
2025-12-22,7,7,71,125,1042800
2025-12-23,7,7,28,62,287100
2025-12-24,8,7,48,102,1419000
2025-12-25,12,11,52,124,1553640
2025-12-26,31,19,82,153,1744710
2025-12-27,20,19,90,178,2277836
2025-12-28,24,22,92,178,3133755
2025-12-29,19,19,85,188,2924746
2025-12-30,25,22,81,135,2116830
2025-12-31,28,24,109,181,3770456
2026-01-01,22,19,93,165,2969450
2026-01-02,9,9,83,172,2144780
2026-01-03,17,16,71,148,2724150
2026-01-04,3,3,23,55,921250
2026-01-05,4,4,45,106,168540
2026-01-06,4,4,22,55,179300
2026-01-07,4,3,70,131,1195700
2026-01-08,3,3,44,61,881100
2026-01-09,11,10,10,31,893090
2026-01-10,12,12,45,108,1275000
2026-01-11,3,3,21,52,94600
2026-01-12,7,7,70,141,712360
2026-01-13,5,5,56,106,931700
2026-01-14,6,4,60,90,1390290
2026-01-15,5,5,66,87,1355200
2026-01-16,7,7,22,58,332200
2026-01-17,8,6,56,110,764610
2026-01-18,2,2,47,79,1062160
2026-01-19,7,7,59,113,1070300
2026-01-20,4,4,46,68,279400
2026-01-21,5,4,53,126,1453540
2026-01-22,8,8,70,120,1771990
2026-01-23,13,13,56,134,990880
2026-01-24,7,6,56,88,1534368
2026-01-25,4,4,67,132,1186680
2026-01-26,4,4,65,122,426910
2026-01-27,3,3,54,80,1095820
2026-01-28,4,4,75,115,806300
2026-01-29,3,3,45,74,330000
2026-01-30,5,5,25,66,448118
2026-01-31,9,8,51,77,1423290
2026-02-01,2,2,60,133,772200
2026-02-02,4,4,74,120,1554080
2026-02-03,3,3,24,57,266200
2026-02-04,4,3,45,94,679800
2026-02-05,3,3,65,98,1261700
2026-02-06,13,13,32,81,1483130
2026-02-07,4,3,72,96,49500
2026-02-08,2,2,23,22,252120
2026-02-09,7,7,55,81,1529460
2026-02-10,5,4,70,107,1212200
2026-02-11,1,1,44,55,732600
2026-02-12,8,7,27,20,457600
2026-02-13,5,5,48,81,575850
2026-02-14,5,4,72,170,1232000
2026-02-15,6,5,66,129,1848000
2026-02-16,2,2,45,94,90200
