date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-03-11,14,14,28,57,889520
2026-03-12,46,46,46,135,1853610
2026-03-13,33,33,75,202,3669039
2026-03-14,29,28,95,212,4420762
2026-03-15,13,13,33,78,1212640
2026-03-16,24,24,42,96,1826440
2026-03-17,12,12,34,61,876480
2026-03-18,32,28,28,88,1271870
2026-03-19,80,74,93,261,4381160
2026-03-20,54,54,96,334,5830066
2026-03-21,36,35,64,139,2182565
2026-03-22,19,19,58,94,1343312
2026-03-23,23,23,25,85,1126652
2026-03-24,20,20,38,82,1100110
2026-03-25,22,21,71,126,1641465
2026-03-26,47,45,74,164,2279431
2026-03-27,47,47,74,197,3494040
2026-03-28,34,32,86,182,2668016
2026-03-29,24,24,61,134,2053286
2026-03-30,17,17,19,57,939462
2026-03-31,3,3,3,7,89100
2026-04-01,6,5,38,47,608410
2026-04-02,10,10,50,74,1008980
2026-04-03,14,13,32,81,1449613
2026-04-04,13,11,45,76,1199270
2026-04-05,12,10,12,32,408100
2026-04-06,9,8,82,126,1732500
2026-04-07,5,5,44,54,688600
2026-04-08,12,10,45,91,1279300
2026-04-09,13,13,22,64,1653500
2026-04-10,11,11,38,78,1421310
2026-04-11,12,12,68,143,2724590
2026-04-12,4,4,37,69,942700
2026-04-13,15,14,65,134,1447600
2026-04-14,14,13,54,139,1016070
2026-04-15,14,13,71,85,1134100
2026-04-16,8,8,55,102,1439900
2026-04-17,10,10,26,68,1142350
2026-04-18,8,8,69,120,595100
2026-04-19,8,8,58,96,1614700
2026-04-20,13,9,82,123,1884300
2026-04-21,8,8,54,109,1317800
2026-04-22,6,6,50,80,1067000
2026-04-23,11,10,47,83,1143976
2026-04-24,10,10,30,33,618570
2026-04-25,11,11,71,127,1312168
2026-04-26,9,9,42,84,658900
2026-04-27,5,5,61,116,1268680
2026-04-28,13,11,49,63,366300
2026-04-29,17,17,53,141,1393360
2026-04-30,16,16,70,116,985600
2026-05-01,23,20,74,107,1309210
2026-05-02,20,20,84,158,2524445
2026-05-03,26,24,82,138,2178030
2026-05-04,11,10,71,118,521730
2026-05-05,4,4,61,83,482350
2026-05-06,5,5,55,72,979000
2026-05-07,7,6,46,55,148500
2026-05-08,5,5,63,87,790680
2026-05-09,8,8,68,92,1006940
2026-05-10,8,8,65,93,734250
2026-05-11,10,9,70,69,390830
2026-05-12,5,5,46,24,282700
2026-05-13,8,8,70,72,997020
2026-05-14,13,13,70,88,1263185
2026-05-15,11,11,57,81,804100
2026-05-16,10,9,119,199,2539376
2026-05-17,7,7,49,71,1032900
2026-05-18,7,7,38,37,111155
2026-05-19,9,8,57,91,842600
2026-05-20,6,6,66,72,394900
2026-05-21,12,11,71,115,480700
2026-05-22,10,9,80,138,1347280
2026-05-23,13,13,80,98,1404700
2026-05-24,7,7,56,42,369600
2026-05-25,6,5,64,68,265100
2026-05-26,7,7,78,131,984500
2026-05-27,6,6,46,14,171930
2026-05-28,6,5,46,60,195800
2026-05-29,8,8,71,125,1446900
2026-05-30,7,7,46,20,226710
2026-05-31,4,4,19,38,572320
2026-06-01,3,3,6,23,290400
2026-06-02,4,4,4,9,153000
2026-06-03,3,3,81,191,2978900
2026-06-04,5,5,41,99,1379400
2026-06-05,1,1,4,8,135520
2026-06-06,1,1,17,42,632500
2026-06-07,1,1,1,2,39600
2026-06-08,2,2,24,62,886600
2026-06-09,1,1,25,48,573100
