date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-05-02,69,68,114,309,6069578
2026-05-03,74,74,117,306,6968519
2026-05-04,76,74,99,301,5496990
2026-05-05,26,25,66,164,2827397
2026-05-06,14,13,43,82,1191800
2026-05-07,12,11,13,36,455460
2026-05-08,18,18,45,105,1870340
2026-05-09,20,20,39,104,1374340
2026-05-10,15,12,19,38,615968
2026-05-11,25,22,46,94,1372996
2026-05-12,15,15,45,141,1506440
2026-05-13,13,13,69,119,1798140
2026-05-14,30,26,54,110,1765145
2026-05-15,29,29,74,163,3018042
2026-05-16,21,16,75,177,2482968
2026-05-17,17,17,44,98,1451265
2026-05-18,19,18,36,129,1156200
2026-05-19,16,15,50,77,852720
2026-05-20,10,9,33,62,936860
2026-05-21,16,16,20,57,888670
2026-05-22,28,25,59,172,2790050
2026-05-23,23,23,97,181,2531408
2026-05-24,17,13,37,65,953800
2026-05-25,8,7,53,78,1097900
2026-05-26,9,9,62,112,1605000
2026-05-27,14,14,36,52,469030
2026-05-28,14,14,36,103,1254220
2026-05-29,15,15,24,63,1374010
2026-05-30,16,16,74,105,1507616
2026-05-31,7,7,33,62,916800
2026-06-01,11,11,32,72,1023220
2026-06-02,9,9,9,28,400400
2026-06-03,5,5,83,202,3118600
2026-06-04,12,12,51,91,1276500
2026-06-05,7,7,10,31,448790
2026-06-06,12,11,56,115,1506282
2026-06-07,6,5,41,62,912050
2026-06-08,6,6,43,112,1523610
2026-06-09,3,2,2,5,72600
2026-06-10,11,10,70,127,1085300
2026-06-11,7,7,65,117,1054900
2026-06-12,8,8,9,32,480990
2026-06-13,7,7,48,96,652300
2026-06-14,7,7,23,48,623900
2026-06-15,5,5,26,42,638880
2026-06-16,3,3,19,46,693000
2026-06-17,8,7,28,56,214500
2026-06-18,6,6,42,87,662200
2026-06-19,10,10,14,72,836000
2026-06-20,6,5,45,27,335500
2026-06-21,3,3,58,50,669900
2026-06-22,3,3,19,46,671000
2026-06-23,5,5,26,48,739420
2026-06-24,8,7,67,93,550000
2026-06-25,8,8,44,95,686200
2026-06-26,2,2,2,6,90200
2026-06-27,7,6,53,111,452100
2026-06-28,3,3,58,112,454300
2026-06-29,1,1,20,38,16500
2026-06-30,5,5,25,51,249920
2026-07-01,6,5,67,93,624800
2026-07-02,4,4,40,46,630300
2026-07-03,7,6,32,78,218460
2026-07-04,6,5,67,114,379720
2026-07-05,2,2,57,112,404800
2026-07-06,6,5,31,66,521400
2026-07-07,1,1,18,34,35200
2026-07-08,4,4,63,64,740900
2026-07-09,9,9,43,98,755700
2026-07-10,13,13,49,117,755870
2026-07-11,4,3,44,81,330660
2026-07-12,2,2,38,74,446600
2026-07-13,6,6,62,123,1316055
2026-07-14,3,2,2,6,75900
2026-07-15,5,4,47,58,776600
2026-07-16,6,6,60,98,796180
2026-07-17,21,16,57,167,3281349
2026-07-18,28,27,39,138,2395374
2026-07-19,11,10,82,207,1722710
2026-07-20,8,8,68,137,819720
2026-07-21,10,9,31,71,423570
2026-07-22,11,7,64,135,692280
2026-07-23,22,22,56,154,1526800
2026-07-24,23,22,42,115,2099196
2026-07-25,15,14,75,193,1081885
2026-07-26,9,9,66,148,862840
2026-07-27,13,12,34,89,1151090
2026-07-28,7,7,8,27,376420
2026-07-29,14,11,28,77,942750
2026-07-30,2,2,4,15,216920
2026-07-31,6,6,8,29,483560
