date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-08-09,68,58,89,302,6479333
2025-08-10,86,67,96,296,6361370
2025-08-11,70,66,99,308,6515001
2025-08-12,60,56,94,313,6558694
2025-08-13,61,58,105,320,7890310
2025-08-14,56,52,74,251,5051557
2025-08-15,59,58,104,289,5736854
2025-08-16,42,39,46,169,2327466
2025-08-17,38,35,53,178,2726202
2025-08-18,32,30,35,132,1871324
2025-08-19,17,17,22,85,1106793
2025-08-20,14,12,54,114,1528960
2025-08-21,28,26,56,140,1882030
2025-08-22,41,40,48,165,2380609
2025-08-23,28,27,34,135,2131897
2025-08-24,25,25,44,141,2388923
2025-08-25,14,14,24,67,1111385
2025-08-26,16,15,19,56,789481
2025-08-27,11,10,11,32,426460
2025-08-28,19,15,17,47,538520
2025-08-29,36,35,52,161,2590609
2025-08-30,15,14,27,86,1431406
2025-08-31,5,5,25,37,400400
2025-09-01,8,8,10,19,425040
2025-09-02,9,8,10,21,344764
2025-09-03,9,9,11,24,375265
2025-09-04,12,11,19,42,597300
2025-09-05,16,16,28,89,1613533
2025-09-06,8,7,36,52,725861
2025-09-07,3,3,53,71,1051600
2025-09-08,7,7,10,16,235620
2025-09-09,10,10,17,28,440440
2025-09-10,10,9,49,77,1051380
2025-09-11,11,9,41,62,755700
2025-09-12,18,17,20,68,874038
2025-09-13,18,18,41,101,2041657
2025-09-14,9,8,39,74,1065061
2025-09-15,5,5,49,69,900900
2025-09-16,10,9,40,63,877416
2025-09-17,8,8,35,42,632198
2025-09-18,9,9,9,28,422430
2025-09-19,14,13,17,49,630763
2025-09-20,15,14,40,89,1440250
2025-09-21,5,5,57,108,1046650
2025-09-22,5,4,24,50,721050
2025-09-23,5,4,47,96,1402500
2025-09-24,9,8,85,159,2192686
2025-09-25,8,8,59,102,660880
2025-09-26,14,13,41,85,1455135
2025-09-27,17,16,67,127,1637280
2025-09-28,5,5,67,124,1783100
2025-09-29,10,8,10,30,420200
2025-09-30,5,5,10,27,359282
2025-10-01,5,3,54,100,1405800
2025-10-02,7,7,51,78,1121012
2025-10-03,14,14,74,218,3649400
2025-10-04,9,8,31,72,1120460
2025-10-05,5,5,51,105,874500
2025-10-06,6,5,29,63,932140
2025-10-07,6,6,35,71,1112435
2025-10-08,7,6,30,62,931150
2025-10-09,10,10,39,83,581900
2025-10-10,6,5,51,157,3115200
2025-10-11,20,20,47,112,1929070
2025-10-12,4,4,29,59,921250
2025-10-13,6,6,31,64,313940
2025-10-14,17,17,25,63,871900
2025-10-15,7,6,65,134,1822700
2025-10-16,6,6,75,170,2527800
2025-10-17,9,9,16,51,857236
2025-10-18,8,7,62,103,1710225
2025-10-19,11,9,61,108,1429890
2025-10-20,4,4,48,100,1350800
2025-10-21,15,13,60,145,1668300
2025-10-22,3,3,40,103,1313300
2025-10-23,13,13,64,130,1505900
2025-10-24,15,14,23,82,1528600
2025-10-25,12,10,67,153,2132900
2025-10-26,5,5,51,115,1040600
2025-10-27,8,8,37,75,1486960
2025-10-28,5,5,16,24,215120
2025-10-29,9,8,69,97,1379095
2025-10-30,6,5,58,76,1118700
2025-10-31,3,3,5,12,72600
2025-11-01,5,5,28,61,980760
2025-11-02,7,6,74,129,1840740
2025-11-03,4,4,47,99,806300
2025-11-04,4,4,48,98,139785
2025-11-05,9,7,64,137,2051720
2025-11-06,5,5,70,139,1326600
2025-11-07,6,6,33,68,497290
