date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-01-21,4,4,20,51,684200
2026-01-22,12,12,51,134,1920820
2026-01-23,15,15,19,65,1382920
2026-01-24,14,13,40,93,1561428
2026-01-25,8,7,25,50,715000
2026-01-26,12,12,63,138,2026420
2026-01-27,9,9,34,63,967340
2026-01-28,8,8,41,82,1009800
2026-01-29,15,15,48,88,833800
2026-01-30,16,16,20,62,1239348
2026-01-31,16,16,40,71,1243275
2026-02-01,7,6,28,59,878900
2026-02-02,5,5,52,89,1188880
2026-02-03,7,7,10,32,528440
2026-02-04,8,7,15,29,517000
2026-02-05,17,15,49,96,1331670
2026-02-06,35,35,58,160,3040820
2026-02-07,17,16,62,115,1629617
2026-02-08,10,9,58,103,602580
2026-02-09,11,11,23,67,1708930
2026-02-10,7,7,56,78,932800
2026-02-11,3,3,24,43,507760
2026-02-12,17,17,19,54,1045000
2026-02-13,17,17,17,49,1069640
2026-02-14,11,10,54,73,1091310
2026-02-15,14,13,76,125,1949200
2026-02-16,8,8,72,151,843920
2026-02-17,7,7,39,88,1275890
2026-02-18,6,6,29,56,222970
2026-02-19,12,12,65,104,1466300
2026-02-20,36,35,67,132,3736565
2026-02-21,36,36,58,248,5590782
2026-02-22,8,8,43,75,1219020
2026-02-23,5,5,47,79,991980
2026-02-24,8,8,50,68,893420
2026-02-25,6,6,9,43,634700
2026-02-26,14,14,23,76,1093400
2026-02-27,19,19,32,82,1962270
2026-02-28,15,14,52,103,1180410
2026-03-01,6,6,61,107,1364000
2026-03-02,8,8,72,166,1129700
2026-03-03,7,7,28,55,326180
2026-03-04,4,3,37,73,1062600
2026-03-05,8,8,82,148,1558040
2026-03-06,16,16,25,90,1980572
2026-03-07,14,13,58,97,791228
2026-03-08,6,6,61,90,1762200
2026-03-09,6,6,35,65,512600
2026-03-10,8,8,51,89,516780
2026-03-11,3,3,3,6,129800
2026-03-12,19,19,33,73,1145760
2026-03-13,18,18,67,166,3175399
2026-03-14,17,16,79,150,3070650
2026-03-15,5,5,44,36,578380
2026-03-16,3,3,25,47,174240
2026-03-17,5,4,46,94,745800
2026-03-18,7,5,27,61,855240
2026-03-19,49,46,89,219,3778270
2026-03-20,21,21,35,100,1946854
2026-03-21,13,12,34,46,740630
2026-03-22,8,8,50,47,713130
2026-03-23,9,8,30,73,1038400
2026-03-24,4,4,26,52,759550
2026-03-25,9,8,60,65,893832
2026-03-26,17,16,43,74,1229800
2026-03-27,13,13,20,60,1039610
2026-03-28,14,13,56,74,1077890
2026-03-29,2,2,24,25,333850
2026-03-30,9,9,9,20,359510
2026-03-31,1,1,1,2,37400
2026-04-01,4,3,35,70,341000
2026-04-02,3,3,43,83,575300
2026-04-03,4,4,22,41,759000
2026-04-04,7,5,28,57,234080
2026-04-05,7,5,28,60,225500
2026-04-06,6,5,57,111,938300
2026-04-07,1,1,40,78,462000
2026-04-08,3,3,49,96,1307900
2026-04-09,4,4,22,44,724460
2026-04-10,4,4,30,56,1017060
2026-04-11,7,7,78,159,2984740
2026-04-12,3,3,36,63,535700
2026-04-13,11,10,45,95,896500
2026-04-14,7,7,66,92,271700
2026-04-15,9,8,65,101,254100
2026-04-16,6,6,75,85,1250700
2026-04-17,4,4,23,12,141900
2026-04-18,5,5,84,140,887700
2026-04-19,4,4,71,74,728640
2026-04-20,5,4,69,94,204600
2026-04-21,5,5,64,111,949300
