date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-07-28,39,36,47,169,2387713
2025-07-29,46,42,67,196,2895647
2025-07-30,28,25,59,198,2965443
2025-07-31,37,36,49,190,2607440
2025-08-01,65,60,93,349,5754690
2025-08-02,60,54,102,356,6264708
2025-08-03,40,36,70,224,3763329
2025-08-04,43,39,52,169,2290702
2025-08-05,39,35,43,168,2476768
2025-08-06,37,33,48,143,2046068
2025-08-07,50,48,61,238,3655582
2025-08-08,55,49,95,290,5553340
2025-08-09,61,54,102,315,6541373
2025-08-10,81,66,99,314,6727312
2025-08-11,66,62,91,291,6168666
2025-08-12,52,48,90,258,5456912
2025-08-13,53,51,108,288,7120522
2025-08-14,49,44,66,220,4479887
2025-08-15,41,40,81,220,4611884
2025-08-16,42,39,51,191,2733806
2025-08-17,25,22,37,127,1762890
2025-08-18,19,18,23,89,1336657
2025-08-19,12,12,15,56,733920
2025-08-20,17,13,75,159,2085340
2025-08-21,18,17,67,157,2064410
2025-08-22,38,37,45,156,2263459
2025-08-23,21,20,24,90,1241104
2025-08-24,22,20,36,118,2098721
2025-08-25,12,11,21,58,968660
2025-08-26,10,10,13,36,493361
2025-08-27,9,8,25,56,749820
2025-08-28,15,13,14,44,533020
2025-08-29,31,30,44,142,2364339
2025-08-30,13,11,44,97,1527234
2025-08-31,4,4,53,77,988900
2025-09-01,6,6,11,21,392480
2025-09-02,5,5,7,17,281364
2025-09-03,8,8,9,21,331265
2025-09-04,12,11,19,42,597300
2025-09-05,12,12,20,68,1245285
2025-09-06,7,6,34,49,693686
2025-09-07,4,4,54,76,1161600
2025-09-08,4,4,7,10,128480
2025-09-09,7,7,10,15,230560
2025-09-10,8,7,47,71,980980
2025-09-11,6,6,30,37,487300
2025-09-12,15,13,37,97,1275538
2025-09-13,17,17,59,142,2605297
2025-09-14,4,3,30,36,610871
2025-09-15,2,2,44,58,785400
2025-09-16,8,7,37,54,748716
2025-09-17,4,4,31,30,497558
2025-09-18,7,7,7,20,335750
2025-09-19,10,9,10,30,481525
2025-09-20,9,8,31,69,1079980
2025-09-21,4,4,54,105,987580
2025-09-22,3,2,23,46,648450
2025-09-23,2,2,45,91,1285900
2025-09-24,6,5,62,128,1705000
2025-09-25,7,7,58,124,907280
2025-09-26,10,9,36,72,1226445
2025-09-27,11,10,58,97,1291000
2025-09-28,3,3,64,111,1654400
2025-09-29,9,7,9,28,391600
2025-09-30,4,4,8,23,288882
2025-10-01,6,4,71,175,2466200
2025-10-02,6,6,49,106,1508212
2025-10-03,10,10,70,205,3382650
2025-10-04,8,6,28,66,1030260
2025-10-05,4,4,49,102,807400
2025-10-06,5,4,28,62,905740
2025-10-07,6,6,35,71,1112435
2025-10-08,6,5,29,60,899800
2025-10-09,11,11,39,83,619300
2025-10-10,6,5,48,151,3115200
2025-10-11,17,17,44,102,1751420
2025-10-12,3,3,28,57,886050
2025-10-13,5,5,30,62,278740
2025-10-14,15,15,18,44,813600
2025-10-15,7,6,65,134,1822700
2025-10-16,5,5,74,168,2488200
2025-10-17,8,8,13,45,726556
2025-10-18,8,7,61,98,1651925
2025-10-19,9,7,58,96,1269290
2025-10-20,3,3,46,96,1276000
2025-10-21,13,11,53,125,1384900
2025-10-22,3,3,40,103,1313300
2025-10-23,14,14,65,134,1545500
2025-10-24,9,9,18,55,916960
2025-10-25,9,7,63,144,1989900
2025-10-26,6,6,52,118,1106600
