date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-07-05,10,9,31,69,343200
2026-07-06,15,13,25,65,859760
2026-07-07,23,22,38,88,1211210
2026-07-08,18,18,57,125,1533750
2026-07-09,25,23,44,109,1286624
2026-07-10,61,58,98,263,3638609
2026-07-11,23,23,79,201,3309871
2026-07-12,9,9,13,33,605546
2026-07-13,15,15,75,147,2101645
2026-07-14,17,15,15,39,550472
2026-07-15,14,12,72,154,2139572
2026-07-16,26,24,71,164,2139120
2026-07-17,66,59,87,304,5821607
2026-07-18,64,63,100,341,5624445
2026-07-19,30,26,66,176,2871868
2026-07-20,16,16,75,171,3665779
2026-07-21,26,25,52,120,1436522
2026-07-22,19,16,57,135,1721494
2026-07-23,45,42,44,167,2106668
2026-07-24,68,65,98,314,5405144
2026-07-25,36,36,61,206,4492266
2026-07-26,23,23,66,175,2578860
2026-07-27,39,35,57,163,2161814
2026-07-28,31,25,30,110,1696157
2026-07-29,28,23,60,180,2495321
2026-07-30,40,39,46,161,2251145
2026-07-31,34,32,64,188,3007544
2026-08-01,49,41,56,206,3092716
2026-08-02,33,31,43,156,2525220
2026-08-03,44,38,58,160,2232926
2026-08-04,31,30,39,138,1867220
2026-08-05,36,29,41,198,1378298
2026-08-06,46,45,69,223,3046571
2026-08-07,51,50,56,217,4584962
2026-08-08,50,42,46,197,3764641
2026-08-09,62,52,77,271,5759271
2026-08-10,41,37,82,268,6055883
2026-08-11,51,45,63,236,4686162
2026-08-12,35,31,64,202,4491769
2026-08-13,38,37,50,187,3637305
2026-08-14,18,15,24,89,2678727
2026-08-15,21,20,24,100,1313540
2026-08-16,17,16,19,73,1093387
2026-08-17,14,11,40,104,1410888
2026-08-18,16,16,19,82,1130428
2026-08-19,11,10,48,105,859194
2026-08-20,18,15,37,107,665214
2026-08-21,21,21,23,84,1379580
2026-08-22,11,10,56,137,1266996
2026-08-23,13,11,42,99,1017438
2026-08-24,10,9,71,132,1065030
2026-08-25,5,5,78,159,1566700
2026-08-26,6,5,48,75,139300
2026-08-27,7,6,34,76,634484
2026-08-28,23,23,33,112,1839146
2026-08-29,18,17,52,118,1021130
2026-08-30,3,2,45,91,54230
2026-08-31,3,3,13,26,376200
2026-09-01,4,4,20,37,93830
2026-09-02,5,5,76,93,844580
2026-09-03,9,7,61,122,504000
2026-09-04,8,8,31,76,520344
2026-09-05,3,2,44,24,245300
2026-09-06,4,4,40,53,757500
2026-09-07,8,8,69,123,860640
2026-09-08,2,2,39,30,422400
2026-09-09,7,6,75,139,1368400
2026-09-10,7,7,62,106,834790
2026-09-11,12,12,72,143,2069920
2026-09-12,11,10,53,96,663465
2026-09-13,5,5,55,115,1101100
2026-09-14,1,1,1,2,18810
2026-09-15,7,6,62,101,262900
2026-09-16,7,6,66,99,836220
2026-09-17,9,7,44,84,621260
2026-09-18,14,14,41,109,1435733
2026-09-19,25,25,67,162,1785760
2026-09-20,21,21,54,137,1839819
2026-09-21,8,7,9,31,520520
2026-09-22,3,3,4,10,154000
2026-09-23,4,3,40,79,544500
2026-09-24,4,4,40,82,539260
2026-09-25,7,7,10,31,638000
2026-09-26,7,6,80,103,1430660
2026-09-27,5,5,61,66,927300
2026-09-28,9,7,43,47,290380
2026-09-29,5,5,24,46,635500
2026-09-30,7,6,52,142,1668040
2026-10-01,6,6,47,93,768860
2026-10-02,10,10,11,40,564049
2026-10-03,10,9,61,124,725780
