date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-07-10,41,31,41,99,1137720
2025-07-11,65,63,81,245,3251652
2025-07-12,21,21,29,72,961940
2025-07-13,9,8,47,59,693020
2025-07-14,18,18,52,70,1064256
2025-07-15,29,28,33,90,834888
2025-07-16,16,16,26,70,1104724
2025-07-17,17,17,18,67,874797
2025-07-18,50,39,48,133,2879160
2025-07-19,57,56,80,218,4138250
2025-07-20,31,27,81,219,3840052
2025-07-21,21,19,82,246,3207328
2025-07-22,17,16,21,84,1042536
2025-07-23,21,20,59,156,2055718
2025-07-24,28,27,56,194,2685870
2025-07-25,64,62,79,265,4256687
2025-07-26,39,37,77,246,4279398
2025-07-27,35,32,63,209,2893652
2025-07-28,28,27,36,138,1960887
2025-07-29,29,28,55,160,2392100
2025-07-30,22,19,82,206,3226198
2025-07-31,25,24,57,193,2724040
2025-08-01,54,47,76,299,4778916
2025-08-02,35,30,76,251,3815581
2025-08-03,15,12,43,123,2131682
2025-08-04,22,21,26,93,1315310
2025-08-05,24,22,28,119,1826634
2025-08-06,24,19,43,112,1540530
2025-08-07,37,36,43,185,2465410
2025-08-08,43,35,71,180,3501872
2025-08-09,47,41,81,225,4816293
2025-08-10,63,43,91,261,5486455
2025-08-11,37,32,82,236,4614340
2025-08-12,27,22,61,162,2920930
2025-08-13,37,35,75,216,4060750
2025-08-14,27,19,59,143,2710101
2025-08-15,26,23,86,208,3648018
2025-08-16,21,19,46,140,1837720
2025-08-17,12,11,45,130,1811810
2025-08-18,8,8,11,43,719088
2025-08-19,11,9,11,49,626560
2025-08-20,13,9,70,123,1622570
2025-08-21,7,7,58,107,1436420
2025-08-22,16,16,19,68,1033424
2025-08-23,12,11,36,107,1595022
2025-08-24,14,13,45,119,1857171
2025-08-25,7,6,13,38,686400
2025-08-26,6,6,9,25,350141
2025-08-27,6,4,42,89,1106880
2025-08-28,9,8,32,79,961030
2025-08-29,25,24,31,109,1674749
2025-08-30,7,6,40,84,1150288
2025-08-31,3,3,51,69,940500
2025-09-01,3,3,5,9,235840
2025-09-02,4,4,26,53,791764
2025-09-03,6,5,26,58,740300
2025-09-04,8,7,39,84,1097800
2025-09-05,5,5,33,70,551760
2025-09-06,4,3,32,71,1022586
2025-09-07,2,2,65,126,1164900
2025-09-08,2,2,5,6,71280
2025-09-09,3,3,26,49,692560
2025-09-10,7,6,48,105,1453100
2025-09-11,1,1,23,48,652300
2025-09-12,5,4,28,70,832788
2025-09-13,11,11,46,119,2021548
2025-09-14,4,3,30,71,1034371
2025-09-15,3,3,61,135,1797400
2025-09-16,3,2,23,46,654500
2025-09-17,3,3,42,92,1358396
2025-09-18,2,2,2,6,95550
2025-09-19,3,3,5,16,228800
2025-09-20,6,5,28,23,405130
2025-09-21,4,4,54,71,501380
2025-09-22,4,3,40,88,1236950
2025-09-23,3,3,62,133,1874400
2025-09-24,6,5,62,128,1705000
2025-09-25,3,3,8,20,143000
2025-09-26,2,2,8,32,618860
2025-09-27,6,6,23,53,774870
2025-09-28,2,2,29,84,1177000
2025-09-29,5,3,3,12,123200
2025-09-30,2,2,6,16,192082
2025-10-01,1,1,17,42,588500
2025-10-02,2,2,3,6,114400
2025-10-03,6,6,19,49,249850
2025-10-04,4,3,3,8,141460
2025-10-05,2,2,3,12,136400
2025-10-06,2,2,18,44,623700
2025-10-07,4,3,12,15,341280
2025-10-08,2,2,3,5,108900
