date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-08-11,82,70,99,310,6461964
2025-08-12,85,66,97,325,6659454
2025-08-13,65,62,110,335,8158270
2025-08-14,56,52,74,253,5055957
2025-08-15,62,61,106,304,6012932
2025-08-16,53,50,65,231,3195993
2025-08-17,44,41,60,198,3026502
2025-08-18,32,30,35,132,1871324
2025-08-19,17,17,23,85,1106793
2025-08-20,15,13,48,118,1588580
2025-08-21,30,27,50,143,1915470
2025-08-22,42,41,49,170,2457829
2025-08-23,31,30,38,153,2338807
2025-08-24,23,23,42,133,2289923
2025-08-25,14,14,24,67,1111385
2025-08-26,16,15,19,56,789481
2025-08-27,11,10,11,32,426460
2025-08-28,21,17,19,57,700220
2025-08-29,38,37,54,166,2666509
2025-08-30,15,14,28,86,1431406
2025-08-31,6,6,27,47,471900
2025-09-01,8,8,10,19,425040
2025-09-02,9,8,10,21,344764
2025-09-03,10,10,11,27,418165
2025-09-04,13,12,20,45,656700
2025-09-05,16,16,28,89,1613533
2025-09-06,11,10,46,77,1260461
2025-09-07,3,3,53,71,1051600
2025-09-08,7,7,10,16,235620
2025-09-09,13,13,20,38,576840
2025-09-10,10,9,49,77,1051380
2025-09-11,14,12,43,73,918500
2025-09-12,22,21,26,78,1063238
2025-09-13,20,20,44,110,2260997
2025-09-14,11,9,39,75,1065061
2025-09-15,5,5,49,70,900900
2025-09-16,12,11,42,71,943416
2025-09-17,9,9,36,44,676198
2025-09-18,10,10,10,28,448830
2025-09-19,13,12,16,48,595563
2025-09-20,15,14,40,89,1440250
2025-09-21,6,6,58,110,1090650
2025-09-22,7,6,27,56,789250
2025-09-23,6,5,48,100,1442100
2025-09-24,9,8,85,159,2192686
2025-09-25,9,9,60,106,700480
2025-09-26,17,16,45,94,1568435
2025-09-27,18,17,67,129,1665880
2025-09-28,5,5,67,124,1783100
2025-09-29,11,9,10,32,453200
2025-09-30,5,5,10,27,359282
2025-10-01,6,4,54,105,1498860
2025-10-02,8,8,52,80,1154452
2025-10-03,14,14,74,218,3649400
2025-10-04,9,8,31,72,1120460
2025-10-05,5,5,51,105,874500
2025-10-06,6,5,29,63,932140
2025-10-07,7,7,36,74,1171835
2025-10-08,8,7,31,64,966350
2025-10-09,11,11,40,86,628100
2025-10-10,7,6,52,161,3172400
2025-10-11,20,20,48,115,2007280
2025-10-12,4,4,29,59,921250
2025-10-13,6,6,31,64,313940
2025-10-14,17,17,25,63,871900
2025-10-15,8,7,66,140,1915100
2025-10-16,6,6,75,170,2527800
2025-10-17,9,9,16,51,857236
2025-10-18,9,8,63,107,1771825
2025-10-19,11,9,61,108,1429890
2025-10-20,4,4,48,100,1350800
2025-10-21,15,13,60,145,1668300
2025-10-22,5,5,42,110,1421650
2025-10-23,13,13,64,130,1505900
2025-10-24,14,13,28,84,1580360
2025-10-25,13,11,67,157,2212100
2025-10-26,5,5,51,115,1040600
2025-10-27,8,8,37,75,1486960
2025-10-28,7,7,20,32,355260
2025-10-29,9,8,69,97,1379095
2025-10-30,6,5,58,76,1118700
2025-10-31,3,3,5,12,72600
2025-11-01,6,6,28,64,1043460
2025-11-02,6,5,73,123,1784640
2025-11-03,4,4,48,102,806300
2025-11-04,4,4,48,98,139785
2025-11-05,9,7,65,139,2051720
2025-11-06,5,5,70,139,1326600
2025-11-07,8,8,60,130,1767790
2025-11-08,8,7,56,102,1081520
2025-11-09,2,2,47,100,633600
