date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-08-26,14,13,28,58,718890
2026-08-27,36,32,34,99,1508906
2026-08-28,47,47,58,196,3264155
2026-08-29,29,29,34,105,1547244
2026-08-30,11,11,11,37,433125
2026-08-31,11,11,23,50,746900
2026-09-01,11,11,11,24,358810
2026-09-02,19,19,60,95,1463000
2026-09-03,18,17,18,45,656790
2026-09-04,27,27,30,102,1585274
2026-09-05,11,10,40,89,1372220
2026-09-06,14,14,30,60,939960
2026-09-07,13,13,63,117,2052820
2026-09-08,13,12,71,113,1690388
2026-09-09,14,11,67,86,1116700
2026-09-10,18,18,74,113,1556230
2026-09-11,27,27,75,159,2681840
2026-09-12,15,15,35,76,1029765
2026-09-13,8,6,29,49,908110
2026-09-14,19,19,22,52,683220
2026-09-15,8,7,45,63,690800
2026-09-16,9,9,27,50,861300
2026-09-17,14,12,25,52,799680
2026-09-18,39,38,63,167,3839723
2026-09-19,61,61,88,232,4713206
2026-09-20,48,42,76,186,4198672
2026-09-21,38,37,56,160,2706986
2026-09-22,11,11,13,34,606458
2026-09-23,10,10,26,57,878240
2026-09-24,18,16,18,50,698100
2026-09-25,29,28,36,110,1821960
2026-09-26,14,13,70,94,1303700
2026-09-27,8,8,50,68,948200
2026-09-28,15,13,54,77,1025400
2026-09-29,9,9,33,64,812435
2026-09-30,16,14,64,170,2441890
2026-10-01,17,17,54,116,1776610
2026-10-02,22,22,28,82,1438140
2026-10-03,13,12,50,88,1422806
2026-10-04,9,9,58,146,2088020
2026-10-05,10,10,43,81,1200540
2026-10-06,10,10,58,83,1216600
2026-10-07,10,9,49,73,1058530
2026-10-08,18,18,44,76,1059920
2026-10-09,22,19,37,86,1743258
2026-10-10,24,23,68,121,2079640
2026-10-11,11,9,51,61,958418
2026-10-12,18,15,31,81,1073630
2026-10-13,6,6,31,41,619300
2026-10-14,8,7,65,157,1251800
2026-10-15,17,16,89,186,1883244
2026-10-16,29,28,82,169,3578470
2026-10-17,23,22,68,174,1456620
2026-10-18,18,17,71,163,1170920
2026-10-19,6,6,7,18,305800
2026-10-20,9,9,9,20,366280
2026-10-21,7,6,71,109,1313200
2026-10-22,20,19,58,110,1681647
2026-10-23,23,22,45,125,1473830
2026-10-24,14,13,60,150,886820
2026-10-25,5,5,27,54,203530
2026-10-26,12,12,31,83,1292570
2026-10-27,20,20,54,91,1520450
2026-10-28,16,15,56,96,1586530
2026-10-29,11,11,48,81,1067000
2026-10-30,10,10,11,28,622050
2026-10-31,11,11,13,41,679560
2026-11-01,3,3,41,80,778800
2026-11-02,7,7,43,69,288200
2026-11-03,9,9,45,99,816200
2026-11-04,9,8,66,123,1153900
2026-11-05,11,11,76,152,1047200
2026-11-06,24,24,27,127,1602112
2026-11-07,16,15,54,130,1405196
2026-11-08,16,14,54,114,1242450
2026-11-09,9,9,45,91,1298660
2026-11-10,9,8,67,177,2940860
2026-11-11,9,8,36,85,685300
2026-11-12,16,15,58,123,701140
2026-11-13,23,23,71,183,2479430
2026-11-14,22,20,79,173,1610400
2026-11-15,14,13,57,89,875000
2026-11-16,13,12,48,102,1542800
2026-11-17,12,12,66,166,1562550
2026-11-18,17,14,51,120,1167700
2026-11-19,13,13,48,96,1029320
2026-11-20,21,20,30,103,2756380
2026-11-21,16,15,72,167,2659030
2026-11-22,10,9,74,109,958650
2026-11-23,8,7,46,97,299220
2026-11-24,6,6,51,105,1553860
