date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-08-05,44,37,43,161,2329961
2025-08-06,40,33,44,122,1734294
2025-08-07,56,54,68,260,3944222
2025-08-08,56,50,91,272,5424377
2025-08-09,66,60,104,316,6736073
2025-08-10,82,67,99,312,6666730
2025-08-11,71,67,97,309,6508841
2025-08-12,60,56,90,298,6345756
2025-08-13,59,57,104,314,7759850
2025-08-14,52,48,69,232,4696257
2025-08-15,57,56,101,283,5604634
2025-08-16,40,37,41,161,2212406
2025-08-17,34,31,48,164,2491242
2025-08-18,26,24,29,109,1615904
2025-08-19,15,15,20,76,982383
2025-08-20,14,12,54,109,1457460
2025-08-21,24,22,52,119,1617480
2025-08-22,44,43,53,179,2614359
2025-08-23,24,23,28,103,1419744
2025-08-24,26,24,42,137,2346903
2025-08-25,14,14,24,67,1111385
2025-08-26,15,14,16,50,642301
2025-08-27,12,11,29,66,900560
2025-08-28,14,12,13,42,495620
2025-08-29,35,34,48,152,2531209
2025-08-30,12,11,23,71,1228126
2025-08-31,5,5,32,37,400400
2025-09-01,8,8,10,19,425040
2025-09-02,8,7,9,19,318764
2025-09-03,8,8,10,22,352165
2025-09-04,12,11,19,42,597300
2025-09-05,15,15,25,81,1389573
2025-09-06,8,7,36,52,725861
2025-09-07,5,4,54,73,1080200
2025-09-08,7,7,11,18,264220
2025-09-09,9,9,15,25,388080
2025-09-10,9,8,48,73,1009580
2025-09-11,11,9,41,62,755700
2025-09-12,17,15,41,109,1344838
2025-09-13,16,16,60,143,2515757
2025-09-14,7,6,36,64,894231
2025-09-15,4,4,47,66,842600
2025-09-16,10,9,40,63,877416
2025-09-17,7,7,34,40,603598
2025-09-18,9,9,9,28,422430
2025-09-19,13,12,16,45,597763
2025-09-20,12,11,37,81,1308250
2025-09-21,4,4,54,105,987580
2025-09-22,4,3,24,48,692450
2025-09-23,4,3,46,93,1323300
2025-09-24,9,8,85,184,2495186
2025-09-25,7,7,58,125,921580
2025-09-26,12,11,38,72,1237445
2025-09-27,16,15,63,114,1449730
2025-09-28,5,5,67,125,1797400
2025-09-29,10,8,10,30,420200
2025-09-30,5,5,10,27,359282
2025-10-01,6,4,71,142,1994300
2025-10-02,6,6,49,73,1036312
2025-10-03,14,14,74,211,3580650
2025-10-04,8,7,30,70,1078660
2025-10-05,5,5,51,105,874500
2025-10-06,6,5,29,63,932140
2025-10-07,6,6,35,71,1112435
2025-10-08,8,7,30,64,966350
2025-10-09,11,11,40,85,619300
2025-10-10,6,5,51,157,3115200
2025-10-11,18,18,45,104,1793220
2025-10-12,3,3,28,57,886050
2025-10-13,5,5,30,62,278740
2025-10-14,16,16,24,61,830100
2025-10-15,7,6,65,134,1822700
2025-10-16,5,5,74,168,2488200
2025-10-17,9,9,16,51,857236
2025-10-18,8,7,62,103,1463825
2025-10-19,11,9,60,106,1399090
2025-10-20,3,3,46,96,1276000
2025-10-21,14,12,55,129,1421900
2025-10-22,3,3,40,103,1313300
2025-10-23,12,12,63,128,1470700
2025-10-24,12,11,19,59,1014860
2025-10-25,10,8,65,147,2055900
2025-10-26,5,5,51,115,1040600
2025-10-27,8,8,37,75,1486960
2025-10-28,5,5,16,24,215120
2025-10-29,8,7,66,88,1319560
2025-10-30,6,5,58,76,1118700
2025-10-31,3,3,5,12,72600
2025-11-01,5,5,27,61,980760
2025-11-02,9,8,75,130,1944140
2025-11-03,3,3,47,96,750200
