date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-10-05,15,15,51,101,1547370
2025-10-06,30,29,39,87,1181373
2025-10-07,27,24,38,86,1341215
2025-10-08,22,21,31,65,1118920
2025-10-09,21,21,26,76,1028580
2025-10-10,37,36,69,208,4141533
2025-10-11,56,56,99,273,5326761
2025-10-12,17,17,45,106,1629524
2025-10-13,17,15,23,55,772710
2025-10-14,27,27,31,86,1443240
2025-10-15,15,15,38,103,1376815
2025-10-16,15,14,73,137,2055680
2025-10-17,34,34,55,153,2539339
2025-10-18,30,29,95,198,3725876
2025-10-19,26,25,80,160,2251920
2025-10-20,14,14,56,111,1612820
2025-10-21,22,20,60,127,1940175
2025-10-22,9,9,26,80,1067450
2025-10-23,31,31,54,128,2054240
2025-10-24,40,38,54,157,3045405
2025-10-25,29,27,57,142,2139280
2025-10-26,19,19,49,133,1993670
2025-10-27,18,18,42,89,1288080
2025-10-28,19,19,34,74,953840
2025-10-29,20,18,66,111,1642633
2025-10-30,10,9,59,88,1357400
2025-10-31,22,22,55,126,2736712
2025-11-01,37,37,50,164,3262010
2025-11-02,15,14,87,180,2445685
2025-11-03,13,13,54,113,1629418
2025-11-04,18,18,76,159,918145
2025-11-05,19,17,83,163,2497990
2025-11-06,12,12,82,158,2515920
2025-11-07,27,27,87,200,4278168
2025-11-08,20,19,76,184,2426148
2025-11-09,14,13,81,180,2188700
2025-11-10,34,31,72,134,1928420
2025-11-11,19,19,86,173,2436342
2025-11-12,13,12,90,227,2921160
2025-11-13,27,27,68,115,2018995
2025-11-14,45,44,97,260,4460940
2025-11-15,18,17,103,223,3228800
2025-11-16,20,20,77,203,3247400
2025-11-17,22,19,82,139,2152700
2025-11-18,15,15,62,109,1159180
2025-11-19,23,22,93,184,2151380
2025-11-20,25,24,75,135,1882100
2025-11-21,41,41,85,197,4378088
2025-11-22,25,25,110,271,4563590
2025-11-23,19,18,85,119,1408880
2025-11-24,6,5,82,158,2241484
2025-11-25,7,7,74,141,962500
2025-11-26,13,13,84,179,1775180
2025-11-27,14,12,85,128,1877260
2025-11-28,16,15,58,169,3281740
2025-11-29,8,7,85,137,1942050
2025-11-30,9,9,67,138,1174140
2025-12-01,12,10,60,107,426800
2025-12-02,10,10,80,148,1502930
2025-12-03,9,7,66,140,1945900
2025-12-04,10,9,71,157,2229920
2025-12-05,28,28,62,178,2570920
2025-12-06,8,7,77,100,1166000
2025-12-07,4,4,66,137,1358500
2025-12-08,6,5,63,105,770000
2025-12-09,4,4,71,145,722700
2025-12-10,7,6,77,112,1578500
2025-12-11,10,10,69,96,1356300
2025-12-12,20,20,47,81,1814599
2025-12-13,10,9,69,127,1740640
2025-12-14,4,4,68,73,804100
2025-12-15,7,6,67,137,711700
2025-12-16,3,3,65,78,702900
2025-12-17,6,5,68,98,773300
2025-12-18,5,5,69,140,788700
2025-12-19,6,6,27,54,232100
2025-12-20,4,3,66,134,650100
2025-12-21,7,7,73,158,1084380
2025-12-22,4,4,64,102,83600
2025-12-23,4,4,67,137,86900
2025-12-24,5,4,63,140,671000
2025-12-25,3,3,44,92,646800
2025-12-26,24,13,75,163,1713910
2025-12-27,16,15,79,165,1779580
2025-12-28,14,12,76,137,1761100
2025-12-29,7,7,69,161,1470700
2025-12-30,11,10,30,86,1078550
2025-12-31,17,14,49,122,2125516
2026-01-01,13,11,36,105,893750
2026-01-02,2,2,32,82,645700
2026-01-03,3,3,4,22,276210
