date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-09-05,28,28,44,122,2138704
2025-09-06,21,20,43,106,1484182
2025-09-07,11,11,47,106,1365500
2025-09-08,13,13,13,23,334700
2025-09-09,21,21,25,55,804370
2025-09-10,18,17,47,105,1509938
2025-09-11,22,20,43,109,1418560
2025-09-12,70,67,74,209,3393353
2025-09-13,46,46,85,233,4656150
2025-09-14,18,16,53,112,1850121
2025-09-15,13,13,40,52,626912
2025-09-16,19,18,51,101,1519786
2025-09-17,19,19,49,78,1090458
2025-09-18,14,14,14,40,589630
2025-09-19,42,39,45,132,1809225
2025-09-20,31,29,60,139,2123948
2025-09-21,7,7,37,82,1202740
2025-09-22,11,11,15,32,582688
2025-09-23,19,17,28,69,806974
2025-09-24,12,11,58,94,1320386
2025-09-25,15,15,69,125,933010
2025-09-26,27,26,57,133,2188923
2025-09-27,20,20,51,103,1347100
2025-09-28,7,7,46,72,1210000
2025-09-29,15,13,26,54,767030
2025-09-30,12,11,18,42,633732
2025-10-01,6,5,39,70,1043460
2025-10-02,14,14,35,60,847124
2025-10-03,16,16,77,218,4009100
2025-10-04,18,17,52,114,1679648
2025-10-05,10,10,54,113,1168200
2025-10-06,11,11,16,33,563860
2025-10-07,13,12,19,40,688875
2025-10-08,16,15,40,76,1271160
2025-10-09,18,18,25,67,982630
2025-10-10,19,18,84,233,4630978
2025-10-11,41,41,61,151,3378320
2025-10-12,9,9,37,90,1362114
2025-10-13,10,8,32,75,420640
2025-10-14,18,18,22,59,899400
2025-10-15,8,7,66,141,1934900
2025-10-16,8,8,77,174,2601280
2025-10-17,18,18,43,114,2033026
2025-10-18,15,14,69,134,2615261
2025-10-19,19,17,72,144,1976590
2025-10-20,8,8,52,108,1497100
2025-10-21,19,17,68,142,2151030
2025-10-22,8,8,41,108,1451350
2025-10-23,20,19,70,151,1843480
2025-10-24,18,17,51,129,2319340
2025-10-25,15,13,37,77,1127005
2025-10-26,8,8,55,116,1097690
2025-10-27,10,10,55,113,1530960
2025-10-28,11,11,31,66,541560
2025-10-29,13,11,57,91,1327153
2025-10-30,8,6,61,92,1381600
2025-10-31,8,8,37,68,1539340
2025-11-01,12,12,20,63,1259130
2025-11-02,9,8,81,158,2135045
2025-11-03,6,6,66,136,1314280
2025-11-04,12,12,69,133,566145
2025-11-05,11,9,69,122,1903220
2025-11-06,7,7,77,135,2000020
2025-11-07,17,17,76,176,3435260
2025-11-08,12,11,64,143,1764620
2025-11-09,8,7,70,142,1278420
2025-11-10,11,10,49,89,791020
2025-11-11,7,7,69,134,1529682
2025-11-12,7,6,62,163,1736900
2025-11-13,18,18,57,144,2280795
2025-11-14,20,20,60,153,2102760
2025-11-15,9,9,66,130,1974800
2025-11-16,10,10,83,199,1787260
2025-11-17,12,10,52,77,1100000
2025-11-18,6,6,65,111,1034000
2025-11-19,9,8,48,108,1568600
2025-11-20,17,16,66,138,1851300
2025-11-21,26,26,61,124,2638020
2025-11-22,15,15,63,145,2019050
2025-11-23,14,13,77,95,953920
2025-11-24,5,4,75,141,1942600
2025-11-25,4,4,72,166,1287000
2025-11-26,9,9,57,111,1405580
2025-11-27,11,9,80,180,1508100
2025-11-28,10,9,42,109,2045340
2025-11-29,6,5,80,164,1773310
2025-11-30,6,6,60,118,883300
2025-12-01,8,6,55,130,686400
2025-12-02,7,7,72,130,1013980
2025-12-03,7,5,64,136,1860100
2025-12-04,1,1,20,44,617100
