date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-06-09,13,10,11,24,358100
2026-06-10,22,22,61,130,1724025
2026-06-11,20,20,42,107,1435500
2026-06-12,38,38,46,146,2207912
2026-06-13,26,25,51,115,1558480
2026-06-14,12,12,18,46,678220
2026-06-15,15,15,38,74,1093732
2026-06-16,10,10,11,31,349800
2026-06-17,14,14,16,36,445500
2026-06-18,27,26,30,92,1339800
2026-06-19,42,42,52,196,2919570
2026-06-20,24,22,60,114,1668260
2026-06-21,11,9,51,65,888130
2026-06-22,9,9,19,44,665720
2026-06-23,13,13,37,84,1173920
2026-06-24,10,10,50,100,1452000
2026-06-25,25,25,41,97,1210110
2026-06-26,15,15,15,45,676010
2026-06-27,12,12,56,120,1207301
2026-06-28,8,8,27,25,224800
2026-06-29,8,8,50,72,948708
2026-06-30,10,7,27,43,208080
2026-07-01,15,14,73,127,1749730
2026-07-02,18,17,55,135,1590560
2026-07-03,15,14,38,80,792420
2026-07-04,13,13,44,104,1391528
2026-07-05,6,6,28,60,245300
2026-07-06,7,7,33,71,585860
2026-07-07,6,6,25,43,605660
2026-07-08,6,6,65,82,1026650
2026-07-09,12,12,34,60,520980
2026-07-10,28,26,57,136,1830460
2026-07-11,16,15,89,205,2504326
2026-07-12,5,5,30,70,432586
2026-07-13,10,10,67,121,1505255
2026-07-14,13,11,11,27,360800
2026-07-15,9,8,67,121,1652200
2026-07-16,15,15,56,85,1038840
2026-07-17,47,40,68,245,4612558
2026-07-18,46,45,71,272,4312217
2026-07-19,21,18,73,153,1728606
2026-07-20,11,11,83,159,2700319
2026-07-21,14,13,36,63,550400
2026-07-22,14,10,70,136,1024150
2026-07-23,37,33,55,144,1811642
2026-07-24,41,39,65,212,3728508
2026-07-25,22,21,85,236,3766695
2026-07-26,16,16,96,187,2173516
2026-07-27,21,20,42,118,1528885
2026-07-28,18,16,21,73,1197983
2026-07-29,20,16,47,131,1564200
2026-07-30,32,31,38,136,1879132
2026-07-31,35,33,65,199,2950104
2026-08-01,38,29,57,178,2247410
2026-08-02,22,22,54,160,1978958
2026-08-03,20,18,36,89,1262640
2026-08-04,9,9,11,39,503636
2026-08-05,24,19,25,89,909188
2026-08-06,37,36,58,173,2505412
2026-08-07,37,37,66,213,3763776
2026-08-08,33,27,50,155,2428380
2026-08-09,33,26,63,184,3256286
2026-08-10,20,17,79,222,4253808
2026-08-11,38,31,63,205,3494955
2026-08-12,30,27,78,221,4156927
2026-08-13,28,26,56,184,2739096
2026-08-14,7,7,35,98,1902657
2026-08-15,12,11,13,55,601430
2026-08-16,9,7,8,34,450038
2026-08-17,5,5,35,81,1133138
2026-08-18,7,7,7,25,366273
2026-08-19,7,6,44,88,549434
2026-08-20,9,8,44,98,687970
2026-08-21,11,11,12,45,744750
2026-08-22,9,8,88,200,1069090
2026-08-23,10,9,59,140,995918
2026-08-24,8,7,68,109,681610
2026-08-25,4,4,77,173,1342600
2026-08-26,6,5,67,119,122800
2026-08-27,4,4,51,107,541904
2026-08-28,19,19,24,86,1427166
2026-08-29,9,8,43,89,636130
2026-08-30,2,1,44,86,16500
2026-08-31,2,2,12,23,326700
2026-09-01,4,4,20,37,93830
2026-09-02,3,3,74,80,630300
2026-09-03,9,7,61,122,504000
2026-09-04,4,4,27,63,295944
2026-09-05,3,2,44,13,88000
2026-09-06,0,0,0,0,0
2026-09-07,2,2,17,29,51700
