date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-09-10,18,17,35,103,1489313
2025-09-11,25,22,33,108,1377680
2025-09-12,69,66,76,219,3705027
2025-09-13,48,48,85,225,4514432
2025-09-14,21,19,50,136,2276261
2025-09-15,20,19,36,78,1104677
2025-09-16,20,19,45,106,1674418
2025-09-17,18,18,37,74,1032158
2025-09-18,21,20,20,57,841255
2025-09-19,46,43,52,145,2028565
2025-09-20,34,32,62,147,2296418
2025-09-21,9,9,38,91,1345850
2025-09-22,14,14,18,37,648138
2025-09-23,19,18,29,73,839314
2025-09-24,15,14,62,102,1401236
2025-09-25,20,20,52,97,1156970
2025-09-26,26,25,56,133,2219503
2025-09-27,26,26,65,132,1723960
2025-09-28,10,10,49,83,1387540
2025-09-29,15,13,26,54,767030
2025-09-30,13,12,19,44,665082
2025-10-01,6,5,39,70,1057760
2025-10-02,14,14,36,60,847124
2025-10-03,16,16,77,218,4009100
2025-10-04,20,19,41,92,1417298
2025-10-05,12,12,44,89,1377750
2025-10-06,18,17,25,54,889200
2025-10-07,16,15,26,54,876095
2025-10-08,17,16,25,49,891110
2025-10-09,17,17,24,63,943030
2025-10-10,18,17,67,201,3890678
2025-10-11,46,46,68,176,3840804
2025-10-12,11,11,39,94,1428994
2025-10-13,9,7,10,31,404140
2025-10-14,20,20,25,67,1035800
2025-10-15,6,6,44,97,1317800
2025-10-16,9,9,56,134,2025980
2025-10-17,20,20,29,96,1607315
2025-10-18,17,16,76,147,2886961
2025-10-19,19,17,72,144,2022790
2025-10-20,11,11,55,114,1595660
2025-10-21,19,17,68,143,2162855
2025-10-22,8,8,41,108,1451350
2025-10-23,22,21,72,155,1912340
2025-10-24,17,16,34,97,1711040
2025-10-25,16,14,38,80,1166605
2025-10-26,10,10,62,140,1406270
2025-10-27,10,10,55,112,1510060
2025-10-28,12,12,32,68,585560
2025-10-29,12,10,56,88,1282603
2025-10-30,8,6,61,92,1381600
2025-10-31,12,12,42,83,1876160
2025-11-01,15,15,22,70,1439970
2025-11-02,11,10,84,164,2233605
2025-11-03,7,7,69,142,1361788
2025-11-04,15,15,73,148,775145
2025-11-05,12,10,70,124,1934900
2025-11-06,7,7,77,135,2000020
2025-11-07,19,19,78,177,3473760
2025-11-08,18,17,74,177,2311198
2025-11-09,10,9,77,164,1584800
2025-11-10,16,14,53,101,993420
2025-11-11,9,9,73,141,1704582
2025-11-12,12,11,89,254,3267660
2025-11-13,20,20,59,149,2432595
2025-11-14,23,22,65,162,2409220
2025-11-15,11,11,74,146,2131440
2025-11-16,10,10,84,203,1926300
2025-11-17,16,13,55,87,1229800
2025-11-18,7,7,67,119,1115400
2025-11-19,13,12,52,117,1762200
2025-11-20,19,18,69,144,1954700
2025-11-21,27,27,63,125,2703360
2025-11-22,18,18,67,157,2335410
2025-11-23,16,15,79,99,1037520
2025-11-24,5,4,76,146,2008600
2025-11-25,5,5,73,168,1331000
2025-11-26,10,10,60,113,1460580
2025-11-27,11,9,80,180,1508100
2025-11-28,11,10,45,124,2424840
2025-11-29,10,9,96,219,2447170
2025-11-30,8,8,63,130,986700
2025-12-01,9,7,56,132,721600
2025-12-02,9,9,75,136,1181620
2025-12-03,7,5,64,136,1860100
2025-12-04,6,5,67,147,2035220
2025-12-05,16,16,45,122,1274570
2025-12-06,6,5,75,158,1279300
2025-12-07,3,3,65,135,1305700
2025-12-08,2,2,42,53,710600
2025-12-09,3,3,51,95,709500
