date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-11-17,41,39,44,135,2336475
2025-11-18,40,38,42,153,2602010
2025-11-19,35,34,73,189,3849100
2025-11-20,30,29,78,199,3221020
2025-11-21,48,48,96,241,5027691
2025-11-22,67,67,114,310,7103125
2025-11-23,40,39,99,226,4251053
2025-11-24,19,19,67,151,2456276
2025-11-25,20,20,55,125,1778715
2025-11-26,29,29,48,102,2037630
2025-11-27,17,15,80,144,2158300
2025-11-28,40,39,69,184,3725250
2025-11-29,20,18,95,200,3187864
2025-11-30,16,16,45,127,1781164
2025-12-01,20,18,47,86,1327920
2025-12-02,18,18,49,106,1699610
2025-12-03,20,18,43,74,1393680
2025-12-04,19,19,44,85,1960415
2025-12-05,46,46,103,276,6915290
2025-12-06,20,20,70,132,2223540
2025-12-07,11,11,36,47,845900
2025-12-08,16,15,57,82,1173040
2025-12-09,10,10,67,114,1135420
2025-12-10,8,7,62,106,1377200
2025-12-11,20,20,64,122,1830520
2025-12-12,44,44,75,178,3899313
2025-12-13,18,18,47,95,1754620
2025-12-14,10,10,57,112,1485110
2025-12-15,9,9,12,32,709010
2025-12-16,8,8,56,92,1333960
2025-12-17,10,9,68,80,1092100
2025-12-18,13,13,57,67,955460
2025-12-19,26,26,47,122,2058100
2025-12-20,12,11,78,150,1571790
2025-12-21,7,7,55,122,1661440
2025-12-22,7,7,70,125,1042800
2025-12-23,7,7,28,62,287100
2025-12-24,8,7,48,102,1419000
2025-12-25,12,11,52,124,1553640
2025-12-26,31,19,81,153,1744710
2025-12-27,20,19,90,178,2277836
2025-12-28,23,21,91,173,3110655
2025-12-29,18,18,84,186,2852146
2025-12-30,24,21,81,133,2095830
2025-12-31,27,23,108,179,3695656
2026-01-01,22,19,92,163,2969450
2026-01-02,8,8,83,170,2091980
2026-01-03,16,15,70,143,2548150
2026-01-04,3,3,23,55,921250
2026-01-05,4,4,45,106,168540
2026-01-06,4,4,22,55,179300
2026-01-07,4,3,70,131,1195700
2026-01-08,3,3,44,61,881100
2026-01-09,9,9,8,23,589325
2026-01-10,10,10,42,97,958200
2026-01-11,3,3,21,52,94600
2026-01-12,6,6,69,137,615560
2026-01-13,5,5,56,106,931700
2026-01-14,6,4,60,90,1390290
2026-01-15,5,5,66,87,1355200
2026-01-16,5,5,20,51,172700
2026-01-17,8,6,56,110,764610
2026-01-18,2,2,47,79,1062160
2026-01-19,7,7,57,112,1039500
2026-01-20,4,4,46,68,279400
2026-01-21,5,4,53,126,1453540
2026-01-22,7,7,69,118,1771990
2026-01-23,13,13,60,146,914980
2026-01-24,7,6,56,88,1534368
2026-01-25,4,4,67,132,1186680
2026-01-26,4,4,65,122,426910
2026-01-27,3,3,54,80,1095820
2026-01-28,4,4,75,115,806300
2026-01-29,3,3,45,74,330000
2026-01-30,5,5,25,66,448118
2026-01-31,9,8,51,77,1423290
2026-02-01,2,2,60,133,772200
2026-02-02,4,4,74,120,1554080
2026-02-03,4,4,25,59,310200
2026-02-04,4,3,45,94,679800
2026-02-05,3,3,65,98,1261700
2026-02-06,13,13,31,81,1483130
2026-02-07,4,3,72,96,49500
2026-02-08,2,2,23,22,252120
2026-02-09,7,7,55,81,1529460
2026-02-10,5,4,70,107,1212200
2026-02-11,1,1,44,55,732600
2026-02-12,6,5,26,11,206800
2026-02-13,5,5,48,81,575850
2026-02-14,5,4,72,170,1232000
2026-02-15,2,2,24,46,672100
