date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-10-04,27,26,55,133,1930228
2025-10-05,15,15,51,101,1547370
2025-10-06,29,28,38,83,1141773
2025-10-07,25,22,36,80,1266415
2025-10-08,19,18,28,58,1018160
2025-10-09,18,18,23,60,862480
2025-10-10,36,35,68,206,4082133
2025-10-11,56,56,99,270,5309161
2025-10-12,16,16,44,104,1607524
2025-10-13,17,15,23,55,772710
2025-10-14,26,26,31,84,1403640
2025-10-15,14,14,36,95,1302015
2025-10-16,15,14,73,137,2055680
2025-10-17,34,34,55,153,2539339
2025-10-18,29,28,93,192,3578696
2025-10-19,25,24,80,158,2205720
2025-10-20,14,14,56,111,1612820
2025-10-21,22,20,58,124,1893975
2025-10-22,8,8,25,78,1025650
2025-10-23,31,31,54,128,2054240
2025-10-24,38,36,50,149,2911205
2025-10-25,26,24,49,122,1850200
2025-10-26,19,19,48,132,1976070
2025-10-27,18,18,39,89,1288080
2025-10-28,18,18,33,72,916440
2025-10-29,20,18,64,111,1642633
2025-10-30,10,9,59,88,1357400
2025-10-31,20,20,52,116,2644312
2025-11-01,35,35,45,154,3176210
2025-11-02,15,14,87,180,2445685
2025-11-03,12,12,53,111,1587838
2025-11-04,18,18,76,159,918145
2025-11-05,19,17,82,163,2497990
2025-11-06,12,12,82,158,2515920
2025-11-07,27,27,87,200,4278168
2025-11-08,20,19,76,184,2426148
2025-11-09,13,12,80,175,2062200
2025-11-10,33,30,70,130,1833160
2025-11-11,19,19,85,173,2436342
2025-11-12,13,12,90,227,2921160
2025-11-13,27,27,68,115,2018995
2025-11-14,45,44,97,260,4460940
2025-11-15,18,17,101,217,3063350
2025-11-16,18,18,75,195,3148400
2025-11-17,22,19,82,139,2152700
2025-11-18,12,12,75,141,1585320
2025-11-19,22,21,92,180,2111780
2025-11-20,25,24,73,133,1882100
2025-11-21,41,41,85,197,4378088
2025-11-22,25,25,110,269,4031740
2025-11-23,19,18,85,119,1408880
2025-11-24,6,5,82,158,2241484
2025-11-25,6,6,74,139,905300
2025-11-26,13,13,84,179,1775180
2025-11-27,14,12,85,128,1877260
2025-11-28,16,15,58,169,3281740
2025-11-29,8,7,85,137,1942050
2025-11-30,9,9,67,138,1174140
2025-12-01,12,10,58,107,424600
2025-12-02,10,10,80,148,1502930
2025-12-03,9,7,65,140,1945900
2025-12-04,9,8,70,153,2174920
2025-12-05,27,27,61,173,2481820
2025-12-06,8,7,77,125,1523500
2025-12-07,4,4,66,137,1358500
2025-12-08,6,5,63,105,770000
2025-12-09,4,4,71,145,722700
2025-12-10,7,6,77,112,1578500
2025-12-11,9,9,68,94,1321100
2025-12-12,20,20,44,81,1814599
2025-12-13,10,9,69,127,1740640
2025-12-14,4,4,68,73,804100
2025-12-15,6,5,66,135,672100
2025-12-16,3,3,64,76,702900
2025-12-17,6,5,68,98,773300
2025-12-18,5,5,69,140,788700
2025-12-19,6,6,25,54,232100
2025-12-20,4,3,66,134,650100
2025-12-21,7,7,73,158,1084380
2025-12-22,4,4,64,102,83600
2025-12-23,4,4,67,137,86900
2025-12-24,5,4,63,140,671000
2025-12-25,3,3,44,92,646800
2025-12-26,22,11,71,147,1337930
2025-12-27,16,15,78,165,1779580
2025-12-28,14,12,76,137,1761100
2025-12-29,7,7,69,161,1470700
2025-12-30,11,10,30,86,1078550
2025-12-31,17,14,48,122,2125516
2026-01-01,13,11,36,105,893750
2026-01-02,0,0,0,0,0
