date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-05-31,15,15,26,53,758220
2026-06-01,13,13,34,76,1038540
2026-06-02,7,7,31,70,1158300
2026-06-03,5,5,83,198,3025000
2026-06-04,15,15,40,90,1299430
2026-06-05,19,19,29,86,1198300
2026-06-06,17,16,66,150,2147142
2026-06-07,10,9,33,64,985310
2026-06-08,12,12,56,125,1905115
2026-06-09,5,4,4,10,129900
2026-06-10,18,18,57,105,1400000
2026-06-11,19,19,41,110,1450020
2026-06-12,28,28,31,114,1644450
2026-06-13,23,22,46,106,1390620
2026-06-14,11,11,16,42,596820
2026-06-15,13,13,36,68,1026152
2026-06-16,10,10,10,31,413600
2026-06-17,15,15,18,38,533500
2026-06-18,25,24,29,106,1586640
2026-06-19,36,36,48,158,2431540
2026-06-20,25,23,67,105,1573660
2026-06-21,9,7,49,53,711800
2026-06-22,7,7,18,41,615120
2026-06-23,9,9,33,69,986920
2026-06-24,8,8,47,90,1322640
2026-06-25,19,19,30,99,703030
2026-06-26,12,12,13,48,642510
2026-06-27,11,11,55,117,1154021
2026-06-28,8,8,27,25,224800
2026-06-29,7,7,49,70,913068
2026-06-30,6,6,26,42,199980
2026-07-01,13,12,69,113,1551330
2026-07-02,12,11,48,112,1338700
2026-07-03,18,17,40,91,936320
2026-07-04,13,12,64,122,1097828
2026-07-05,5,5,27,60,192500
2026-07-06,6,6,32,69,552420
2026-07-07,5,5,24,42,588940
2026-07-08,6,6,68,82,1023050
2026-07-09,13,13,46,104,545840
2026-07-10,24,23,53,124,1552380
2026-07-11,14,13,76,177,1917586
2026-07-12,3,3,26,56,160160
2026-07-13,10,10,67,121,1505255
2026-07-14,10,9,9,21,283800
2026-07-15,9,8,66,107,1441000
2026-07-16,11,11,52,74,880220
2026-07-17,33,28,53,181,3636385
2026-07-18,41,40,66,255,3814665
2026-07-19,21,18,72,151,1640606
2026-07-20,10,10,82,155,2651875
2026-07-21,13,12,34,58,511570
2026-07-22,14,10,70,133,932300
2026-07-23,34,31,53,138,1762692
2026-07-24,42,40,68,228,3899028
2026-07-25,19,18,76,205,2527531
2026-07-26,13,13,88,167,2136116
2026-07-27,19,18,40,111,1429940
2026-07-28,14,13,15,52,814813
2026-07-29,19,15,45,131,1553200
2026-07-30,29,28,35,123,1744216
2026-07-31,31,29,58,167,2626430
2026-08-01,32,23,51,160,1957780
2026-08-02,18,18,48,137,1519680
2026-08-03,17,15,33,85,1221240
2026-08-04,5,5,7,17,259160
2026-08-05,21,17,23,86,883244
2026-08-06,35,34,55,160,2354982
2026-08-07,27,27,54,170,2974438
2026-08-08,31,25,47,146,2258080
2026-08-09,27,21,49,144,2658238
2026-08-10,19,16,95,271,6375048
2026-08-11,34,27,63,211,3365043
2026-08-12,25,23,74,207,3861550
2026-08-13,23,21,47,154,2024349
2026-08-14,7,7,35,93,1274777
2026-08-15,9,9,10,42,523880
2026-08-16,7,5,5,23,277090
2026-08-17,4,4,34,76,1070190
2026-08-18,6,6,6,20,292600
2026-08-19,7,6,44,86,535200
2026-08-20,9,8,44,98,687970
2026-08-21,8,8,9,30,446760
2026-08-22,7,6,82,176,530640
2026-08-23,10,9,59,140,995918
2026-08-24,7,6,66,101,577770
2026-08-25,4,4,77,173,1342600
2026-08-26,6,5,67,102,122800
2026-08-27,4,4,51,107,541904
2026-08-28,16,16,21,77,1309466
2026-08-29,4,4,4,14,171600
