date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-06-20,67,67,74,186,2313805
2025-06-21,21,19,42,91,1286900
2025-06-22,17,14,25,62,820800
2025-06-23,12,12,18,38,554300
2025-06-24,12,11,27,41,588720
2025-06-25,13,12,65,122,1742100
2025-06-26,25,23,48,99,1420820
2025-06-27,42,42,56,150,2167130
2025-06-28,19,19,38,79,1253950
2025-06-29,21,17,24,45,651630
2025-06-30,15,14,23,42,668310
2025-07-01,12,12,26,55,773580
2025-07-02,13,12,46,84,1104900
2025-07-03,18,18,51,113,1600285
2025-07-04,35,35,40,113,1508134
2025-07-05,12,12,32,85,1109130
2025-07-06,14,11,14,39,684604
2025-07-07,12,12,30,79,965220
2025-07-08,6,6,33,61,858940
2025-07-09,10,8,28,55,736400
2025-07-10,23,20,25,68,836720
2025-07-11,42,41,59,167,2437804
2025-07-12,13,13,17,38,542180
2025-07-13,7,6,45,55,616420
2025-07-14,12,12,37,52,745436
2025-07-15,18,17,19,43,532060
2025-07-16,9,9,21,53,854018
2025-07-17,7,7,7,28,359040
2025-07-18,38,29,41,114,2478760
2025-07-19,37,36,50,166,3045243
2025-07-20,20,16,65,171,2777984
2025-07-21,13,13,66,185,2530790
2025-07-22,12,11,12,49,585530
2025-07-23,17,16,54,140,1854550
2025-07-24,29,28,58,196,2777930
2025-07-25,48,47,57,193,3207562
2025-07-26,31,29,62,195,3045868
2025-07-27,21,20,45,140,2053252
2025-07-28,20,19,21,90,1142120
2025-07-29,20,19,33,109,1595660
2025-07-30,21,18,81,206,3214648
2025-07-31,17,17,50,155,2300310
2025-08-01,37,33,59,215,3718518
2025-08-02,28,23,66,209,3324750
2025-08-03,12,9,39,108,1922242
2025-08-04,14,14,17,67,883190
2025-08-05,17,15,20,83,1454570
2025-08-06,18,13,64,150,2032890
2025-08-07,26,26,55,194,2524720
2025-08-08,34,27,61,169,2872562
2025-08-09,33,28,65,192,3617424
2025-08-10,46,29,72,195,3977972
2025-08-11,25,21,65,169,3197780
2025-08-12,16,12,46,115,1876270
2025-08-13,24,23,61,183,3464578
2025-08-14,17,12,45,112,1928661
2025-08-15,21,18,74,176,2843478
2025-08-16,13,11,35,102,1355480
2025-08-17,7,6,31,81,1062270
2025-08-18,3,3,6,22,479442
2025-08-19,6,4,4,21,264220
2025-08-20,11,7,68,115,1491120
2025-08-21,3,3,51,82,1045920
2025-08-22,11,11,13,43,653990
2025-08-23,11,10,40,116,1839277
2025-08-24,7,7,34,83,1103560
2025-08-25,3,3,2,9,146300
2025-08-26,5,5,8,24,297462
2025-08-27,5,3,41,87,1067180
2025-08-28,3,2,26,61,703080
2025-08-29,16,15,17,65,954470
2025-08-30,4,3,32,71,992420
2025-08-31,3,3,51,69,940500
2025-09-01,0,0,0,0,0
2025-09-02,2,2,22,45,638000
2025-09-03,5,4,25,54,705100
2025-09-04,5,4,36,74,729300
2025-09-05,2,2,28,58,311300
2025-09-06,2,1,22,44,617100
2025-09-07,3,3,66,128,1202300
2025-09-08,2,2,5,6,71280
2025-09-09,2,2,25,47,663960
2025-09-10,5,4,46,97,1380500
2025-09-11,1,1,23,48,652300
2025-09-12,2,1,22,48,573100
2025-09-13,8,8,44,111,1671198
2025-09-14,2,1,22,48,573100
2025-09-15,3,3,61,135,1797400
2025-09-16,2,1,22,44,617100
2025-09-17,2,2,40,88,1243000
2025-09-18,0,0,0,0,0
