date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-07-20,39,34,67,219,3849292
2025-07-21,30,28,74,250,3666838
2025-07-22,19,18,22,81,982520
2025-07-23,27,26,54,155,2022498
2025-07-24,31,30,63,195,2987710
2025-07-25,76,75,96,316,4998813
2025-07-26,50,49,68,238,4098660
2025-07-27,45,42,52,185,2833592
2025-07-28,33,32,44,146,2218221
2025-07-29,41,39,65,187,2833640
2025-07-30,26,23,55,182,2756883
2025-07-31,34,33,44,157,2570920
2025-08-01,65,58,87,295,5308126
2025-08-02,43,37,83,276,5424978
2025-08-03,40,34,66,210,3577160
2025-08-04,38,34,46,144,1965735
2025-08-05,36,32,42,160,2385732
2025-08-06,34,29,45,135,1860086
2025-08-07,47,45,59,238,3645655
2025-08-08,51,45,85,226,4282532
2025-08-09,54,48,90,248,5483393
2025-08-10,70,56,85,274,5892302
2025-08-11,52,48,73,237,5154891
2025-08-12,46,42,82,245,5157206
2025-08-13,47,45,91,233,4796734
2025-08-14,40,35,55,184,3827521
2025-08-15,34,33,71,193,3993810
2025-08-16,33,30,42,152,2322860
2025-08-17,24,21,35,128,1847040
2025-08-18,14,14,19,75,1144488
2025-08-19,11,11,13,48,627880
2025-08-20,16,12,75,154,2043430
2025-08-21,15,14,65,149,1954300
2025-08-22,27,27,29,119,1752025
2025-08-23,14,14,19,74,1267745
2025-08-24,19,18,33,107,2010721
2025-08-25,12,10,18,55,856460
2025-08-26,10,10,14,41,529661
2025-08-27,9,7,45,98,1224580
2025-08-28,14,13,37,92,1133180
2025-08-29,29,28,37,129,2082992
2025-08-30,11,9,42,94,1453534
2025-08-31,4,4,53,75,975700
2025-09-01,6,6,11,21,392480
2025-09-02,6,6,28,60,880644
2025-09-03,8,7,27,63,837265
2025-09-04,10,9,40,88,1135200
2025-09-05,11,11,38,89,892430
2025-09-06,6,5,34,47,665086
2025-09-07,4,4,72,115,1073600
2025-09-08,2,2,5,6,71280
2025-09-09,8,8,30,58,828960
2025-09-10,9,8,68,115,1596100
2025-09-11,5,5,28,30,387200
2025-09-12,12,10,33,90,1150138
2025-09-13,15,15,51,134,2288573
2025-09-14,4,3,30,36,610871
2025-09-15,3,3,61,100,1373900
2025-09-16,6,5,34,81,1109900
2025-09-17,5,5,48,104,1543658
2025-09-18,7,7,5,20,295750
2025-09-19,6,5,7,21,306900
2025-09-20,8,7,31,67,1035980
2025-09-21,4,4,54,105,987580
2025-09-22,4,3,40,88,1236950
2025-09-23,3,3,62,133,1874400
2025-09-24,6,5,62,128,1705000
2025-09-25,5,5,54,115,774180
2025-09-26,8,7,35,67,1150160
2025-09-27,10,9,69,132,1765870
2025-09-28,4,4,80,162,2349600
2025-09-29,8,6,6,18,226600
2025-09-30,3,3,7,18,225082
2025-10-01,6,4,71,175,2466200
2025-10-02,5,5,48,102,1482800
2025-10-03,8,8,68,195,3191250
2025-10-04,7,5,28,61,936760
2025-10-05,4,4,49,102,807400
2025-10-06,4,3,27,58,866140
2025-10-07,3,3,32,62,999080
2025-10-08,4,4,24,49,719400
2025-10-09,10,10,34,70,399300
2025-10-10,3,2,48,143,2890800
2025-10-11,15,15,42,97,1656160
2025-10-12,2,2,6,13,315150
2025-10-13,6,6,32,66,278740
2025-10-14,13,13,14,38,732600
2025-10-15,5,4,26,58,773300
2025-10-16,5,5,73,166,2488200
2025-10-17,7,7,9,20,422956
2025-10-18,8,7,61,137,2209625
