date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-05-26,22,17,42,109,1598610
2026-05-27,23,21,22,59,769770
2026-05-28,17,17,24,85,982520
2026-05-29,29,28,40,101,2078307
2026-05-30,22,22,68,151,2154240
2026-05-31,14,14,24,51,724300
2026-06-01,12,12,33,74,1004400
2026-06-02,11,11,36,89,1413060
2026-06-03,6,6,84,202,3054800
2026-06-04,15,15,40,74,1071400
2026-06-05,18,18,28,84,1158700
2026-06-06,14,13,61,139,1963992
2026-06-07,10,9,31,64,985310
2026-06-08,10,10,49,117,1839365
2026-06-09,3,2,2,5,72600
2026-06-10,16,16,55,102,1361400
2026-06-11,17,17,41,99,1312520
2026-06-12,25,25,29,104,1514650
2026-06-13,19,18,40,90,1184700
2026-06-14,9,9,14,38,537420
2026-06-15,11,11,34,60,946952
2026-06-16,10,10,10,31,413600
2026-06-17,12,12,13,28,440000
2026-06-18,21,20,26,91,1384240
2026-06-19,33,33,45,150,2243440
2026-06-20,23,21,66,83,1255760
2026-06-21,6,5,47,32,422500
2026-06-22,7,7,17,40,595100
2026-06-23,7,7,31,64,893420
2026-06-24,8,8,47,76,1107040
2026-06-25,19,19,44,123,1056130
2026-06-26,9,9,9,33,418440
2026-06-27,11,10,75,154,1073941
2026-06-28,7,7,47,63,203900
2026-06-29,6,6,41,54,641740
2026-06-30,4,4,24,38,133100
2026-07-01,12,11,68,87,1201530
2026-07-02,10,9,46,82,942700
2026-07-03,17,16,36,87,826320
2026-07-04,13,12,75,145,759248
2026-07-05,5,5,46,60,157300
2026-07-06,4,4,30,63,477400
2026-07-07,4,4,23,39,544940
2026-07-08,5,5,67,78,987850
2026-07-09,15,15,62,134,971540
2026-07-10,23,22,51,115,1437540
2026-07-11,11,10,58,138,1331506
2026-07-12,2,2,25,52,122760
2026-07-13,9,9,65,117,1434855
2026-07-14,9,8,8,17,246400
2026-07-15,9,8,66,103,1383800
2026-07-16,11,11,66,95,1167320
2026-07-17,30,25,51,169,3363805
2026-07-18,38,37,59,207,3468385
2026-07-19,21,18,71,147,1514480
2026-07-20,10,10,82,155,2651875
2026-07-21,12,11,34,56,467570
2026-07-22,14,10,70,133,932300
2026-07-23,33,31,53,139,1788812
2026-07-24,39,37,60,201,3408306
2026-07-25,19,18,84,214,1572925
2026-07-26,11,11,75,134,1234820
2026-07-27,18,17,39,105,1382090
2026-07-28,14,13,15,52,814813
2026-07-29,19,15,45,131,1553200
2026-07-30,29,28,49,149,2092916
2026-07-31,34,32,62,182,2908250
2026-08-01,31,22,47,148,1569700
2026-08-02,18,18,48,137,1519680
2026-08-03,17,15,33,85,1221240
2026-08-04,4,4,6,15,219560
2026-08-05,21,16,22,82,829950
2026-08-06,34,33,56,164,2376652
2026-08-07,25,25,52,163,2851238
2026-08-08,28,22,44,134,1988690
2026-08-09,27,21,49,144,2658238
2026-08-10,15,13,68,185,3589408
2026-08-11,31,25,55,188,3147133
2026-08-12,25,23,73,201,3764640
2026-08-13,23,21,59,176,2311449
2026-08-14,7,7,35,93,1274777
2026-08-15,8,8,7,38,482080
2026-08-16,7,5,5,23,277090
2026-08-17,4,4,34,76,1070190
2026-08-18,5,5,5,18,248600
2026-08-19,7,6,44,86,535200
2026-08-20,9,8,43,98,687970
2026-08-21,8,8,9,30,446760
2026-08-22,7,6,82,176,530640
2026-08-23,9,8,58,136,949718
2026-08-24,7,6,65,101,577770
