date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-06-21,16,14,27,76,1058610
2026-06-22,14,14,25,59,935330
2026-06-23,19,19,44,95,1357160
2026-06-24,17,16,49,107,1533400
2026-06-25,22,22,36,99,1221510
2026-06-26,24,24,24,67,1001810
2026-06-27,12,12,38,87,755311
2026-06-28,15,15,35,57,525790
2026-06-29,8,8,50,85,931108
2026-06-30,15,12,32,60,412130
2026-07-01,16,15,72,139,1925230
2026-07-02,21,20,56,152,1869960
2026-07-03,24,23,50,122,1274605
2026-07-04,17,17,48,112,1550368
2026-07-05,5,5,27,56,199100
2026-07-06,11,10,24,52,747560
2026-07-07,12,11,31,59,821260
2026-07-08,12,12,72,109,1406150
2026-07-09,15,15,37,87,660880
2026-07-10,47,44,79,217,2729820
2026-07-11,17,17,72,172,2671966
2026-07-12,9,9,12,35,608406
2026-07-13,10,10,68,121,1505255
2026-07-14,14,12,12,28,368900
2026-07-15,10,9,70,124,1690700
2026-07-16,19,19,64,100,1241570
2026-07-17,59,52,82,288,5503322
2026-07-18,59,58,91,335,5135104
2026-07-19,24,21,58,140,2147255
2026-07-20,10,10,61,112,2653140
2026-07-21,20,19,44,81,812139
2026-07-22,18,12,53,99,1111148
2026-07-23,40,37,41,164,2045656
2026-07-24,56,54,87,286,4837473
2026-07-25,25,24,70,208,3881863
2026-07-26,15,15,78,187,2191796
2026-07-27,30,26,49,138,1804425
2026-07-28,20,18,24,92,1398822
2026-07-29,25,21,55,162,2220537
2026-07-30,33,32,39,142,1976811
2026-07-31,36,34,66,195,3142184
2026-08-01,39,31,46,163,2533300
2026-08-02,26,24,36,125,2059568
2026-08-03,27,24,43,115,1619974
2026-08-04,18,17,23,85,1175040
2026-08-05,33,26,33,122,1336260
2026-08-06,43,42,67,200,2864056
2026-08-07,39,38,65,223,3821306
2026-08-08,39,32,54,148,2959031
2026-08-09,45,37,58,198,4437907
2026-08-10,28,25,69,220,5076660
2026-08-11,48,41,78,258,4348499
2026-08-12,34,30,83,235,4353499
2026-08-13,36,34,65,225,3466673
2026-08-14,8,8,36,102,1998797
2026-08-15,14,13,15,64,696828
2026-08-16,13,11,12,51,695491
2026-08-17,6,6,35,83,1181538
2026-08-18,13,13,13,50,704166
2026-08-19,7,6,44,88,549434
2026-08-20,17,14,48,121,902044
2026-08-21,14,14,13,58,960480
2026-08-22,11,10,75,175,1208476
2026-08-23,11,10,60,137,968598
2026-08-24,8,7,68,118,867510
2026-08-25,4,4,77,156,1530700
2026-08-26,6,5,67,119,122800
2026-08-27,6,5,52,112,561884
2026-08-28,22,22,31,104,1736736
2026-08-29,13,12,47,99,808115
2026-08-30,3,2,45,91,54230
2026-08-31,2,2,12,23,326700
2026-09-01,4,4,20,37,93830
2026-09-02,3,3,74,89,779900
2026-09-03,9,7,61,122,504000
2026-09-04,6,6,28,67,379544
2026-09-05,3,2,44,13,88000
2026-09-06,1,1,37,35,476300
2026-09-07,8,8,69,123,860640
2026-09-08,2,2,39,56,168300
2026-09-09,5,4,65,67,294800
2026-09-10,4,4,59,119,498300
2026-09-11,9,9,47,86,1269730
2026-09-12,9,8,51,89,555445
2026-09-13,3,3,53,109,998800
2026-09-14,0,0,0,0,0
2026-09-15,7,6,58,98,196900
2026-09-16,5,4,52,66,211640
2026-09-17,6,6,43,82,599060
2026-09-18,12,12,35,97,1147293
2026-09-19,8,8,28,69,509300
