date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-09-09,22,22,27,59,839570
2025-09-10,18,17,35,103,1489313
2025-09-11,22,20,31,104,1353810
2025-09-12,68,65,75,208,3545307
2025-09-13,49,49,86,247,4556782
2025-09-14,19,17,46,128,2096521
2025-09-15,17,16,35,74,1034222
2025-09-16,20,19,45,106,1674418
2025-09-17,18,18,37,74,1032158
2025-09-18,20,19,19,55,803030
2025-09-19,46,43,52,145,2028565
2025-09-20,34,32,62,147,2296418
2025-09-21,9,9,38,91,1345850
2025-09-22,13,13,17,35,612938
2025-09-23,18,17,28,69,812144
2025-09-24,14,13,59,97,1342936
2025-09-25,20,20,52,97,1156970
2025-09-26,26,25,56,133,2179903
2025-09-27,24,24,63,128,1653010
2025-09-28,10,10,49,83,1387540
2025-09-29,15,13,26,54,767030
2025-09-30,12,11,18,42,632082
2025-10-01,7,6,40,72,1087460
2025-10-02,14,14,36,60,847124
2025-10-03,16,16,77,218,4009100
2025-10-04,20,19,41,92,1417298
2025-10-05,12,12,44,89,1377750
2025-10-06,16,15,24,49,816270
2025-10-07,17,16,27,56,911295
2025-10-08,17,16,25,49,891110
2025-10-09,17,17,24,63,943030
2025-10-10,18,17,67,201,3890678
2025-10-11,46,46,68,176,3840804
2025-10-12,10,10,38,92,1393794
2025-10-13,10,8,11,33,435820
2025-10-14,19,19,23,61,939000
2025-10-15,6,6,44,97,1317800
2025-10-16,9,9,56,134,2025980
2025-10-17,20,20,29,96,1607315
2025-10-18,16,15,73,141,2761561
2025-10-19,18,16,71,140,1939190
2025-10-20,10,10,54,112,1562220
2025-10-21,19,17,68,143,2162855
2025-10-22,8,8,41,108,1451350
2025-10-23,22,21,72,155,1912340
2025-10-24,17,16,34,97,1711040
2025-10-25,15,13,37,78,1131405
2025-10-26,10,10,62,140,1406270
2025-10-27,10,10,55,112,1510060
2025-10-28,12,12,32,68,585560
2025-10-29,12,10,56,88,1282603
2025-10-30,8,6,61,92,1381600
2025-10-31,13,13,44,88,2002660
2025-11-01,14,14,21,68,1382770
2025-11-02,11,10,84,164,2233605
2025-11-03,7,7,69,142,1361788
2025-11-04,14,14,72,143,698145
2025-11-05,12,10,70,124,1934900
2025-11-06,7,7,77,135,2000020
2025-11-07,19,19,78,177,3473760
2025-11-08,18,17,74,177,2311198
2025-11-09,10,9,77,164,1584800
2025-11-10,15,13,52,97,938420
2025-11-11,9,9,73,141,1704582
2025-11-12,11,10,88,251,3219260
2025-11-13,20,20,59,149,2432595
2025-11-14,24,23,68,177,2792020
2025-11-15,11,11,74,146,2131440
2025-11-16,10,10,84,203,1926300
2025-11-17,14,12,54,83,1183600
2025-11-18,6,6,65,111,1034000
2025-11-19,12,11,51,115,1722600
2025-11-20,19,18,69,144,1954700
2025-11-21,26,26,61,120,2519660
2025-11-22,18,18,67,159,2362250
2025-11-23,15,14,78,97,989120
2025-11-24,5,4,76,146,2008600
2025-11-25,5,5,73,168,1331000
2025-11-26,10,10,58,113,1460580
2025-11-27,11,9,80,180,1508100
2025-11-28,10,9,42,109,2045340
2025-11-29,10,9,96,219,2447170
2025-11-30,7,7,62,126,944900
2025-12-01,9,7,56,132,721600
2025-12-02,9,9,75,136,1181620
2025-12-03,7,5,64,136,1860100
2025-12-04,6,5,67,147,2035220
2025-12-05,15,15,33,87,1274570
2025-12-06,6,5,75,158,1279300
2025-12-07,3,3,65,135,1305700
2025-12-08,2,2,42,53,710600
