date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-09-30,26,25,35,75,1126988
2025-10-01,21,18,40,95,1432420
2025-10-02,17,17,27,72,974282
2025-10-03,16,15,67,186,3405696
2025-10-04,27,26,49,125,1711548
2025-10-05,14,14,48,95,1466190
2025-10-06,28,27,37,79,1108773
2025-10-07,25,22,36,80,1266415
2025-10-08,19,18,28,58,1018160
2025-10-09,18,18,23,60,862480
2025-10-10,36,35,68,204,4082133
2025-10-11,54,54,92,254,5006661
2025-10-12,16,16,44,104,1607524
2025-10-13,17,15,23,55,772710
2025-10-14,26,26,31,84,1403640
2025-10-15,14,14,36,95,1302015
2025-10-16,15,14,73,137,2055680
2025-10-17,32,32,49,145,2399215
2025-10-18,24,23,85,172,3212836
2025-10-19,25,24,80,158,2265120
2025-10-20,14,14,56,109,1608420
2025-10-21,22,20,58,124,1868055
2025-10-22,9,9,37,110,1501950
2025-10-23,30,30,53,125,2000340
2025-10-24,37,35,50,147,2877105
2025-10-25,25,23,49,120,1812800
2025-10-26,18,18,48,131,1958470
2025-10-27,15,15,39,81,1142880
2025-10-28,18,18,33,72,916440
2025-10-29,14,12,58,94,1376653
2025-10-30,10,9,59,88,1357400
2025-10-31,19,19,52,112,2538712
2025-11-01,32,32,45,146,3000210
2025-11-02,15,14,87,180,2445685
2025-11-03,11,11,52,109,1550438
2025-11-04,18,18,76,159,918145
2025-11-05,18,16,82,161,2451790
2025-11-06,12,12,82,158,2515920
2025-11-07,27,27,87,200,4278168
2025-11-08,20,19,76,184,2426148
2025-11-09,12,11,79,173,2018200
2025-11-10,33,30,70,130,1833160
2025-11-11,18,18,85,170,2380242
2025-11-12,13,12,90,227,2921160
2025-11-13,27,27,68,115,2018995
2025-11-14,45,44,97,260,4460940
2025-11-15,18,17,101,217,3063350
2025-11-16,18,18,75,195,3148400
2025-11-17,22,19,82,139,2152700
2025-11-18,11,11,74,138,1532520
2025-11-19,22,21,92,180,2111780
2025-11-20,23,22,73,129,1772100
2025-11-21,40,40,80,177,4010578
2025-11-22,24,24,105,259,3653340
2025-11-23,19,18,88,139,1844546
2025-11-24,6,5,82,158,2241484
2025-11-25,7,7,75,145,964700
2025-11-26,13,13,84,179,1775180
2025-11-27,14,12,85,128,1877260
2025-11-28,16,15,58,169,3281740
2025-11-29,8,7,85,137,1942050
2025-11-30,9,9,67,138,1174140
2025-12-01,11,9,58,102,314600
2025-12-02,10,10,80,148,1502930
2025-12-03,9,7,65,140,1945900
2025-12-04,9,8,70,153,2174920
2025-12-05,26,26,59,166,2312860
2025-12-06,8,7,77,125,1523500
2025-12-07,4,4,66,137,1358500
2025-12-08,6,5,63,105,770000
2025-12-09,4,4,71,145,722700
2025-12-10,7,6,77,112,1578500
2025-12-11,9,9,68,94,1321100
2025-12-12,18,18,44,73,1625399
2025-12-13,10,9,69,127,1740640
2025-12-14,4,4,68,73,804100
2025-12-15,6,5,66,135,672100
2025-12-16,2,2,64,97,656700
2025-12-17,6,5,68,98,773300
2025-12-18,5,5,69,140,788700
2025-12-19,5,5,26,54,209000
2025-12-20,4,3,66,134,650100
2025-12-21,7,7,73,158,1084380
2025-12-22,4,4,64,102,83600
2025-12-23,4,4,67,137,86900
2025-12-24,5,4,63,140,671000
2025-12-25,3,3,44,92,646800
2025-12-26,23,12,71,149,1359930
2025-12-27,16,15,78,165,1779580
2025-12-28,14,12,76,137,1761100
2025-12-29,7,7,69,161,1470700
