date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-10-20,20,18,20,82,1233180
2025-10-21,30,26,64,132,2010175
2025-10-22,15,15,18,40,552320
2025-10-23,37,36,60,146,2295120
2025-10-24,48,46,65,190,3659055
2025-10-25,38,35,74,172,2648124
2025-10-26,23,23,55,134,2094198
2025-10-27,22,22,41,87,1770650
2025-10-28,25,25,34,78,1104240
2025-10-29,29,27,64,145,2190653
2025-10-30,11,10,61,123,1860760
2025-10-31,36,36,41,128,2973812
2025-11-01,50,50,66,200,4133782
2025-11-02,16,16,38,98,1390125
2025-11-03,21,21,46,105,1640968
2025-11-04,28,28,84,180,2593445
2025-11-05,22,21,55,113,1870220
2025-11-06,17,17,59,119,1977910
2025-11-07,32,32,102,232,5558788
2025-11-08,33,32,94,205,2770371
2025-11-09,21,19,83,157,2009260
2025-11-10,49,46,89,187,2831520
2025-11-11,29,29,82,177,2689857
2025-11-12,11,10,68,161,2521860
2025-11-13,36,36,78,137,2431495
2025-11-14,48,47,101,239,4484530
2025-11-15,22,21,108,233,3435160
2025-11-16,19,19,99,235,3974500
2025-11-17,27,25,50,79,1361470
2025-11-18,26,26,52,100,1658580
2025-11-19,26,25,76,188,2728930
2025-11-20,28,27,78,140,2315500
2025-11-21,42,42,85,197,4340248
2025-11-22,36,36,104,276,5335592
2025-11-23,24,23,80,115,2112572
2025-11-24,7,6,87,160,2281084
2025-11-25,12,12,86,165,1434375
2025-11-26,15,15,53,120,1052480
2025-11-27,14,12,85,111,1609080
2025-11-28,24,23,60,166,3367320
2025-11-29,8,7,89,135,1841180
2025-11-30,8,8,33,48,820380
2025-12-01,16,14,64,119,1150600
2025-12-02,9,9,63,110,1064030
2025-12-03,13,11,55,95,1550980
2025-12-04,14,13,73,132,1922140
2025-12-05,36,36,93,259,4599650
2025-12-06,13,12,91,134,1853500
2025-12-07,7,7,75,124,1277100
2025-12-08,10,9,51,84,526240
2025-12-09,5,5,72,140,784300
2025-12-10,7,6,77,129,1765500
2025-12-11,11,11,54,69,1036200
2025-12-12,28,28,57,113,2544339
2025-12-13,9,8,51,89,1295140
2025-12-14,6,6,70,109,1463440
2025-12-15,7,6,46,97,741400
2025-12-16,3,3,65,103,1233540
2025-12-17,8,7,67,105,1464100
2025-12-18,5,5,48,100,816200
2025-12-19,17,17,59,134,1433630
2025-12-20,6,5,68,139,742500
2025-12-21,8,8,82,177,2057220
2025-12-22,5,5,65,113,312400
2025-12-23,6,6,69,141,196900
2025-12-24,5,4,63,140,671000
2025-12-25,7,6,47,107,1280620
2025-12-26,25,14,77,141,1497210
2025-12-27,17,16,80,142,1528780
2025-12-28,15,13,77,142,1942600
2025-12-29,12,12,71,172,1800700
2025-12-30,19,17,79,119,1830180
2025-12-31,19,16,92,178,2235724
2026-01-01,20,17,84,175,2337720
2026-01-02,7,7,80,191,1749000
2026-01-03,10,9,64,131,2274800
2026-01-04,1,1,21,48,804100
2026-01-05,4,4,45,106,168540
2026-01-06,3,3,63,135,39600
2026-01-07,4,3,66,131,650100
2026-01-08,2,2,43,57,815100
2026-01-09,10,10,10,30,682000
2026-01-10,8,8,39,88,696840
2026-01-11,3,3,61,137,547800
2026-01-12,6,6,69,138,623480
2026-01-13,3,3,54,102,850300
2026-01-14,4,2,42,55,900900
2026-01-15,2,2,63,101,1458600
2026-01-16,4,4,3,12,189200
2026-01-17,4,3,53,102,640200
2026-01-18,2,2,46,58,814000
