date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-09-13,58,55,92,238,4705117
2025-09-14,24,23,59,157,2727701
2025-09-15,21,20,39,79,1111112
2025-09-16,21,20,47,108,1708134
2025-09-17,17,17,36,72,1003558
2025-09-18,20,19,19,52,799730
2025-09-19,49,46,55,154,2140325
2025-09-20,35,33,64,153,2391934
2025-09-21,10,10,40,93,1385230
2025-09-22,14,14,18,37,648138
2025-09-23,18,17,26,67,732394
2025-09-24,15,14,63,102,1401236
2025-09-25,23,23,55,110,1276430
2025-09-26,27,26,57,145,2394403
2025-09-27,27,27,66,145,2076620
2025-09-28,14,14,53,95,1528890
2025-09-29,15,13,26,54,767030
2025-09-30,14,13,19,46,704682
2025-10-01,6,5,39,64,959860
2025-10-02,14,14,36,60,847124
2025-10-03,16,16,77,218,4009100
2025-10-04,22,21,42,98,1479998
2025-10-05,12,12,44,89,1377750
2025-10-06,16,15,24,50,810000
2025-10-07,17,16,27,58,974655
2025-10-08,19,18,27,53,970310
2025-10-09,15,15,22,55,838200
2025-10-10,19,18,68,203,3940838
2025-10-11,47,47,68,177,3905154
2025-10-12,12,12,40,96,1464524
2025-10-13,10,8,11,34,454300
2025-10-14,20,20,25,69,1193100
2025-10-15,7,7,45,101,1353440
2025-10-16,9,9,56,134,2025980
2025-10-17,22,22,32,102,1705435
2025-10-18,19,18,78,157,2968251
2025-10-19,19,18,72,154,2167990
2025-10-20,13,13,55,114,1666060
2025-10-21,19,17,57,117,1762455
2025-10-22,8,8,41,108,1451350
2025-10-23,26,25,75,163,2060510
2025-10-24,19,18,35,108,1921305
2025-10-25,15,13,37,74,1119580
2025-10-26,10,10,62,140,1406270
2025-10-27,10,10,55,112,1510060
2025-10-28,12,12,32,68,585560
2025-10-29,12,10,56,88,1282603
2025-10-30,9,7,62,94,1425600
2025-10-31,12,12,42,83,1876160
2025-11-01,20,20,32,103,2055310
2025-11-02,13,12,86,170,2328645
2025-11-03,7,7,69,142,1361788
2025-11-04,16,16,74,150,812545
2025-11-05,12,10,70,124,1934900
2025-11-06,7,7,77,135,2000020
2025-11-07,19,19,78,177,3473760
2025-11-08,17,16,73,175,2271598
2025-11-09,11,10,77,166,1639800
2025-11-10,18,15,54,103,1000020
2025-11-11,10,10,74,145,1768382
2025-11-12,12,11,89,225,2852960
2025-11-13,21,21,60,122,2057495
2025-11-14,24,23,73,186,2760340
2025-11-15,11,11,74,146,2131440
2025-11-16,11,11,84,205,1972500
2025-11-17,18,15,59,99,1524600
2025-11-18,6,6,66,115,1080200
2025-11-19,12,11,51,115,1722600
2025-11-20,21,20,70,150,2073500
2025-11-21,30,30,70,147,2836460
2025-11-22,19,19,70,166,2648250
2025-11-23,17,16,80,101,1094720
2025-11-24,5,4,76,146,2008600
2025-11-25,5,5,73,134,844800
2025-11-26,10,10,60,113,1460580
2025-11-27,11,9,80,142,1596100
2025-11-28,11,10,45,124,2424840
2025-11-29,10,9,96,219,2447170
2025-11-30,8,8,63,130,986700
2025-12-01,9,7,56,132,721600
2025-12-02,10,10,80,148,1502930
2025-12-03,7,5,64,136,1860100
2025-12-04,6,5,67,147,2035220
2025-12-05,17,17,46,130,1393370
2025-12-06,6,5,75,119,1356300
2025-12-07,3,3,65,135,1305700
2025-12-08,4,3,43,55,717200
2025-12-09,3,3,52,97,716100
2025-12-10,5,4,75,108,1492700
2025-12-11,4,4,62,77,1007600
2025-12-12,3,3,8,22,520300
