date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-11-02,21,21,45,102,1739760
2025-11-03,25,24,31,75,1197228
2025-11-04,26,26,77,144,2306675
2025-11-05,27,26,62,138,2279090
2025-11-06,23,23,66,147,2407900
2025-11-07,34,34,103,242,5652838
2025-11-08,39,38,98,249,3701564
2025-11-09,23,21,64,146,2385460
2025-11-10,50,47,86,205,3548910
2025-11-11,36,36,71,165,3067322
2025-11-12,21,20,87,210,3487560
2025-11-13,39,39,81,164,2830795
2025-11-14,49,48,86,222,4514910
2025-11-15,40,39,115,240,4598508
2025-11-16,18,18,71,196,3709192
2025-11-17,32,30,55,123,1996665
2025-11-18,31,30,56,145,2315170
2025-11-19,32,31,69,160,3240960
2025-11-20,29,28,78,172,2779700
2025-11-21,43,43,87,233,4971648
2025-11-22,46,46,95,259,5893430
2025-11-23,31,30,98,200,3643728
2025-11-24,9,9,70,161,2386684
2025-11-25,14,14,50,88,1155785
2025-11-26,22,22,41,89,1281610
2025-11-27,14,12,84,91,1169080
2025-11-28,34,33,65,176,3694020
2025-11-29,16,14,95,151,2449700
2025-11-30,9,9,41,86,1182984
2025-12-01,16,14,43,76,1169300
2025-12-02,10,10,39,75,1154230
2025-12-03,16,13,57,99,1603780
2025-12-04,16,15,78,147,2086040
2025-12-05,41,41,87,249,6179800
2025-12-06,16,15,96,149,2144560
2025-12-07,7,7,54,81,1306800
2025-12-08,13,12,54,66,925870
2025-12-09,10,10,77,150,973390
2025-12-10,7,6,77,129,1765500
2025-12-11,12,12,56,73,1106600
2025-12-12,36,36,70,154,3560183
2025-12-13,13,12,62,115,1966480
2025-12-14,6,6,75,129,1736240
2025-12-15,7,6,25,56,804100
2025-12-16,3,3,69,115,1397220
2025-12-17,7,6,65,68,916300
2025-12-18,11,11,51,51,825000
2025-12-19,19,19,39,96,1554850
2025-12-20,8,7,73,131,1217700
2025-12-21,6,6,54,118,1621840
2025-12-22,5,5,65,113,858000
2025-12-23,5,5,47,96,180400
2025-12-24,5,4,45,94,1262800
2025-12-25,10,9,49,116,1427360
2025-12-26,27,16,79,146,1627010
2025-12-27,18,17,81,146,1614250
2025-12-28,16,14,78,146,1991660
2025-12-29,12,12,78,185,2104080
2025-12-30,20,18,80,121,1882980
2025-12-31,23,19,102,166,3256964
2026-01-01,19,16,87,150,2564320
2026-01-02,7,7,82,165,1969000
2026-01-03,12,11,66,135,2347400
2026-01-04,3,3,23,55,921250
2026-01-05,4,4,45,106,168540
2026-01-06,2,2,20,50,61600
2026-01-07,4,3,66,131,1195700
2026-01-08,2,2,43,57,815100
2026-01-09,8,8,8,26,598400
2026-01-10,9,9,40,92,800790
2026-01-11,4,4,41,96,610830
2026-01-12,7,7,70,140,657140
2026-01-13,4,4,55,104,894300
2026-01-14,4,2,42,55,900900
2026-01-15,3,3,64,103,1491600
2026-01-16,4,4,4,12,189200
2026-01-17,7,6,56,111,837650
2026-01-18,2,2,46,58,814000
2026-01-19,5,5,56,108,933900
2026-01-20,2,2,44,59,132000
2026-01-21,6,5,70,168,2042040
2026-01-22,4,4,66,106,1567500
2026-01-23,11,11,58,137,730180
2026-01-24,7,6,56,88,1534368
2026-01-25,3,3,66,130,1139160
2026-01-26,3,3,63,138,39600
2026-01-27,3,3,54,102,850300
2026-01-28,4,4,75,112,773300
2026-01-29,4,4,46,64,246400
2026-01-30,3,3,21,52,114290
2026-01-31,2,2,5,16,397760
