date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-08-29,59,55,68,219,3469399
2025-08-30,30,28,44,132,1877397
2025-08-31,16,14,26,73,843790
2025-09-01,9,9,23,33,606320
2025-09-02,12,11,14,29,456004
2025-09-03,16,16,21,41,662640
2025-09-04,18,17,25,57,833540
2025-09-05,24,24,36,108,1903383
2025-09-06,16,15,33,85,1173011
2025-09-07,10,10,48,106,1382550
2025-09-08,12,12,12,22,311600
2025-09-09,18,18,23,50,709940
2025-09-10,15,14,48,107,1521708
2025-09-11,21,19,46,113,1441660
2025-09-12,53,50,58,168,2542723
2025-09-13,45,45,83,231,4594770
2025-09-14,15,14,52,107,1844367
2025-09-15,10,10,36,44,518562
2025-09-16,16,15,49,86,1335986
2025-09-17,16,16,42,63,884318
2025-09-18,15,15,15,44,624830
2025-09-19,32,30,35,105,1424995
2025-09-20,23,21,50,113,1820850
2025-09-21,6,6,36,76,1143340
2025-09-22,7,7,7,17,268950
2025-09-23,11,10,11,27,413600
2025-09-24,8,7,53,80,1104786
2025-09-25,13,13,67,118,854810
2025-09-26,23,22,52,122,2009623
2025-09-27,17,16,67,135,1734080
2025-09-28,6,6,68,128,1811700
2025-09-29,15,13,26,60,852830
2025-09-30,9,8,15,36,534732
2025-10-01,5,4,38,67,1001660
2025-10-02,10,10,32,43,623152
2025-10-03,16,16,78,222,3672500
2025-10-04,15,14,48,103,1609248
2025-10-05,8,8,51,105,1060400
2025-10-06,11,10,34,75,1143340
2025-10-07,13,12,39,84,1312135
2025-10-08,16,15,60,113,1772760
2025-10-09,13,13,20,54,815430
2025-10-10,16,15,80,220,4436168
2025-10-11,34,34,67,160,2981000
2025-10-12,4,4,30,66,1175392
2025-10-13,10,8,33,75,420640
2025-10-14,20,20,24,63,972000
2025-10-15,8,7,66,141,1934900
2025-10-16,6,6,75,170,2530000
2025-10-17,17,17,42,113,1981986
2025-10-18,14,13,76,147,2762177
2025-10-19,14,12,66,130,1779470
2025-10-20,6,6,50,103,1405800
2025-10-21,17,15,69,146,2189530
2025-10-22,8,8,61,149,2010150
2025-10-23,19,18,69,149,1797280
2025-10-24,18,17,51,127,2288540
2025-10-25,15,13,73,171,2474780
2025-10-26,5,5,51,115,1040600
2025-10-27,9,9,55,109,1486960
2025-10-28,10,10,30,64,501960
2025-10-29,11,10,76,129,1823803
2025-10-30,6,5,59,89,1306800
2025-10-31,7,7,35,65,1458600
2025-11-01,10,10,35,78,1388860
2025-11-02,8,7,80,154,2064645
2025-11-03,7,7,77,155,1606880
2025-11-04,11,11,67,124,507185
2025-11-05,9,7,65,139,2051720
2025-11-06,6,6,76,159,2339700
2025-11-07,17,17,76,175,2988660
2025-11-08,10,9,60,132,1554520
2025-11-09,8,7,72,142,1319340
2025-11-10,9,8,41,73,492800
2025-11-11,5,5,67,130,1450482
2025-11-12,8,7,82,204,1856800
2025-11-13,14,14,50,127,1959100
2025-11-14,16,16,57,140,1707860
2025-11-15,9,9,86,171,2529200
2025-11-16,8,8,78,177,1481460
2025-11-17,10,8,50,73,1018600
2025-11-18,6,6,65,111,976800
2025-11-19,9,8,67,143,2074600
2025-11-20,11,10,58,112,1615900
2025-11-21,21,21,56,110,2235420
2025-11-22,13,13,61,137,1880450
2025-11-23,10,9,67,108,1081300
2025-11-24,5,4,75,141,1942600
2025-11-25,4,4,72,166,1287000
2025-11-26,9,9,77,152,1957780
2025-11-27,11,9,80,180,1508100
