date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-09-29,21,18,28,68,950400
2025-09-30,26,25,35,75,1126988
2025-10-01,16,15,38,90,1357620
2025-10-02,19,19,30,80,1071082
2025-10-03,17,16,68,191,3488196
2025-10-04,28,27,50,126,1733768
2025-10-05,14,14,48,95,1466190
2025-10-06,28,27,37,79,1108773
2025-10-07,25,22,36,80,1266415
2025-10-08,18,17,27,56,980760
2025-10-09,18,18,23,60,862480
2025-10-10,35,34,67,202,4027133
2025-10-11,54,54,92,253,4990161
2025-10-12,16,16,44,104,1607524
2025-10-13,16,14,22,54,748510
2025-10-14,24,24,29,78,1324440
2025-10-15,13,13,51,121,1703515
2025-10-16,15,14,73,137,2055680
2025-10-17,32,32,49,145,2399215
2025-10-18,25,24,86,174,3256836
2025-10-19,25,24,80,158,2265120
2025-10-20,14,14,56,109,1608420
2025-10-21,22,20,58,124,1868055
2025-10-22,9,9,42,110,1501950
2025-10-23,30,30,52,123,2000340
2025-10-24,36,34,49,143,2822105
2025-10-25,26,23,50,120,1821600
2025-10-26,18,18,49,133,2004670
2025-10-27,15,15,39,81,1142880
2025-10-28,16,16,29,56,781360
2025-10-29,14,12,58,94,1376653
2025-10-30,10,9,59,88,1357400
2025-10-31,17,17,49,105,2325532
2025-11-01,33,33,46,148,3042010
2025-11-02,15,14,87,180,2445685
2025-11-03,10,10,51,107,1515238
2025-11-04,18,18,76,159,918145
2025-11-05,18,16,82,161,2451790
2025-11-06,12,12,82,158,2515920
2025-11-07,27,27,87,200,4278168
2025-11-08,20,19,76,184,2426148
2025-11-09,12,11,79,172,1731100
2025-11-10,32,29,69,126,1782560
2025-11-11,18,18,84,170,2380242
2025-11-12,13,12,90,227,2921160
2025-11-13,27,27,66,115,2018995
2025-11-14,45,44,97,260,4460940
2025-11-15,18,17,101,217,3063350
2025-11-16,16,16,74,191,3029600
2025-11-17,22,19,82,139,2152700
2025-11-18,11,11,74,138,1532520
2025-11-19,21,20,91,177,2032580
2025-11-20,23,22,73,129,1772100
2025-11-21,40,40,80,177,4010578
2025-11-22,24,24,105,259,3653340
2025-11-23,19,18,88,139,1844546
2025-11-24,6,5,82,158,2241484
2025-11-25,6,6,74,141,918500
2025-11-26,13,13,84,179,1775180
2025-11-27,14,12,85,128,1877260
2025-11-28,16,15,58,169,3281740
2025-11-29,8,7,85,137,1942050
2025-11-30,10,10,68,142,1229140
2025-12-01,11,9,58,102,314600
2025-12-02,10,10,80,148,1502930
2025-12-03,8,6,65,138,1906300
2025-12-04,8,7,69,151,2125420
2025-12-05,25,25,58,164,2262260
2025-12-06,8,7,77,125,1523500
2025-12-07,4,4,66,137,1358500
2025-12-08,6,5,63,105,770000
2025-12-09,4,4,71,145,722700
2025-12-10,7,6,77,112,1578500
2025-12-11,9,9,68,94,1321100
2025-12-12,18,18,44,73,1625399
2025-12-13,9,8,67,119,1654840
2025-12-14,4,4,68,73,804100
2025-12-15,6,5,66,135,672100
2025-12-16,2,2,64,97,656700
2025-12-17,6,5,68,98,773300
2025-12-18,5,5,69,140,788700
2025-12-19,6,6,27,56,264000
2025-12-20,5,4,67,138,689700
2025-12-21,7,7,73,158,1084380
2025-12-22,4,4,64,102,83600
2025-12-23,4,4,67,137,86900
2025-12-24,5,4,63,140,671000
2025-12-25,3,3,44,92,646800
2025-12-26,22,11,71,147,1311530
2025-12-27,15,14,78,163,1735580
2025-12-28,14,12,76,137,1761100
