date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-06-17,25,25,38,78,1011482
2025-06-18,34,26,43,72,996300
2025-06-19,18,18,35,71,1018400
2025-06-20,59,59,64,167,2156005
2025-06-21,22,20,43,91,1324300
2025-06-22,17,14,25,62,820800
2025-06-23,12,12,18,38,554300
2025-06-24,12,11,27,41,588720
2025-06-25,13,12,65,122,1742100
2025-06-26,25,23,48,99,1420820
2025-06-27,41,41,55,145,2126430
2025-06-28,19,19,40,79,1253950
2025-06-29,20,16,23,43,625630
2025-06-30,14,13,22,40,635310
2025-07-01,11,11,23,52,740580
2025-07-02,13,12,47,86,1101600
2025-07-03,19,19,52,116,1629985
2025-07-04,33,33,39,108,1488334
2025-07-05,12,12,32,85,1109130
2025-07-06,14,11,14,39,684604
2025-07-07,12,12,30,79,965220
2025-07-08,6,6,33,61,858940
2025-07-09,10,8,28,55,736400
2025-07-10,21,18,24,63,747620
2025-07-11,39,38,55,156,2287764
2025-07-12,10,10,14,32,432180
2025-07-13,5,4,43,51,574020
2025-07-14,10,10,35,46,683836
2025-07-15,18,17,19,43,532060
2025-07-16,9,9,21,53,854018
2025-07-17,7,7,7,28,359040
2025-07-18,38,28,40,107,2385040
2025-07-19,37,36,51,168,3089243
2025-07-20,18,14,62,164,2617604
2025-07-21,14,14,67,190,2603170
2025-07-22,12,11,12,49,585530
2025-07-23,17,16,54,140,1854550
2025-07-24,29,28,58,196,2777930
2025-07-25,47,46,57,187,3055762
2025-07-26,30,28,60,191,2922200
2025-07-27,21,20,45,140,2053252
2025-07-28,20,19,21,90,1142120
2025-07-29,19,18,32,107,1560460
2025-07-30,21,18,81,206,3214648
2025-07-31,17,17,50,155,2300310
2025-08-01,37,33,59,215,3718518
2025-08-02,28,23,66,209,3324750
2025-08-03,10,8,38,104,1881542
2025-08-04,14,14,16,63,842490
2025-08-05,17,15,20,83,1454570
2025-08-06,17,12,63,144,1940490
2025-08-07,26,26,55,194,2524720
2025-08-08,34,27,61,169,2872562
2025-08-09,30,26,61,176,3260540
2025-08-10,43,27,68,183,3686692
2025-08-11,25,21,64,167,3144980
2025-08-12,16,12,46,115,1876270
2025-08-13,22,21,61,167,3093218
2025-08-14,16,11,45,108,1831861
2025-08-15,19,17,73,171,2811658
2025-08-16,12,10,32,89,1076020
2025-08-17,7,6,31,81,1062270
2025-08-18,3,3,6,22,479442
2025-08-19,6,4,4,21,264220
2025-08-20,11,7,68,115,1491120
2025-08-21,3,3,51,82,1045920
2025-08-22,11,11,13,43,653990
2025-08-23,11,10,40,116,1839277
2025-08-24,7,7,34,83,1103560
2025-08-25,2,2,2,7,111100
2025-08-26,4,4,8,22,257862
2025-08-27,5,3,41,87,1067180
2025-08-28,3,2,26,61,703080
2025-08-29,16,15,17,66,966460
2025-08-30,3,2,31,68,946220
2025-08-31,3,3,51,69,940500
2025-09-01,0,0,0,0,0
2025-09-02,2,2,22,45,638000
2025-09-03,5,4,25,54,705100
2025-09-04,5,4,36,74,729300
2025-09-05,2,2,28,58,311300
2025-09-06,2,1,22,44,617100
2025-09-07,3,3,66,128,1202300
2025-09-08,2,2,5,6,71280
2025-09-09,2,2,25,47,663960
2025-09-10,5,4,46,97,1380500
2025-09-11,1,1,23,48,652300
2025-09-12,2,1,22,48,573100
2025-09-13,8,8,44,111,1671198
2025-09-14,2,1,22,48,573100
2025-09-15,3,3,61,135,1797400
