date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-11-09,28,26,70,158,2657160
2025-11-10,56,51,65,191,3316390
2025-11-11,41,40,74,172,3145122
2025-11-12,32,31,99,239,3930020
2025-11-13,41,41,82,183,3144020
2025-11-14,55,54,91,236,4825695
2025-11-15,41,40,111,244,4697728
2025-11-16,25,25,94,244,4502732
2025-11-17,39,37,62,139,2370225
2025-11-18,33,32,58,149,2402180
2025-11-19,33,32,74,191,3900800
2025-11-20,30,29,76,195,3135220
2025-11-21,48,48,94,240,5024163
2025-11-22,64,64,111,303,6950170
2025-11-23,32,31,87,194,3642848
2025-11-24,11,11,57,128,1968976
2025-11-25,17,17,53,94,1283715
2025-11-26,26,26,43,99,1436010
2025-11-27,16,14,79,133,1947000
2025-11-28,36,35,66,175,3470050
2025-11-29,18,16,97,174,2665804
2025-11-30,11,11,43,90,1218184
2025-12-01,18,16,45,80,1250700
2025-12-02,14,14,44,94,1514920
2025-12-03,22,19,63,118,1918380
2025-12-04,17,17,62,122,2382980
2025-12-05,48,48,104,285,6994570
2025-12-06,16,16,77,127,1791460
2025-12-07,9,9,34,43,770880
2025-12-08,14,13,55,78,1091530
2025-12-09,11,11,84,145,1550340
2025-12-10,6,5,60,98,1291400
2025-12-11,15,15,57,100,1450900
2025-12-12,41,41,72,168,3735083
2025-12-13,17,16,66,133,2241480
2025-12-14,9,9,78,154,2064590
2025-12-15,8,7,26,64,890230
2025-12-16,5,5,73,130,1720280
2025-12-17,12,10,69,81,1110800
2025-12-18,12,12,57,63,913660
2025-12-19,24,24,45,111,1909600
2025-12-20,8,7,73,131,1217700
2025-12-21,7,7,55,122,1661440
2025-12-22,5,5,65,121,946000
2025-12-23,5,5,26,56,203500
2025-12-24,6,5,46,96,1328800
2025-12-25,12,11,52,124,1553640
2025-12-26,28,17,80,148,1677610
2025-12-27,19,18,88,174,2231636
2025-12-28,20,18,84,175,2447850
2025-12-29,16,16,84,198,2356110
2025-12-30,20,18,80,128,2021580
2025-12-31,24,20,103,165,3376216
2026-01-01,21,18,92,162,2910600
2026-01-02,8,8,83,170,2091980
2026-01-03,15,14,69,142,2503600
2026-01-04,3,3,23,55,921250
2026-01-05,4,4,45,106,168540
2026-01-06,4,4,22,53,129800
2026-01-07,4,3,66,131,1195700
2026-01-08,2,2,43,57,815100
2026-01-09,9,9,9,28,637890
2026-01-10,10,10,41,95,883950
2026-01-11,3,3,40,94,575300
2026-01-12,7,7,70,140,657140
2026-01-13,4,4,55,104,894300
2026-01-14,4,2,42,55,900900
2026-01-15,4,4,65,106,1567500
2026-01-16,7,7,19,59,299728
2026-01-17,8,6,56,110,764610
2026-01-18,2,2,47,79,1062160
2026-01-19,5,5,56,108,933900
2026-01-20,3,3,45,66,224400
2026-01-21,6,5,70,168,2042040
2026-01-22,4,4,66,111,1622500
2026-01-23,13,13,60,146,917620
2026-01-24,7,6,56,88,1534368
2026-01-25,4,4,67,132,1186680
2026-01-26,4,4,65,122,426910
2026-01-27,3,3,54,80,1095820
2026-01-28,4,4,75,115,806300
2026-01-29,3,3,45,74,330000
2026-01-30,4,4,22,56,272690
2026-01-31,7,6,49,73,1344090
2026-02-01,2,2,60,133,772200
2026-02-02,4,4,74,133,1185800
2026-02-03,3,3,24,57,266200
2026-02-04,4,3,45,94,679800
2026-02-05,3,3,65,98,1261700
2026-02-06,8,8,23,60,1050500
2026-02-07,4,3,72,96,49500
