date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-07-14,20,20,54,80,1141256
2025-07-15,34,31,36,93,941588
2025-07-16,16,16,30,78,1158624
2025-07-17,14,14,15,54,656997
2025-07-18,51,40,50,137,2956380
2025-07-19,60,59,88,241,4607974
2025-07-20,31,27,82,218,3840052
2025-07-21,20,18,78,230,3207328
2025-07-22,17,16,21,68,1042536
2025-07-23,21,20,59,147,2055718
2025-07-24,30,29,67,204,3310560
2025-07-25,65,63,84,259,4346623
2025-07-26,40,38,75,235,3832945
2025-07-27,35,32,64,212,2893652
2025-07-28,28,27,37,140,1960887
2025-07-29,29,28,55,160,2392100
2025-07-30,22,19,82,208,3230598
2025-07-31,29,28,61,204,2887830
2025-08-01,55,48,77,301,4807516
2025-08-02,37,32,82,273,4211937
2025-08-03,17,12,43,123,2114605
2025-08-04,21,20,26,92,1274033
2025-08-05,24,22,29,122,1868957
2025-08-06,24,19,43,112,1540530
2025-08-07,42,41,52,219,3252790
2025-08-08,48,40,77,207,3923502
2025-08-09,50,44,94,264,6035263
2025-08-10,66,46,93,265,5307212
2025-08-11,37,32,79,221,4340440
2025-08-12,34,29,78,234,4314458
2025-08-13,42,39,82,244,4548673
2025-08-14,29,22,66,164,2967380
2025-08-15,30,27,93,228,4127930
2025-08-16,20,18,45,136,1802520
2025-08-17,13,12,46,132,1840410
2025-08-18,8,8,11,43,719088
2025-08-19,15,13,11,55,722260
2025-08-20,16,12,79,144,1918800
2025-08-21,9,9,60,115,1518910
2025-08-22,16,16,19,68,1033424
2025-08-23,14,13,39,118,1743742
2025-08-24,15,14,51,141,2310541
2025-08-25,7,6,14,40,686400
2025-08-26,7,7,10,29,391941
2025-08-27,6,4,42,89,1106880
2025-08-28,9,8,32,79,961030
2025-08-29,26,25,34,115,1806749
2025-08-30,7,6,40,84,1150288
2025-08-31,3,3,51,69,940500
2025-09-01,3,3,5,9,235840
2025-09-02,4,4,26,53,791764
2025-09-03,6,5,26,58,740300
2025-09-04,8,7,39,84,1097800
2025-09-05,6,6,33,72,584760
2025-09-06,4,3,32,71,1022586
2025-09-07,2,2,65,126,1164900
2025-09-08,2,2,5,6,71280
2025-09-09,4,4,27,51,721160
2025-09-10,7,6,48,105,1453100
2025-09-11,1,1,23,48,652300
2025-09-12,6,5,28,72,865788
2025-09-13,12,12,46,121,2054548
2025-09-14,4,3,30,71,1034371
2025-09-15,3,3,61,135,1797400
2025-09-16,4,3,23,50,711700
2025-09-17,4,4,45,98,1449278
2025-09-18,4,4,4,12,152750
2025-09-19,5,4,6,19,265100
2025-09-20,7,6,30,30,498630
2025-09-21,4,4,54,71,501380
2025-09-22,4,3,40,88,1236950
2025-09-23,3,3,62,133,1874400
2025-09-24,6,5,62,128,1705000
2025-09-25,3,3,8,20,143000
2025-09-26,4,4,11,37,696520
2025-09-27,6,6,23,55,772570
2025-09-28,2,2,29,84,1177000
2025-09-29,5,3,3,12,123200
2025-09-30,2,2,6,16,192082
2025-10-01,2,2,29,87,1232000
2025-10-02,2,2,3,6,114400
2025-10-03,7,7,21,54,375250
2025-10-04,4,3,3,8,141460
2025-10-05,2,2,3,12,136400
2025-10-06,2,2,18,44,623700
2025-10-07,4,3,12,15,341280
2025-10-08,2,2,3,5,108900
2025-10-09,4,4,6,16,207900
2025-10-10,0,0,0,0,0
2025-10-11,9,9,11,38,697180
2025-10-12,1,1,5,10,270600
