date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-08-06,40,33,44,122,1734294
2025-08-07,64,58,73,283,4230572
2025-08-08,58,52,86,299,5707107
2025-08-09,63,57,90,304,6544343
2025-08-10,80,65,93,288,6223980
2025-08-11,70,66,96,308,6482441
2025-08-12,60,56,90,296,6341466
2025-08-13,59,57,104,313,7744340
2025-08-14,53,49,70,238,4772597
2025-08-15,57,56,101,282,5591654
2025-08-16,42,39,43,171,2311406
2025-08-17,36,33,50,170,2568462
2025-08-18,30,28,33,122,1791024
2025-08-19,15,15,20,76,982383
2025-08-20,14,12,54,109,1457460
2025-08-21,27,25,55,133,1770930
2025-08-22,43,42,52,176,2556829
2025-08-23,26,25,33,129,2046097
2025-08-24,26,24,42,137,2346903
2025-08-25,14,14,24,67,1111385
2025-08-26,15,14,16,50,642301
2025-08-27,11,10,11,32,426460
2025-08-28,15,13,14,44,528620
2025-08-29,36,35,49,158,2580709
2025-08-30,13,12,24,78,1301826
2025-08-31,5,5,32,37,400400
2025-09-01,8,8,10,19,425040
2025-09-02,8,7,9,19,318764
2025-09-03,8,8,10,22,352165
2025-09-04,12,11,19,42,597300
2025-09-05,15,15,25,81,1389573
2025-09-06,8,7,36,52,725861
2025-09-07,5,4,54,73,1080200
2025-09-08,7,7,11,18,264220
2025-09-09,9,9,15,25,388080
2025-09-10,10,9,49,77,1051380
2025-09-11,11,9,41,62,755700
2025-09-12,16,15,19,64,808038
2025-09-13,17,17,38,97,1975657
2025-09-14,7,6,36,64,894231
2025-09-15,5,5,49,69,900900
2025-09-16,10,9,40,63,877416
2025-09-17,8,8,34,42,632198
2025-09-18,9,9,9,28,422430
2025-09-19,13,12,16,45,597763
2025-09-20,15,14,37,89,1440250
2025-09-21,5,5,57,108,1046650
2025-09-22,4,3,24,48,692450
2025-09-23,5,4,47,96,1402500
2025-09-24,9,8,85,159,2192686
2025-09-25,7,7,58,100,619080
2025-09-26,12,11,38,72,1237445
2025-09-27,17,16,67,127,1637280
2025-09-28,5,5,67,125,1797400
2025-09-29,10,8,10,30,420200
2025-09-30,5,5,10,27,359282
2025-10-01,6,4,71,142,1994300
2025-10-02,7,7,51,78,1121012
2025-10-03,14,14,74,218,3649400
2025-10-04,8,7,30,70,1078660
2025-10-05,5,5,51,105,874500
2025-10-06,6,5,29,63,932140
2025-10-07,6,6,35,71,1112435
2025-10-08,8,7,30,64,966350
2025-10-09,10,10,39,83,581900
2025-10-10,6,5,51,157,3115200
2025-10-11,18,18,45,104,1793220
2025-10-12,4,4,29,59,921250
2025-10-13,6,6,31,64,313940
2025-10-14,16,16,24,61,830100
2025-10-15,7,6,65,134,1822700
2025-10-16,6,6,74,170,2527800
2025-10-17,9,9,16,51,857236
2025-10-18,8,7,62,103,1710225
2025-10-19,11,9,60,106,1399090
2025-10-20,3,3,46,96,1276000
2025-10-21,14,12,55,129,1421900
2025-10-22,3,3,40,103,1313300
2025-10-23,12,12,63,128,1470700
2025-10-24,13,12,23,67,1153100
2025-10-25,12,10,65,151,2132900
2025-10-26,5,5,51,115,1040600
2025-10-27,8,8,37,75,1486960
2025-10-28,5,5,16,24,215120
2025-10-29,8,7,66,88,1319560
2025-10-30,6,5,58,76,1118700
2025-10-31,3,3,5,12,72600
2025-11-01,5,5,27,61,980760
2025-11-02,7,6,73,126,1840740
2025-11-03,3,3,47,96,750200
2025-11-04,4,4,48,98,139785
