date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-04-05,23,17,24,73,1326589
2026-04-06,13,12,46,128,1818300
2026-04-07,10,10,27,85,1286000
2026-04-08,14,14,63,129,1743500
2026-04-09,21,20,28,78,1883580
2026-04-10,19,19,30,67,1187890
2026-04-11,14,14,70,146,2188890
2026-04-12,7,7,20,39,551100
2026-04-13,16,16,27,63,1012880
2026-04-14,17,16,37,103,1134320
2026-04-15,16,15,65,113,1534500
2026-04-16,11,11,40,84,1213300
2026-04-17,22,22,45,173,1740750
2026-04-18,18,18,60,116,1152470
2026-04-19,15,15,52,97,1615800
2026-04-20,14,10,61,92,1347500
2026-04-21,13,13,60,127,1675300
2026-04-22,12,12,56,102,1388200
2026-04-23,15,14,37,71,1055976
2026-04-24,16,16,18,61,993170
2026-04-25,18,18,47,97,1462608
2026-04-26,10,10,27,54,817300
2026-04-27,5,5,45,50,829912
2026-04-28,18,16,20,53,850560
2026-04-29,35,34,52,136,1842260
2026-04-30,30,30,66,122,1733660
2026-05-01,37,35,69,112,2521592
2026-05-02,40,39,79,169,3611290
2026-05-03,40,38,61,150,3547431
2026-05-04,26,23,62,127,1554355
2026-05-05,10,10,63,106,806245
2026-05-06,8,8,72,103,1408800
2026-05-07,9,8,48,60,232100
2026-05-08,13,13,82,139,1741860
2026-05-09,12,12,56,71,899140
2026-05-10,10,10,69,104,887018
2026-05-11,12,11,72,73,470030
2026-05-12,10,10,58,94,766700
2026-05-13,12,12,77,88,1248040
2026-05-14,25,22,82,114,1707285
2026-05-15,18,18,87,136,1892850
2026-05-16,13,12,128,225,3159304
2026-05-17,10,10,54,74,1084600
2026-05-18,11,11,59,83,763730
2026-05-19,13,12,62,82,690320
2026-05-20,8,7,67,73,422400
2026-05-21,11,11,51,77,547800
2026-05-22,17,15,84,177,2802710
2026-05-23,21,21,94,151,2094928
2026-05-24,12,11,63,64,643500
2026-05-25,6,5,68,47,598400
2026-05-26,7,7,78,97,1098900
2026-05-27,12,12,66,51,675730
2026-05-28,12,11,57,101,649660
2026-05-29,13,13,76,139,1871170
2026-05-30,11,11,64,55,752950
2026-05-31,5,5,20,40,609720
2026-06-01,7,7,28,65,902220
2026-06-02,4,4,4,9,155100
2026-06-03,3,3,81,191,2978900
2026-06-04,6,6,42,83,1163800
2026-06-05,2,2,5,10,188320
2026-06-06,6,5,44,63,935330
2026-06-07,3,3,39,40,576400
2026-06-08,4,4,46,101,1564310
2026-06-09,3,2,26,50,606100
2026-06-10,6,5,64,121,519200
2026-06-11,4,4,62,101,801900
2026-06-12,7,7,24,68,1196650
2026-06-13,6,6,63,122,1084600
2026-06-14,4,4,39,76,491700
2026-06-15,2,2,22,34,480700
2026-06-16,1,1,17,42,591800
2026-06-17,4,3,43,91,79200
2026-06-18,6,6,61,127,635800
2026-06-19,1,1,1,2,41800
2026-06-20,5,4,43,60,237600
2026-06-21,2,2,57,82,526900
2026-06-22,4,4,20,49,676500
2026-06-23,2,2,19,35,515900
2026-06-24,6,5,65,115,913000
2026-06-25,5,5,41,82,563200
2026-06-26,2,2,2,6,90200
2026-06-27,6,5,50,105,398200
2026-06-28,2,2,38,74,437800
2026-06-29,1,1,20,38,16500
2026-06-30,2,2,21,40,58300
2026-07-01,6,5,66,114,348700
2026-07-02,2,2,57,112,404800
2026-07-03,2,2,21,40,58300
2026-07-04,5,4,65,102,210100
