date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-11-25,19,19,44,93,1839795
2025-11-26,35,35,55,119,2300750
2025-11-27,19,17,74,146,2183600
2025-11-28,39,38,67,178,3552010
2025-11-29,21,19,97,202,3212284
2025-11-30,20,20,52,143,2030124
2025-12-01,23,21,45,109,1638560
2025-12-02,24,24,58,130,2077586
2025-12-03,24,22,46,117,2043280
2025-12-04,21,21,46,124,2551115
2025-12-05,53,53,107,298,7429463
2025-12-06,35,27,72,145,2427540
2025-12-07,11,11,38,49,860920
2025-12-08,20,19,63,102,1416090
2025-12-09,12,12,60,117,1206870
2025-12-10,10,9,67,106,1394200
2025-12-11,24,24,68,131,2023680
2025-12-12,43,43,74,176,3850913
2025-12-13,22,22,53,106,1952520
2025-12-14,11,11,59,116,1629980
2025-12-15,11,11,16,52,706314
2025-12-16,11,11,59,98,1434860
2025-12-17,12,11,70,85,1195060
2025-12-18,18,18,62,79,1177660
2025-12-19,33,33,54,139,2457620
2025-12-20,10,10,59,105,942590
2025-12-21,7,7,33,78,1044340
2025-12-22,7,7,71,125,1042800
2025-12-23,8,8,29,65,363000
2025-12-24,7,7,29,60,946550
2025-12-25,17,16,37,100,1406130
2025-12-26,31,19,82,153,1744710
2025-12-27,20,19,90,178,2277836
2025-12-28,29,28,84,175,3423935
2025-12-29,28,28,74,174,2768356
2025-12-30,27,24,84,142,2269080
2025-12-31,27,23,113,203,4366876
2026-01-01,23,20,94,141,2788060
2026-01-02,9,9,84,146,1836780
2026-01-03,18,17,73,152,2826670
2026-01-04,3,3,23,55,921250
2026-01-05,3,3,23,62,152040
2026-01-06,6,6,24,59,308350
2026-01-07,4,3,70,131,1195700
2026-01-08,3,3,44,61,881100
2026-01-09,14,13,11,38,1085040
2026-01-10,15,15,48,119,1563750
2026-01-11,4,4,21,59,217800
2026-01-12,7,7,70,141,712360
2026-01-13,6,6,57,107,938700
2026-01-14,6,4,60,86,1333090
2026-01-15,7,7,66,92,1434400
2026-01-16,8,8,23,60,435600
2026-01-17,8,6,56,110,764610
2026-01-18,4,4,49,89,1283260
2026-01-19,8,8,60,99,1416580
2026-01-20,4,4,46,68,279400
2026-01-21,3,3,33,82,697840
2026-01-22,9,9,67,111,1555970
2026-01-23,13,13,57,133,961180
2026-01-24,8,7,57,90,1586618
2026-01-25,4,4,67,132,1186680
2026-01-26,6,6,66,128,552310
2026-01-27,3,3,54,80,1095820
2026-01-28,6,6,77,119,881100
2026-01-29,3,3,45,74,330000
2026-01-30,6,6,25,68,496518
2026-01-31,11,10,53,81,1502395
2026-02-01,2,2,60,133,772200
2026-02-02,4,4,74,120,1554080
2026-02-03,3,3,24,57,266200
2026-02-04,4,3,45,94,679800
2026-02-05,7,5,67,102,1295700
2026-02-06,16,16,37,92,1651530
2026-02-07,4,3,72,76,322300
2026-02-08,3,3,24,28,304920
2026-02-09,7,7,55,81,1529460
2026-02-10,5,4,70,98,1212200
2026-02-11,1,1,44,55,732600
2026-02-12,9,8,30,22,500500
2026-02-13,5,5,48,81,575850
2026-02-14,5,4,72,133,702900
2026-02-15,6,5,66,92,1318900
2026-02-16,3,3,46,98,125400
2026-02-17,2,2,23,21,256300
2026-02-18,4,3,45,89,827970
2026-02-19,6,6,60,99,1519100
2026-02-20,14,14,39,99,1628715
2026-02-21,13,13,18,59,1297593
2026-02-22,1,1,12,6,16500
2026-02-23,2,2,23,44,68750
