date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-09-26,27,26,57,138,2271478
2025-09-27,27,27,65,147,2048130
2025-09-28,16,16,52,102,1601490
2025-09-29,18,16,26,62,875270
2025-09-30,21,20,29,68,978472
2025-10-01,11,10,33,81,1187560
2025-10-02,19,19,30,77,1047762
2025-10-03,14,14,65,188,3439080
2025-10-04,26,25,47,109,1647968
2025-10-05,13,13,47,94,1449690
2025-10-06,28,27,41,88,1299773
2025-10-07,20,18,31,68,1015355
2025-10-08,18,17,26,54,938960
2025-10-09,18,18,23,59,850480
2025-10-10,31,30,62,190,3702083
2025-10-11,54,54,95,262,5254491
2025-10-12,15,15,43,102,1570124
2025-10-13,15,13,21,53,741510
2025-10-14,23,23,28,75,1299140
2025-10-15,9,9,47,109,1484615
2025-10-16,13,12,71,133,1980880
2025-10-17,32,32,50,150,2486115
2025-10-18,25,24,86,174,3256836
2025-10-19,23,22,78,146,2079220
2025-10-20,14,14,56,100,1479720
2025-10-21,21,19,61,124,1839455
2025-10-22,9,9,42,110,1501950
2025-10-23,26,26,49,115,1852500
2025-10-24,33,31,46,139,2712545
2025-10-25,23,20,46,99,1510300
2025-10-26,14,14,45,110,1633970
2025-10-27,11,11,35,74,1008240
2025-10-28,15,15,27,54,757160
2025-10-29,15,13,59,96,1409653
2025-10-30,10,9,59,90,1401400
2025-10-31,15,15,47,104,2310220
2025-11-01,32,32,45,146,2978210
2025-11-02,14,13,86,176,2410485
2025-11-03,10,10,72,149,1485538
2025-11-04,18,18,76,159,918145
2025-11-05,16,14,80,147,2237290
2025-11-06,10,10,80,143,2266220
2025-11-07,26,26,86,199,4256168
2025-11-08,20,19,76,184,2426148
2025-11-09,12,11,79,170,1686000
2025-11-10,25,22,63,107,1443320
2025-11-11,15,15,82,163,2205342
2025-11-12,13,12,90,227,2921160
2025-11-13,24,24,63,107,1840795
2025-11-14,42,41,94,249,4222240
2025-11-15,15,15,99,213,2992950
2025-11-16,13,13,70,181,1714000
2025-11-17,21,18,81,137,2113100
2025-11-18,10,10,72,130,1391720
2025-11-19,20,19,90,198,2320780
2025-11-20,21,20,71,147,2046000
2025-11-21,39,39,79,176,3984178
2025-11-22,24,24,105,259,3653340
2025-11-23,17,16,80,109,1209120
2025-11-24,6,5,82,158,2241484
2025-11-25,5,5,73,135,859100
2025-11-26,11,11,79,161,1445180
2025-11-27,13,11,83,151,1784860
2025-11-28,15,14,57,167,3237740
2025-11-29,8,7,85,173,1942050
2025-11-30,9,9,64,134,1041700
2025-12-01,9,7,56,98,235400
2025-12-02,10,10,80,148,1502930
2025-12-03,8,6,65,138,1906300
2025-12-04,7,6,68,149,2090220
2025-12-05,23,23,54,155,2009260
2025-12-06,7,6,76,121,1395900
2025-12-07,4,4,66,137,1358500
2025-12-08,6,5,63,105,770000
2025-12-09,4,4,71,145,722700
2025-12-10,6,5,76,110,1538900
2025-12-11,8,8,67,92,1279300
2025-12-12,9,9,35,51,1057100
2025-12-13,9,8,67,154,1654840
2025-12-14,4,4,68,73,804100
2025-12-15,6,5,66,135,672100
2025-12-16,2,2,64,97,656700
2025-12-17,6,5,68,98,773300
2025-12-18,5,5,69,140,788700
2025-12-19,6,6,27,56,264000
2025-12-20,5,4,67,138,689700
2025-12-21,7,7,73,158,1084380
2025-12-22,4,4,64,140,83600
2025-12-23,3,3,66,135,49500
2025-12-24,1,1,22,42,16500
2025-12-25,1,1,22,42,16500
