date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-12-07,28,16,37,67,1129220
2025-12-08,36,23,26,109,1506170
2025-12-09,12,12,39,75,1331130
2025-12-10,11,10,55,111,1506020
2025-12-11,28,28,,199,2437330
2025-12-12,42,42,64,174,3766217
2025-12-13,28,28,58,133,2447190
2025-12-14,17,17,69,131,2058400
2025-12-15,17,17,22,67,1001994
2025-12-16,18,18,66,116,1806660
2025-12-17,11,10,58,93,1315160
2025-12-18,21,21,54,101,1515250
2025-12-19,30,30,31,92,1831093
2025-12-20,11,11,40,65,1072390
2025-12-21,10,10,37,83,1126840
2025-12-22,6,6,52,77,1031800
2025-12-23,8,8,8,19,379500
2025-12-24,13,13,35,73,1193830
2025-12-25,34,32,55,150,2234803
2025-12-26,39,27,83,163,2540453
2025-12-27,24,22,93,160,2707896
2025-12-28,46,44,108,240,4835985
2025-12-29,36,36,63,161,3605808
2025-12-30,31,27,87,152,2345880
2025-12-31,29,25,119,221,4915996
2026-01-01,26,23,103,164,3102860
2026-01-02,10,10,78,126,1632620
2026-01-03,24,24,61,168,2253570
2026-01-04,4,4,4,11,188100
2026-01-05,3,3,23,62,152040
2026-01-06,8,8,26,65,385460
2026-01-07,4,3,70,131,1195700
2026-01-08,4,4,45,63,918500
2026-01-09,19,18,18,68,1465200
2026-01-10,19,19,53,138,1889900
2026-01-11,6,6,27,65,304700
2026-01-12,7,7,49,101,748110
2026-01-13,8,8,55,108,1536660
2026-01-14,5,3,59,83,1289200
2026-01-15,8,8,70,95,1566400
2026-01-16,14,14,29,78,1913395
2026-01-17,12,10,60,119,949710
2026-01-18,6,6,51,95,1377860
2026-01-19,11,11,63,109,1546380
2026-01-20,6,6,48,72,367730
2026-01-21,4,4,34,86,766040
2026-01-22,10,10,69,113,1608770
2026-01-23,18,18,64,132,1826350
2026-01-24,10,9,59,95,1713723
2026-01-25,4,4,67,132,1195480
2026-01-26,6,6,67,129,565510
2026-01-27,5,5,60,88,1348820
2026-01-28,6,6,77,119,881100
2026-01-29,3,3,45,74,330000
2026-01-30,10,10,30,82,763818
2026-01-31,12,11,52,82,1554425
2026-02-01,4,4,62,114,1116280
2026-02-02,5,5,79,122,1600280
2026-02-03,5,5,25,63,360800
2026-02-04,4,3,45,94,679800
2026-02-05,7,5,67,101,1276065
2026-02-06,24,24,46,116,2167530
2026-02-07,3,3,45,68,354200
2026-02-08,3,3,51,78,283800
2026-02-09,7,7,55,81,1529460
2026-02-10,5,4,70,98,1212200
2026-02-11,1,1,44,55,732600
2026-02-12,11,10,31,26,608300
2026-02-13,7,7,50,86,719290
2026-02-14,6,5,73,95,801900
2026-02-15,7,6,67,94,1356520
2026-02-16,5,5,69,125,432740
2026-02-17,3,3,24,23,300300
2026-02-18,4,4,26,49,171270
2026-02-19,7,7,41,59,842600
2026-02-20,15,15,38,101,2372315
2026-02-21,18,18,27,85,1926594
2026-02-22,7,6,82,156,2438920
2026-02-23,3,3,67,136,1208900
2026-02-24,2,2,44,31,377520
2026-02-25,6,5,24,58,1046100
2026-02-26,4,4,64,137,1390730
2026-02-27,9,9,18,55,845130
2026-02-28,9,7,60,127,996270
2026-03-01,7,7,82,152,2160400
2026-03-02,6,6,57,138,723800
2026-03-03,5,5,26,51,233780
2026-03-04,5,4,70,113,1569150
2026-03-05,5,5,70,113,927960
2026-03-06,10,10,18,64,1377915
2026-03-07,7,6,48,103,839300
