date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-08-22,47,44,53,175,3163795
2025-08-23,44,41,46,179,2419753
2025-08-24,33,32,52,161,2582171
2025-08-25,22,22,33,94,1478493
2025-08-26,21,20,24,66,945351
2025-08-27,13,12,13,38,485760
2025-08-28,21,19,20,70,893820
2025-08-29,45,44,58,189,2920389
2025-08-30,16,15,29,86,1424806
2025-08-31,12,12,23,67,638188
2025-09-01,10,10,22,32,560340
2025-09-02,9,8,10,21,351764
2025-09-03,12,12,16,30,520465
2025-09-04,14,13,21,49,711040
2025-09-05,22,22,34,102,1821433
2025-09-06,14,13,42,70,971711
2025-09-07,7,7,55,88,1066450
2025-09-08,10,10,10,17,275000
2025-09-09,17,17,22,42,651640
2025-09-10,14,13,56,93,1317108
2025-09-11,22,20,47,91,1160500
2025-09-12,34,32,38,116,1503238
2025-09-13,34,34,65,185,3562885
2025-09-14,13,11,45,92,1488417
2025-09-15,10,10,37,45,539462
2025-09-16,15,13,43,73,956616
2025-09-17,15,15,43,57,839713
2025-09-18,15,15,15,44,624830
2025-09-19,24,22,28,88,1095953
2025-09-20,18,17,45,99,1599750
2025-09-21,5,5,56,107,1023440
2025-09-22,8,7,28,58,826650
2025-09-23,6,5,28,59,872300
2025-09-24,9,8,65,118,1631686
2025-09-25,11,11,62,110,764610
2025-09-26,20,19,49,108,1776423
2025-09-27,18,17,68,131,1665880
2025-09-28,5,5,67,124,1783100
2025-09-29,15,13,26,60,863830
2025-09-30,8,7,14,34,486332
2025-10-01,7,5,60,111,1618760
2025-10-02,10,10,54,85,1240252
2025-10-03,16,16,87,252,4266500
2025-10-04,15,14,48,103,1609248
2025-10-05,9,9,74,149,1076900
2025-10-06,9,8,32,71,1070740
2025-10-07,9,8,35,74,1199935
2025-10-08,15,14,59,111,1728760
2025-10-09,13,13,42,95,752730
2025-10-10,14,13,77,211,4254580
2025-10-11,30,30,60,149,2760670
2025-10-12,4,4,28,57,864490
2025-10-13,7,7,33,74,398640
2025-10-14,17,17,20,48,892800
2025-10-15,8,7,66,140,1912900
2025-10-16,6,6,75,170,2530000
2025-10-17,13,13,36,91,1604136
2025-10-18,13,12,69,122,2001505
2025-10-19,12,10,62,110,1471690
2025-10-20,4,4,48,100,1350800
2025-10-21,16,14,68,144,2154330
2025-10-22,8,8,61,149,2010150
2025-10-23,13,13,64,134,1514700
2025-10-24,16,15,48,117,2156760
2025-10-25,15,13,72,168,2420660
2025-10-26,5,5,51,115,1040600
2025-10-27,9,9,55,109,1486960
2025-10-28,9,9,29,60,405160
2025-10-29,10,9,74,114,1617795
2025-10-30,6,5,58,76,1118700
2025-10-31,5,5,33,61,1414600
2025-11-01,9,9,35,78,1428460
2025-11-02,7,6,74,129,1936440
2025-11-03,5,5,65,134,1282600
2025-11-04,6,6,50,102,214585
2025-11-05,9,7,65,139,2051720
2025-11-06,6,6,76,159,2339700
2025-11-07,11,11,63,136,1930590
2025-11-08,10,9,60,110,1239920
2025-11-09,3,3,48,101,651200
2025-11-10,9,8,40,72,475200
2025-11-11,6,6,80,174,2067582
2025-11-12,8,7,82,204,1856800
2025-11-13,11,11,47,117,1778700
2025-11-14,18,18,59,144,1804660
2025-11-15,8,8,85,153,2095800
2025-11-16,7,7,77,174,1431960
2025-11-17,9,8,50,66,918500
2025-11-18,7,7,65,104,876700
2025-11-19,9,8,67,143,2074600
2025-11-20,9,8,55,136,2000900
