date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-07-06,23,17,23,62,1348643
2025-07-07,19,19,39,101,1277300
2025-07-08,10,10,34,74,994040
2025-07-09,15,13,27,53,681190
2025-07-10,38,29,39,95,1137720
2025-07-11,65,63,80,248,3196564
2025-07-12,19,19,24,62,800960
2025-07-13,8,7,46,57,657820
2025-07-14,17,17,51,68,1035656
2025-07-15,25,24,26,54,740260
2025-07-16,15,15,25,67,1070624
2025-07-17,10,10,10,33,446897
2025-07-18,50,39,48,133,2879160
2025-07-19,53,52,69,194,3721053
2025-07-20,28,24,76,208,3537222
2025-07-21,22,20,83,248,3550848
2025-07-22,17,16,21,84,1042536
2025-07-23,19,18,56,146,1951790
2025-07-24,29,28,57,196,2729750
2025-07-25,62,60,71,239,3877022
2025-07-26,38,36,73,235,3810615
2025-07-27,32,31,61,204,2857332
2025-07-28,26,25,31,126,1835487
2025-07-29,28,27,56,169,2769485
2025-07-30,23,20,83,211,3314198
2025-07-31,25,24,57,193,2724040
2025-08-01,53,46,72,286,4608594
2025-08-02,31,26,72,238,3596241
2025-08-03,14,11,42,118,2087132
2025-08-04,19,18,23,85,1165710
2025-08-05,24,22,28,119,1826634
2025-08-06,22,18,48,119,1659330
2025-08-07,35,34,39,174,2326810
2025-08-08,42,34,70,172,3368992
2025-08-09,40,34,70,189,4030684
2025-08-10,61,41,88,249,5283615
2025-08-11,32,27,71,189,3616220
2025-08-12,21,16,57,147,2519880
2025-08-13,34,33,75,219,4154828
2025-08-14,24,16,51,127,2324661
2025-08-15,24,21,81,196,3220338
2025-08-16,20,18,42,134,1788220
2025-08-17,10,9,42,119,1650110
2025-08-18,7,7,10,40,676188
2025-08-19,13,9,11,48,574970
2025-08-20,13,9,71,127,1675480
2025-08-21,7,7,60,110,1469970
2025-08-22,14,14,17,64,967424
2025-08-23,12,11,36,107,1595022
2025-08-24,11,11,40,101,1468866
2025-08-25,6,5,12,31,610500
2025-08-26,6,6,8,23,350141
2025-08-27,5,3,41,87,1067180
2025-08-28,7,6,30,73,881830
2025-08-29,23,22,26,89,1296900
2025-08-30,7,6,40,85,1150288
2025-08-31,3,3,51,69,940500
2025-09-01,3,3,5,9,235840
2025-09-02,3,3,24,49,726000
2025-09-03,6,5,26,58,740300
2025-09-04,7,6,37,80,1040600
2025-09-05,4,4,30,64,455560
2025-09-06,4,3,32,71,1022586
2025-09-07,3,3,66,128,1202300
2025-09-08,2,2,5,6,71280
2025-09-09,2,2,25,47,663960
2025-09-10,6,5,47,101,1417900
2025-09-11,1,1,23,48,652300
2025-09-12,3,2,26,60,717288
2025-09-13,10,10,45,115,1960498
2025-09-14,3,2,23,50,610500
2025-09-15,3,3,61,135,1797400
2025-09-16,3,2,22,46,654500
2025-09-17,2,2,40,88,1243000
2025-09-18,2,2,2,6,95550
2025-09-19,3,3,5,16,228800
2025-09-20,6,5,28,23,405130
2025-09-21,4,4,52,67,403260
2025-09-22,4,3,40,88,1236950
2025-09-23,3,3,62,133,1874400
2025-09-24,6,5,62,128,1705000
2025-09-25,3,3,8,20,143000
2025-09-26,1,1,8,30,568700
2025-09-27,5,5,22,51,746270
2025-09-28,2,2,29,84,1177000
2025-09-29,5,3,3,12,123200
2025-09-30,2,2,6,16,192082
2025-10-01,1,1,17,42,588500
2025-10-02,2,2,3,6,114400
2025-10-03,7,7,20,51,293850
2025-10-04,3,2,2,4,70400
