date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2025-08-28,29,24,24,82,940570
2025-08-29,59,55,68,219,3469399
2025-08-30,26,25,40,123,1748317
2025-08-31,14,14,26,71,781188
2025-09-01,9,9,21,30,531740
2025-09-02,12,11,13,28,449004
2025-09-03,15,15,19,37,612920
2025-09-04,16,15,23,54,786940
2025-09-05,24,24,36,108,1903383
2025-09-06,16,15,33,85,1173011
2025-09-07,9,9,47,105,1375550
2025-09-08,11,11,11,21,303600
2025-09-09,18,18,23,50,709940
2025-09-10,14,13,56,105,1488708
2025-09-11,21,19,55,113,1441660
2025-09-12,48,45,52,157,2351503
2025-09-13,45,45,83,231,4594770
2025-09-14,15,14,52,107,1844367
2025-09-15,10,10,36,44,518562
2025-09-16,16,15,49,86,1335986
2025-09-17,16,16,44,64,909013
2025-09-18,15,15,15,44,624830
2025-09-19,30,28,33,101,1358995
2025-09-20,23,21,50,113,1820850
2025-09-21,6,6,36,76,1143340
2025-09-22,7,7,7,17,268950
2025-09-23,12,11,12,28,434500
2025-09-24,8,7,53,80,1104786
2025-09-25,13,13,66,118,854810
2025-09-26,23,22,52,122,2009623
2025-09-27,18,17,68,137,1767080
2025-09-28,6,6,68,128,1811700
2025-09-29,16,14,27,62,892430
2025-09-30,9,8,15,36,534732
2025-10-01,5,4,38,67,1001660
2025-10-02,10,10,32,43,623152
2025-10-03,15,15,77,219,3609800
2025-10-04,15,14,48,103,1609248
2025-10-05,8,8,51,105,1060400
2025-10-06,10,9,33,73,1103740
2025-10-07,13,12,39,84,1312135
2025-10-08,16,15,60,113,1772760
2025-10-09,12,12,19,51,736230
2025-10-10,16,15,80,220,4436168
2025-10-11,34,34,67,160,2981000
2025-10-12,3,3,27,54,819940
2025-10-13,10,8,33,75,420640
2025-10-14,20,20,24,63,972000
2025-10-15,8,7,66,141,1934900
2025-10-16,6,6,75,170,2530000
2025-10-17,17,17,42,113,1981986
2025-10-18,14,13,76,147,2762177
2025-10-19,13,11,65,127,1723370
2025-10-20,6,6,50,103,1405800
2025-10-21,17,15,69,146,2189530
2025-10-22,8,8,61,149,2010150
2025-10-23,19,18,69,149,1797280
2025-10-24,18,17,51,127,2288540
2025-10-25,15,13,73,171,2474780
2025-10-26,5,5,51,115,1040600
2025-10-27,9,9,55,109,1486960
2025-10-28,10,10,30,64,501960
2025-10-29,11,10,76,129,1823803
2025-10-30,6,5,59,89,1306800
2025-10-31,7,7,35,65,1458600
2025-11-01,9,9,34,74,1314060
2025-11-02,9,8,86,166,2294985
2025-11-03,7,7,77,155,1606880
2025-11-04,10,10,59,116,507185
2025-11-05,9,7,65,139,2051720
2025-11-06,6,6,76,159,2339700
2025-11-07,17,17,77,179,2863480
2025-11-08,10,9,60,110,1239920
2025-11-09,8,7,72,142,1319340
2025-11-10,9,8,41,73,492800
2025-11-11,5,5,67,130,1450482
2025-11-12,8,7,82,204,1856800
2025-11-13,12,12,48,119,1833700
2025-11-14,16,16,57,140,1707860
2025-11-15,9,9,86,155,2300400
2025-11-16,7,7,77,174,1431960
2025-11-17,10,8,50,73,1018600
2025-11-18,6,6,65,111,976800
2025-11-19,9,8,67,143,2074600
2025-11-20,10,9,57,108,1574100
2025-11-21,21,21,56,110,2235420
2025-11-22,13,13,61,137,1880450
2025-11-23,10,9,67,108,1081300
2025-11-24,5,4,75,141,1942600
2025-11-25,4,4,72,166,1287000
2025-11-26,9,9,77,152,1957780
