date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-08-20,42,40,40,161,2109755
2026-08-21,54,52,53,181,3185569
2026-08-22,32,30,40,122,1962743
2026-08-23,23,20,22,63,956954
2026-08-24,18,18,48,124,1485690
2026-08-25,9,9,50,119,1726440
2026-08-26,12,11,26,54,690290
2026-08-27,23,22,25,70,1136206
2026-08-28,45,45,55,190,3154615
2026-08-29,26,26,31,98,1470244
2026-08-30,11,11,11,37,446325
2026-08-31,9,9,19,43,633300
2026-09-01,9,9,9,21,342310
2026-09-02,15,15,57,85,1348600
2026-09-03,15,14,15,38,547010
2026-09-04,22,22,24,86,1325124
2026-09-05,10,9,46,79,1246820
2026-09-06,10,10,33,42,667160
2026-09-07,11,11,61,95,1571020
2026-09-08,12,11,78,111,1701388
2026-09-09,9,8,73,77,1013100
2026-09-10,13,13,67,100,1324730
2026-09-11,24,24,74,159,2385400
2026-09-12,15,15,35,76,1012165
2026-09-13,8,6,29,49,908110
2026-09-14,14,14,16,35,436600
2026-09-15,8,7,45,63,690800
2026-09-16,8,8,28,57,984500
2026-09-17,13,11,24,50,764480
2026-09-18,29,28,53,143,3283163
2026-09-19,51,51,77,191,4027370
2026-09-20,46,41,90,207,4433722
2026-09-21,32,31,50,140,2206430
2026-09-22,9,9,10,27,514558
2026-09-23,9,8,45,93,750640
2026-09-24,16,14,52,114,983660
2026-09-25,26,25,33,100,1740900
2026-09-26,12,11,68,88,1224500
2026-09-27,11,11,67,100,1415700
2026-09-28,14,12,53,75,981400
2026-09-29,9,9,33,64,812435
2026-09-30,16,14,64,170,2084390
2026-10-01,14,14,51,102,1643510
2026-10-02,18,18,24,72,1220680
2026-10-03,11,10,48,99,1103806
2026-10-04,9,9,58,146,2088020
2026-10-05,9,9,42,79,1165340
2026-10-06,8,8,56,113,1017500
2026-10-07,11,10,47,78,1132230
2026-10-08,15,15,50,91,1280030
2026-10-09,22,19,37,82,1801338
2026-10-10,21,20,63,114,1947660
2026-10-11,9,8,61,82,1251668
2026-10-12,13,11,22,50,806380
2026-10-13,6,6,29,33,566500
2026-10-14,8,7,79,155,1215500
2026-10-15,17,16,89,186,1883244
2026-10-16,28,27,77,164,3564670
2026-10-17,23,22,68,173,1465420
2026-10-18,12,12,66,145,959720
2026-10-19,6,6,6,14,261800
2026-10-20,8,8,8,18,328880
2026-10-21,8,7,88,111,1329700
2026-10-22,15,15,54,101,1532795
2026-10-23,15,14,35,79,863530
2026-10-24,11,10,56,133,733920
2026-10-25,5,5,41,80,547830
2026-10-26,8,8,27,63,1023070
2026-10-27,18,18,53,88,1466550
2026-10-28,13,12,53,86,1456730
2026-10-29,10,10,46,73,1018600
2026-10-30,10,10,16,52,1090650
2026-10-31,11,11,13,41,687700
2026-11-01,3,3,41,80,778800
2026-11-02,5,5,40,63,173800
2026-11-03,6,6,41,90,624800
2026-11-04,9,8,66,119,1128600
2026-11-05,11,11,76,152,1047200
2026-11-06,20,20,24,117,1338332
2026-11-07,17,16,57,141,1385396
2026-11-08,10,8,47,93,828740
2026-11-09,8,8,45,88,1206260
2026-11-10,8,7,67,173,2879260
2026-11-11,10,9,53,87,701800
2026-11-12,15,14,57,121,646800
2026-11-13,18,18,59,148,1997930
2026-11-14,18,16,75,159,1329680
2026-11-15,14,13,57,89,861800
2026-11-16,12,11,45,98,1501000
2026-11-17,10,10,64,160,1525150
2026-11-18,15,13,50,119,1140700
