date_visit,n_stay,n_reserve,n_room,n_people,amount_fee
2026-05-06,14,13,43,82,1191800
2026-05-07,13,12,16,43,560620
2026-05-08,19,19,49,110,2036440
2026-05-09,22,22,41,112,1451340
2026-05-10,16,13,20,40,643468
2026-05-11,27,24,48,104,1463196
2026-05-12,16,16,46,142,1529540
2026-05-13,13,13,69,119,1798140
2026-05-14,30,26,54,110,1765145
2026-05-15,30,30,75,165,3062042
2026-05-16,21,16,75,177,2482968
2026-05-17,17,17,44,98,1451265
2026-05-18,20,19,37,131,1191400
2026-05-19,16,15,50,77,852720
2026-05-20,10,9,33,62,936860
2026-05-21,17,17,21,61,919470
2026-05-22,28,25,60,165,2666850
2026-05-23,23,23,97,181,2531408
2026-05-24,17,13,37,65,953800
2026-05-25,8,7,53,78,1097900
2026-05-26,10,10,63,116,1650760
2026-05-27,14,14,36,52,469030
2026-05-28,14,14,36,103,1254220
2026-05-29,17,17,26,71,1487607
2026-05-30,16,16,74,105,1507616
2026-05-31,8,8,33,64,958600
2026-06-01,11,11,32,72,1023220
2026-06-02,9,9,9,28,400400
2026-06-03,6,6,84,204,3153800
2026-06-04,12,12,51,91,1276500
2026-06-05,9,9,10,35,521390
2026-06-06,11,10,55,111,1466572
2026-06-07,7,6,41,64,958250
2026-06-08,5,5,42,108,1495010
2026-06-09,3,2,2,5,72600
2026-06-10,12,11,71,131,1120500
2026-06-11,8,8,66,119,1098900
2026-06-12,8,8,9,32,480990
2026-06-13,7,7,48,96,652300
2026-06-14,7,7,23,48,623900
2026-06-15,7,7,28,46,720280
2026-06-16,4,4,20,50,726000
2026-06-17,8,7,28,56,214500
2026-06-18,8,8,44,91,745800
2026-06-19,11,11,14,78,994400
2026-06-20,6,5,45,27,335500
2026-06-21,4,4,59,54,707300
2026-06-22,3,3,19,46,671000
2026-06-23,5,5,26,48,739420
2026-06-24,8,7,67,93,550000
2026-06-25,10,10,46,99,723600
2026-06-26,3,3,3,10,127600
2026-06-27,7,6,53,111,452100
2026-06-28,3,3,58,112,454300
2026-06-29,1,1,20,38,16500
2026-06-30,5,5,25,51,249920
2026-07-01,6,5,67,93,624800
2026-07-02,4,4,40,46,630300
2026-07-03,7,6,32,78,218460
2026-07-04,6,5,67,114,379720
2026-07-05,2,2,57,112,404800
2026-07-06,6,5,31,66,521400
2026-07-07,1,1,18,34,35200
2026-07-08,4,4,63,64,740900
2026-07-09,10,10,44,99,778800
2026-07-10,10,10,45,93,488570
2026-07-11,4,3,44,81,330660
2026-07-12,2,2,38,74,446600
2026-07-13,6,6,62,123,1316055
2026-07-14,4,3,3,7,101200
2026-07-15,7,6,47,63,877800
2026-07-16,6,6,60,98,796180
2026-07-17,21,16,57,167,3281349
2026-07-18,29,28,39,151,2694354
2026-07-19,11,10,82,207,1722710
2026-07-20,8,8,68,137,819720
2026-07-21,10,9,31,71,423570
2026-07-22,11,7,64,135,692280
2026-07-23,23,23,56,163,1647064
2026-07-24,23,22,42,115,2099196
2026-07-25,16,15,75,194,1110485
2026-07-26,9,9,66,148,862840
2026-07-27,13,12,34,89,1151090
2026-07-28,7,7,8,27,376420
2026-07-29,14,11,28,77,942750
2026-07-30,2,2,3,13,212960
2026-07-31,7,7,8,33,562960
2026-08-01,2,1,1,7,70620
2026-08-02,1,1,21,47,70620
2026-08-03,0,0,0,0,0
2026-08-04,0,0,0,0,0
